Ground state energy = 26165.69 cm^-1
Max intensity = 0.040265
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
    52       2432.61    0.00000e+00    0.0006589    0.0000004    0.00001078    1.303034221392696e-01
    53       2443.03    0.00000e+00    0.0035247    0.0000124    0.00030854    1.303509238370649e-01
    54       2443.12    0.00000e+00    0.0333893    0.0011148    0.02768742    1.303513445680838e-01
    55       2448.55    0.00000e+00    0.0080718    0.0000652    0.00161813    1.303760548212010e-01
    56       2472.86    0.00000e+00    0.0011058    0.0000012    0.00003037    1.304868399199932e-01
    58       2493.68    0.00000e+00    0.0083673    0.0000700    0.00173876    1.305817172793225e-01
    59       2500.84    0.00000e+00    0.0881145    0.0077642    0.19282458    1.306143153952133e-01
    61       2531.30    0.00000e+00    0.0009917    0.0000010    0.00002443    1.307531268025925e-01
    62       2535.22    0.00000e+00    0.0017174    0.0000029    0.00007325    1.307709491586569e-01
    63       2541.19    0.00000e+00    0.0203073    0.0004124    0.01024170    1.307981692794548e-01
    64       2550.67    0.00000e+00    0.0094865    0.0000900    0.00223502    1.308413696838117e-01
    67       2605.27    0.00000e+00    0.0172226    0.0002966    0.00736660    1.310901467103466e-01
    68       2619.30    0.00000e+00    0.0009199    0.0000008    0.00002101    1.311540586510422e-01
    69       2623.41    0.00000e+00    0.0037402    0.0000140    0.00034742    1.311728039820522e-01
    70       2624.97    0.00000e+00    0.0012115    0.0000015    0.00003645    1.311798976218685e-01
    71       2628.80    0.00000e+00    0.0061491    0.0000378    0.00093906    1.311973664250842e-01
    72       2630.96    0.00000e+00    0.0007195    0.0000005    0.00001286    1.312071796745445e-01
    73       2652.85    0.00000e+00    0.0011766    0.0000014    0.00003438    1.313069172718506e-01
    74       2665.37    0.00000e+00    0.0033327    0.0000111    0.00027585    1.313639785874004e-01
    75       2668.83    0.00000e+00    0.0143412    0.0002057    0.00510787    1.313797476420340e-01
    76       2676.08    0.00000e+00    0.0212048    0.0004496    0.01116698    1.314127712869638e-01
    77       2681.27    0.00000e+00    0.0803595    0.0064576    0.16037675    1.314364027312921e-01
    78       2694.35    0.00000e+00    0.0048011    0.0000231    0.00057248    1.314960183760449e-01
    79       2703.62    0.00000e+00    0.0121401    0.0001474    0.00366026    1.315382649747895e-01
    80       2712.74    0.00000e+00    0.0054923    0.0000302    0.00074917    1.315798024883491e-01
    81       2715.24    0.00000e+00    0.0017314    0.0000030    0.00007445    1.315912164177916e-01
    83       2755.48    0.00000e+00    0.0006061    0.0000004    0.00000912    1.317745475282835e-01
    85       2771.22    0.00000e+00    0.0024311    0.0000059    0.00014678    1.318462455022975e-01
    86       2781.27    0.00000e+00    0.0037648    0.0000142    0.00035201    1.318920776078513e-01
    87       2781.90    0.00000e+00    0.0005679    0.0000003    0.00000801    1.318949046732127e-01
    88       2785.65    0.00000e+00    0.0153074    0.0002343    0.00581930    1.319119921264532e-01
    90       2800.66    0.00000e+00    0.0007965    0.0000006    0.00001575    1.319804144303640e-01
    91       2800.96    0.00000e+00    0.0005719    0.0000003    0.00000812    1.319817532961845e-01
    92       2810.95    0.00000e+00    0.0043787    0.0000192    0.00047617    1.320272758072303e-01
    93       2816.65    0.00000e+00    0.0097673    0.0000954    0.00236929    1.320532590850567e-01
    94       2829.05    0.00000e+00    0.0473539    0.0022424    0.05569017    1.321097695754695e-01
    95       2832.15    0.00000e+00    0.0009019    0.0000008    0.00002020    1.321238799955000e-01
    96       2836.03    0.00000e+00    0.0044837    0.0000201    0.00049928    1.321415564895844e-01
    97       2841.31    0.00000e+00    0.0022908    0.0000052    0.00013033    1.321656215995040e-01
    98       2851.69    0.00000e+00    0.0024119    0.0000058    0.00014447    1.322129088670209e-01
    99       2856.42    0.00000e+00    0.0088245    0.0000779    0.00193397    1.322344742001413e-01
   100       2858.12    0.00000e+00    0.0008795    0.0000008    0.00001921    1.322421963246375e-01
   101       2863.44    0.00000e+00    0.0007342    0.0000005    0.00001339    1.322664415849264e-01
   102       2866.10    0.00000e+00    0.0222762    0.0004962    0.01232396    1.322785869406435e-01
   103       2868.63    0.00000e+00    0.1400833    0.0196233    0.48734938    1.322901001570738e-01
   104       2880.36    0.00000e+00    0.0035689    0.0000127    0.00031633    1.323435310465551e-01
   105       2883.97    0.00000e+00    0.0094850    0.0000900    0.00223429    1.323600104782898e-01
   106       2892.77    0.00000e+00    0.0052426    0.0000275    0.00068259    1.324000847325856e-01
   108       2903.14    0.00000e+00    0.0025980    0.0000067    0.00016762    1.324473160180203e-01
   111       2916.01    0.00000e+00    0.0164903    0.0002719    0.00675347    1.325059656267114e-01
   113       2933.45    0.00000e+00    0.0088370    0.0000781    0.00193942    1.325854410299932e-01
   115       2943.78    0.00000e+00    0.0005350    0.0000003    0.00000711    1.326324970885505e-01
   116       2954.53    0.00000e+00    0.0081179    0.0000659    0.00163664    1.326814720698327e-01
   117       2957.05    0.00000e+00    0.0015972    0.0000026    0.00006336    1.326929635370330e-01
   118       2957.75    0.00000e+00    0.0039865    0.0000159    0.00039468    1.326961614460546e-01
   120       2973.16    0.00000e+00    0.0280491    0.0007868    0.01953918    1.327663617420996e-01
   121       2977.84    0.00000e+00    0.1774187    0.0314774    0.78174687    1.327876986106808e-01
   122       2978.29    0.00000e+00    0.0013301    0.0000018    0.00004394    1.327897278519279e-01
   123       2983.86    0.00000e+00    0.0037608    0.0000141    0.00035125    1.328151382489651e-01
   126       3008.25    0.00000e+00    0.0005072    0.0000003    0.00000639    1.329262540410497e-01
   127       3020.21    0.00000e+00    0.0035160    0.0000124    0.00030702    1.329807333532142e-01
   128       3025.23    0.00000e+00    0.0046319    0.0000215    0.00053283    1.330036237532722e-01
   130       3031.95    0.00000e+00    0.0081095    0.0000658    0.00163325    1.330342271737204e-01
   131       3033.73    0.00000e+00    0.0023075    0.0000053    0.00013224    1.330423517861438e-01
   132       3035.61    0.00000e+00    0.0021875    0.0000048    0.00011884    1.330509055231433e-01
   133       3036.07    0.00000e+00    0.0382014    0.0014593    0.03624315    1.330529883063914e-01
   134       3036.88    0.00000e+00    0.0078679    0.0000619    0.00153738    1.330567114743777e-01
   135       3040.84    0.00000e+00    0.0033409    0.0000112    0.00027719    1.330747403710845e-01
   136       3048.47    0.00000e+00    0.0864835    0.0074794    0.18575222    1.331094937163493e-01
   137       3056.40    0.00000e+00    0.0051404    0.0000264    0.00065623    1.331456597123750e-01
   138       3061.43    0.00000e+00    0.0010338    0.0000011    0.00002654    1.331685770433758e-01
   140       3071.14    0.00000e+00    0.0170658    0.0002912    0.00723307    1.332128058124910e-01
   141       3080.77    0.00000e+00    0.0070282    0.0000494    0.00122676    1.332566761780290e-01
   142       3082.33    0.00000e+00    0.0937071    0.0087810    0.21807828    1.332638071424202e-01
   143       3093.17    0.00000e+00    0.0416300    0.0017331    0.04304088    1.333131586526924e-01
   145       3118.30    0.00000e+00    0.0028033    0.0000079    0.00019517    1.334276633809945e-01
   146       3123.82    0.00000e+00    0.0006392    0.0000004    0.00001015    1.334528427262560e-01
   147       3140.52    0.00000e+00    0.0076266    0.0000582    0.00144454    1.335289202947987e-01
   148       3142.59    0.00000e+00    0.0008848    0.0000008    0.00001944    1.335383639054223e-01
   149       3149.32    0.00000e+00    0.0007059    0.0000005    0.00001238    1.335690196958696e-01
   150       3153.49    0.00000e+00    0.0027968    0.0000078    0.00019426    1.335880248071550e-01
   151       3155.06    0.00000e+00    0.0011447    0.0000013    0.00003254    1.335951733459600e-01
   153       3158.91    0.00000e+00    0.0055609    0.0000309    0.00076800    1.336126918294141e-01
   154       3161.01    0.00000e+00    0.0006346    0.0000004    0.00001000    1.336222941566421e-01
   156       3178.71    0.00000e+00    0.0016361    0.0000027    0.00006648    1.337029114028103e-01
   157       3182.94    0.00000e+00    0.0010461    0.0000011    0.00002718    1.337221881488849e-01
   158       3184.66    0.00000e+00    0.0047339    0.0000224    0.00055656    1.337300515930482e-01
   159       3187.28    0.00000e+00    0.0170085    0.0002893    0.00718453    1.337419907437498e-01
   160       3195.44    0.00000e+00    0.0019880    0.0000040    0.00009815    1.337791442698972e-01
   161       3197.70    0.00000e+00    0.0079090    0.0000626    0.00155350    1.337894657472070e-01
   162       3198.93    0.00000e+00    0.0081139    0.0000658    0.00163504    1.337950517934952e-01
   163       3206.01    0.00000e+00    0.0184682    0.0003411    0.00847062    1.338273247142076e-01
   164       3209.59    0.00000e+00    0.0020067    0.0000040    0.00010001    1.338436370256339e-01
   165       3211.32    0.00000e+00    0.0670319    0.0044933    0.11159149    1.338515016930778e-01
   166       3224.36    0.00000e+00    0.0042781    0.0000183    0.00045454    1.339109259413783e-01
   167       3236.23    0.00000e+00    0.0943589    0.0089036    0.22112242    1.339650279228971e-01
   168       3238.81    0.00000e+00    0.0050313    0.0000253    0.00062868    1.339767840492357e-01
   169       3245.28    0.00000e+00    0.0016262    0.0000026    0.00006567    1.340062418099528e-01
   170       3248.12    0.00000e+00    0.0023314    0.0000054    0.00013499    1.340191878877092e-01
   172       3270.83    0.00000e+00    0.0013489    0.0000018    0.00004519    1.341226500584844e-01
   178       3287.98    0.00000e+00    0.0074073    0.0000549    0.00136267    1.342007953896159e-01
   179       3290.99    0.00000e+00    0.0010920    0.0000012    0.00002962    1.342145099138742e-01
   180       3298.67    0.00000e+00    0.0062317    0.0000388    0.00096444    1.342494970886551e-01
   181       3301.29    0.00000e+00    0.0020554    0.0000042    0.00010492    1.342614355738743e-01
   182       3311.29    0.00000e+00    0.0033112    0.0000110    0.00027229    1.343069874786841e-01
   184       3311.95    0.00000e+00    0.0005478    0.0000003    0.00000745    1.343100314549234e-01
   185       3315.71    0.00000e+00    0.0130094    0.0001692    0.00420324    1.343271481550848e-01
   187       3325.91    0.00000e+00    0.0047209    0.0000223    0.00055349    1.343736050093630e-01
   188       3330.65    0.00000e+00    0.0007163    0.0000005    0.00001274    1.343951935893481e-01
   189       3331.06    0.00000e+00    0.0005827    0.0000003    0.00000843    1.343970715598000e-01
   190       3339.67    0.00000e+00    0.0023588    0.0000056    0.00013818    1.344363146656259e-01
   191       3340.90    0.00000e+00    0.0199410    0.0003976    0.00987554    1.344419084740942e-01
   192       3341.00    0.00000e+00    0.0019909    0.0000040    0.00009844    1.344423813954584e-01
   193       3346.75    0.00000e+00    0.0060656    0.0000368    0.00091373    1.344685803145977e-01
   194       3359.11    0.00000e+00    0.0436778    0.0019078    0.04737939    1.345248813028436e-01
   195       3371.41    0.00000e+00    0.0013468    0.0000018    0.00004505    1.345809301404417e-01
   197       3381.64    0.00000e+00    0.0019409    0.0000038    0.00009355    1.346275533920901e-01
   198       3388.11    0.00000e+00    0.0006289    0.0000004    0.00000982    1.346570131721066e-01
   199       3391.65    0.00000e+00    0.0041943    0.0000176    0.00043691    1.346731436412393e-01
   200       3393.50    0.00000e+00    0.0006803    0.0000005    0.00001149    1.346815813421869e-01
   201       3396.09    0.00000e+00    0.0177481    0.0003150    0.00782296    1.346933707350597e-01
   202       3398.66    0.00000e+00    0.0798279    0.0063725    0.15826198    1.347050698007745e-01
   204       3410.23    0.00000e+00    0.0030212    0.0000091    0.00022669    1.347578150631756e-01
   205       3413.98    0.00000e+00    0.0077177    0.0000596    0.00147926    1.347749052135440e-01
   207       3422.87    0.00000e+00    0.0043565    0.0000190    0.00047136    1.348154203885197e-01
   209       3429.64    0.00000e+00    0.0009387    0.0000009    0.00002189    1.348462433764636e-01
   210       3433.16    0.00000e+00    0.0014734    0.0000022    0.00005391    1.348622996025995e-01
   213       3438.37    0.00000e+00    0.0092593    0.0000857    0.00212921    1.348860127657358e-01
   215       3445.94    0.00000e+00    0.0139842    0.0001956    0.00485672    1.349205361298868e-01
   216       3448.60    0.00000e+00    0.0046187    0.0000213    0.00052980    1.349326275057274e-01
   218       3463.52    0.00000e+00    0.0083107    0.0000691    0.00171531    1.350006236758103e-01
   221       3484.55    0.00000e+00    0.0066802    0.0000446    0.00110828    1.350964170614526e-01
   222       3487.09    0.00000e+00    0.0013680    0.0000019    0.00004648    1.351080022630046e-01
   223       3487.87    0.00000e+00    0.0019806    0.0000039    0.00009742    1.351115575652408e-01
   225       3503.21    0.00000e+00    0.0160805    0.0002586    0.00642196    1.351814421016522e-01
   226       3507.77    0.00000e+00    0.1515278    0.0229607    0.57023262    1.352022228628767e-01
   227       3517.57    0.00000e+00    0.0006617    0.0000004    0.00001087    1.352468853132481e-01
   229       3521.50    0.00000e+00    0.0022457    0.0000050    0.00012525    1.352647741531829e-01
   230       3523.60    0.00000e+00    0.0012719    0.0000016    0.00004018    1.352743448190938e-01
   231       3527.07    0.00000e+00    0.0046906    0.0000220    0.00054643    1.352901833608267e-01
   232       3529.00    0.00000e+00    0.0007488    0.0000006    0.00001392    1.352989795690942e-01
   234       3543.25    0.00000e+00    0.0006322    0.0000004    0.00000993    1.353638829713233e-01
   235       3550.20    0.00000e+00    0.0029826    0.0000089    0.00022094    1.353955627403564e-01
   236       3551.31    0.00000e+00    0.0015451    0.0000024    0.00005929    1.354006118846726e-01
   237       3555.15    0.00000e+00    0.0034720    0.0000121    0.00029938    1.354181235705697e-01
   239       3561.97    0.00000e+00    0.0073066    0.0000534    0.00132586    1.354491815436732e-01
   240       3563.73    0.00000e+00    0.0020517    0.0000042    0.00010455    1.354572258210488e-01
   241       3565.66    0.00000e+00    0.0016495    0.0000027    0.00006757    1.354660060431144e-01
   242       3566.93    0.00000e+00    0.0066296    0.0000440    0.00109156    1.354718016448344e-01
   243       3570.95    0.00000e+00    0.0030287    0.0000092    0.00022781    1.354901218618911e-01
   244       3573.94    0.00000e+00    0.0233504    0.0005452    0.01354114    1.355037365226041e-01
   245       3578.43    0.00000e+00    0.0741775    0.0055023    0.13665081    1.355241881849329e-01
   246       3579.22    0.00000e+00    0.0742886    0.0055188    0.13706041    1.355277870931572e-01
   247       3586.30    0.00000e+00    0.0046742    0.0000218    0.00054260    1.355600324950428e-01
   248       3591.56    0.00000e+00    0.0007436    0.0000006    0.00001373    1.355839939872886e-01
   249       3593.92    0.00000e+00    0.0003323    0.0000001    0.00000274    1.355947521010671e-01
   250       3601.11    0.00000e+00    0.0098123    0.0000963    0.00239114    1.356275189768651e-01
   252       3610.86    0.00000e+00    0.0031166    0.0000097    0.00024122    1.356719541083860e-01
   253       3612.15    0.00000e+00    0.0779095    0.0060699    0.15074699    1.356778470921173e-01
   254       3613.14    0.00000e+00    0.0046299    0.0000214    0.00053236    1.356823358937046e-01
   255       3613.64    0.00000e+00    0.0006839    0.0000005    0.00001162    1.356846349217151e-01
   256       3623.17    0.00000e+00    0.0353615    0.0012504    0.03105488    1.357280393704454e-01
   257       3648.12    0.00000e+00    0.0024636    0.0000061    0.00015073    1.358416974587451e-01
   259       3653.90    0.00000e+00    0.0005958    0.0000004    0.00000882    1.358680453453134e-01
   261       3667.70    0.00000e+00    0.0029057    0.0000084    0.00020968    1.359309110955063e-01
   262       3669.26    0.00000e+00    0.0014581    0.0000021    0.00005280    1.359380224147595e-01
   263       3672.59    0.00000e+00    0.0008082    0.0000007    0.00001622    1.359532314397537e-01
   264       3679.35    0.00000e+00    0.0003746    0.0000001    0.00000348    1.359840116957415e-01
   265       3679.50    0.00000e+00    0.0045541    0.0000207    0.00051508    1.359846811570360e-01
   266       3680.12    0.00000e+00    0.0004051    0.0000002    0.00000408    1.359875372799585e-01
   267       3683.59    0.00000e+00    0.0014663    0.0000021    0.00005339    1.360033105140846e-01
   268       3683.70    0.00000e+00    0.0146874    0.0002157    0.00535747    1.360038406508232e-01
   269       3685.16    0.00000e+00    0.0007409    0.0000005    0.00001363    1.360104743509958e-01
   271       3689.03    0.00000e+00    0.0034293    0.0000118    0.00029206    1.360281262157715e-01
   272       3691.09    0.00000e+00    0.0003942    0.0000002    0.00000386    1.360374899743024e-01
   275       3698.38    0.00000e+00    0.0005227    0.0000003    0.00000678    1.360707353326288e-01
   276       3699.55    0.00000e+00    0.0007807    0.0000006    0.00001514    1.360760301434156e-01
   277       3708.69    0.00000e+00    0.0010669    0.0000011    0.00002827    1.361176791205205e-01
   278       3713.04    0.00000e+00    0.0006430    0.0000004    0.00001027    1.361375344612797e-01
   279       3714.71    0.00000e+00    0.0043919    0.0000193    0.00047904    1.361451123677936e-01
   280       3717.20    0.00000e+00    0.0144272    0.0002081    0.00516927    1.361564547712985e-01
   281       3726.97    0.00000e+00    0.0428321    0.0018346    0.04556236    1.362009627304545e-01
   282       3727.77    0.00000e+00    0.0068024    0.0000463    0.00114918    1.362046477035831e-01
   283       3730.68    0.00000e+00    0.0010256    0.0000011    0.00002612    1.362178841543805e-01
   284       3734.22    0.00000e+00    0.0036125    0.0000131    0.00032410    1.362340181803527e-01
   285       3735.93    0.00000e+00    0.0109758    0.0001205    0.00299184    1.362418206520485e-01
   286       3739.63    0.00000e+00    0.0017083    0.0000029    0.00007248    1.362586560756016e-01
   288       3741.39    0.00000e+00    0.0382279    0.0014614    0.03629354    1.362666984401550e-01
   289       3749.34    0.00000e+00    0.0012207    0.0000015    0.00003700    1.363028979585737e-01
   290       3754.37    0.00000e+00    0.0026671    0.0000071    0.00017667    1.363258127882792e-01
   293       3761.47    0.00000e+00    0.0004134    0.0000002    0.00000424    1.363581883121710e-01
   294       3763.57    0.00000e+00    0.0194639    0.0003788    0.00940862    1.363677547410755e-01
   295       3766.18    0.00000e+00    0.0784943    0.0061614    0.15301847    1.363796242222777e-01
   296       3771.50    0.00000e+00    0.0005119    0.0000003    0.00000651    1.364038914413509e-01
   297       3775.34    0.00000e+00    0.0009183    0.0000008    0.00002094    1.364213790710852e-01
   298       3777.74    0.00000e+00    0.0034670    0.0000120    0.00029852    1.364323129026081e-01
   299       3781.55    0.00000e+00    0.0070053    0.0000491    0.00121878    1.364496807476681e-01
   300       3790.86    0.00000e+00    0.0045961    0.0000211    0.00052463    1.364920919564338e-01
   302       3800.76    0.00000e+00    0.0012876    0.0000017    0.00004117    1.365372085987062e-01
   306       3813.24    0.00000e+00    0.0151767    0.0002303    0.00572031    1.365940581351239e-01
   307       3813.81    0.00000e+00    0.0003466    0.0000001    0.00000298    1.365966649673469e-01
   308       3815.92    0.00000e+00    0.0008077    0.0000007    0.00001620    1.366062658613167e-01
   310       3817.79    0.00000e+00    0.0062698    0.0000393    0.00097627    1.366148104543956e-01
   312       3821.04    0.00000e+00    0.0009104    0.0000008    0.00002059    1.366295904707807e-01
   314       3828.68    0.00000e+00    0.0051076    0.0000261    0.00064790    1.366644001642728e-01
   315       3831.39    0.00000e+00    0.0013240    0.0000018    0.00004354    1.366767561451779e-01
   316       3831.47    0.00000e+00    0.0084158    0.0000708    0.00175896    1.366771152851189e-01
   317       3841.30    0.00000e+00    0.0019797    0.0000039    0.00009733    1.367218973126869e-01
   319       3842.04    0.00000e+00    0.0003241    0.0000001    0.00000261    1.367252755732687e-01
   320       3845.80    0.00000e+00    0.0075688    0.0000573    0.00142272    1.367424321005856e-01
   321       3852.18    0.00000e+00    0.0079835    0.0000637    0.00158291    1.367714996330497e-01
   322       3854.63    0.00000e+00    0.0009995    0.0000010    0.00002481    1.367826428245491e-01
   323       3855.20    0.00000e+00    0.0017690    0.0000031    0.00007772    1.367852501201752e-01
   325       3855.94    0.00000e+00    0.0031075    0.0000097    0.00023982    1.367885939574714e-01
   328       3861.19    0.00000e+00    0.0003959    0.0000002    0.00000389    1.368125362713944e-01
   330       3869.41    0.00000e+00    0.0016521    0.0000027    0.00006779    1.368500060696587e-01
   331       3870.30    0.00000e+00    0.0004659    0.0000002    0.00000539    1.368540230856267e-01
   332       3870.88    0.00000e+00    0.0159587    0.0002547    0.00632504    1.368566703393604e-01
   333       3874.94    0.00000e+00    0.2006625    0.0402654    1.00000000    1.368751713261797e-01
   334       3876.21    0.00000e+00    0.0006658    0.0000004    0.00001101    1.368809518336691e-01
   335       3882.02    0.00000e+00    0.0029265    0.0000086    0.00021269    1.369074556900061e-01
   337       3889.17    0.00000e+00    0.0275420    0.0007586    0.01883904    1.369400426315623e-01
   340       3906.76    0.00000e+00    0.0006112    0.0000004    0.00000928    1.370201589469059e-01
   341       3911.57    0.00000e+00    0.0011636    0.0000014    0.00003362    1.370420694365898e-01
   342       3914.99    0.00000e+00    0.0005088    0.0000003    0.00000643    1.370576662530786e-01
   343       3917.77    0.00000e+00    0.0030430    0.0000093    0.00022998    1.370703328272256e-01
   346       3922.22    0.00000e+00    0.0028507    0.0000081    0.00020182    1.370906119646430e-01
   347       3923.58    0.00000e+00    0.0004307    0.0000002    0.00000461    1.370968064164175e-01
   348       3926.08    0.00000e+00    0.0097223    0.0000945    0.00234751    1.371082064594760e-01
   350       3929.56    0.00000e+00    0.0063713    0.0000406    0.00100814    1.371240297185747e-01
   351       3932.02    0.00000e+00    0.0011622    0.0000014    0.00003355    1.371352773868932e-01
   352       3933.40    0.00000e+00    0.0014929    0.0000022    0.00005535    1.371415559912791e-01
   353       3933.82    0.00000e+00    0.0345223    0.0011918    0.02959823    1.371434630693003e-01
   354       3935.00    0.00000e+00    0.0021467    0.0000046    0.00011445    1.371488471925078e-01
   355       3939.03    0.00000e+00    0.0026643    0.0000071    0.00017630    1.371672123359015e-01
   356       3940.08    0.00000e+00    0.0016178    0.0000026    0.00006500    1.371720001912600e-01
   357       3942.20    0.00000e+00    0.0005317    0.0000003    0.00000702    1.371816424038647e-01
   358       3944.00    0.00000e+00    0.0040587    0.0000165    0.00040912    1.371898473746465e-01
   359       3945.79    0.00000e+00    0.1015589    0.0103142    0.25615551    1.371979874456149e-01
   361       3952.99    0.00000e+00    0.0022983    0.0000053    0.00013119    1.372308138230160e-01
   362       3953.50    0.00000e+00    0.0084447    0.0000713    0.00177106    1.372331174818854e-01
   363       3959.71    0.00000e+00    0.0011847    0.0000014    0.00003486    1.372614081859992e-01
   366       3967.00    0.00000e+00    0.0096978    0.0000940    0.00233566    1.372946248913280e-01
   367       3968.16    0.00000e+00    0.0074609    0.0000557    0.00138245    1.372999234789739e-01
   368       3968.39    0.00000e+00    0.0041736    0.0000174    0.00043261    1.373009791682446e-01
   370       3975.60    0.00000e+00    0.0004355    0.0000002    0.00000471    1.373338091062399e-01
   371       3975.86    0.00000e+00    0.0060485    0.0000366    0.00090857    1.373350312695569e-01
   372       3978.63    0.00000e+00    0.0170981    0.0002923    0.00726043    1.373476205402327e-01
   373       3978.79    0.00000e+00    0.0869588    0.0075618    0.18779952    1.373483708501636e-01
   375       3990.43    0.00000e+00    0.0426552    0.0018195    0.04518679    1.374013934465267e-01
   377       3993.61    0.00000e+00    0.0053393    0.0000285    0.00070800    1.374158689441402e-01
   380       4011.74    0.00000e+00    0.0009554    0.0000009    0.00002267    1.374984717103420e-01
   382       4014.58    0.00000e+00    0.0037842    0.0000143    0.00035564    1.375114093552113e-01
   383       4014.86    0.00000e+00    0.0025252    0.0000064    0.00015837    1.375127061359439e-01
   384       4017.14    0.00000e+00    0.0007985    0.0000006    0.00001583    1.375231054697558e-01
   385       4019.13    0.00000e+00    0.0003863    0.0000001    0.00000371    1.375321634494660e-01
   387       4022.03    0.00000e+00    0.0004128    0.0000002    0.00000423    1.375453574418310e-01
   388       4023.22    0.00000e+00    0.0005287    0.0000003    0.00000694    1.375507873338959e-01
   389       4034.84    0.00000e+00    0.0003391    0.0000001    0.00000286    1.376037584433228e-01
   390       4036.97    0.00000e+00    0.0036935    0.0000136    0.00033879    1.376134484130572e-01
   391       4037.69    0.00000e+00    0.0882503    0.0077881    0.19341929    1.376167191577883e-01
   392       4038.41    0.00000e+00    0.0090929    0.0000827    0.00205339    1.376199875371879e-01
