   -2.860961019417000E+02   -2.859448030739000E+02   -2.859188241904000E+02   -2.858679652057000E+02
   -2.860973177537000E+02   -2.859433475114000E+02   -2.859211819234000E+02   -2.858693429038000E+02
   -2.860983018870000E+02   -2.859410548491000E+02   -2.859231109548000E+02   -2.858702062887000E+02
   -2.860990830834000E+02   -2.859379555213000E+02   -2.859246364397000E+02   -2.858706173869000E+02
   -2.860995731458000E+02   -2.859340007690000E+02   -2.859256826625000E+02   -2.858705418389000E+02
