   3.017983E-02  -5.698628E-02  -2.127000E-04
  -1.994251E-01   1.545890E-01   1.281487E-03
  -1.990349E-02  -2.972225E-03  -2.514572E-01
  -1.688177E-02  -3.246946E-03   2.516753E-01
   1.066820E-01   2.938637E-01   6.145431E-01
   9.929690E-02   2.945357E-01  -6.154590E-01
   1.543004E-02  -6.878165E-01  -4.670807E-04
   1.199033E-02   9.291725E-03  -1.542093E-03
   1.200810E-02   9.290043E-03   1.408175E-03
   1.108859E-02  -1.417694E-04  -9.836658E-04
   1.109920E-02  -1.429071E-04   8.502922E-04
   1.618447E-03   1.312377E-02   1.228712E-02
   1.470836E-03   1.313704E-02  -1.229140E-02
  -7.662733E-02  -1.824696E-02   4.500573E-04
