-286.0806036094    -285.8846994606    -285.8654155908    -285.8392811631    
-286.0806394545    -285.8845648823    -285.8650936180    -285.8399240474    
-286.0805994640    -285.8846976504    -285.8654016083    -285.8392797232    
-286.0805792092    -285.8846721971    -285.8654017477    -285.8392527080    
-286.0806297479    -285.8847227306    -285.8654023596    -285.8392687021    
-286.0805382650    -285.8846167569    -285.8654004958    -285.8392471795    
-286.0806356318    -285.8847494099    -285.8654000444    -285.8392819916    
-286.0805832654    -285.8846749022    -285.8654020437    -285.8392501806    
-286.0805750821    -285.8846712574    -285.8653855994    -285.8392532967    
-286.0805840523    -285.8846803689    -285.8653963517    -285.8392614706    
-286.0805835247    -285.8846795855    -285.8653958575    -285.8392604944    
-286.0805659125    -285.8846663895    -285.8653824617    -285.8392398903    
-286.0809947986    -285.8846613759    -285.8653682172    -285.8399867005    
-286.0805905022    -285.8846864760    -285.8654022692    -285.8392682694    
-286.0805910006    -285.8846871401    -285.8654037573    -285.8392693117    
-286.0806049848    -285.8847015720    -285.8654166945    -285.8392824725    
-286.0809352959    -285.8855265179    -285.8653868189    -285.8403505899    
-286.0805809433    -285.8846766907    -285.8653933920    -285.8392579198    
-286.0805992445    -285.8846934509    -285.8654113975    -285.8392623009    
-286.0805781711    -285.8846864030    -285.8654113721    -285.8392554555    
-286.0805974360    -285.8846959574    -285.8654096572    -285.8392741941    
-286.0806045725    -285.8847011286    -285.8654506164    -285.8392826014    
-286.0802388255    -285.8847450957    -285.8653766623    -285.8390267980    
-286.0805605095    -285.8846707751    -285.8653958899    -285.8392504781    
-286.0806071603    -285.8846890900    -285.8653964399    -285.8392713687    
-286.0806217892    -285.8847024668    -285.8653958708    -285.8392693123    
-286.0802397011    -285.8844086969    -285.8653916696    -285.8391324376    
-286.0807094220    -285.8847885727    -285.8653932640    -285.8393303723    
-286.0808645255    -285.8847755848    -285.8651019930    -285.8403986411    
