Ground state energy = 27210.02 cm^-1
Max intensity = 0.021658
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
   169       2354.08    0.00000e+00    0.0008984    0.0000008    0.00003726    1.347039558638217e-01
   171       2376.13    0.00000e+00    0.0009456    0.0000009    0.00004129    1.348044182656085e-01
   173       2406.72    0.00000e+00    0.0025089    0.0000063    0.00029062    1.349437817547377e-01
   174       2408.17    0.00000e+00    0.0004500    0.0000002    0.00000935    1.349503973328341e-01
   177       2417.93    0.00000e+00    0.0054201    0.0000294    0.00135643    1.349948738591196e-01
   180       2439.88    0.00000e+00    0.0013948    0.0000019    0.00008983    1.350948835084290e-01
   185       2448.33    0.00000e+00    0.0004467    0.0000002    0.00000921    1.351333855029162e-01
   188       2456.93    0.00000e+00    0.0005380    0.0000003    0.00001337    1.351725665207988e-01
   192       2473.40    0.00000e+00    0.0004157    0.0000002    0.00000798    1.352475936466964e-01
   194       2479.13    0.00000e+00    0.0020787    0.0000043    0.00019950    1.352737288007832e-01
   197       2494.38    0.00000e+00    0.0047631    0.0000227    0.00104750    1.353431926304408e-01
   199       2501.80    0.00000e+00    0.0017744    0.0000031    0.00014537    1.353770127292352e-01
   203       2541.17    0.00000e+00    0.0091144    0.0000831    0.00383559    1.355563723970307e-01
   206       2556.43    0.00000e+00    0.0006901    0.0000005    0.00002199    1.356259445229094e-01
   209       2569.29    0.00000e+00    0.0015678    0.0000025    0.00011348    1.356845266189595e-01
   214       2580.46    0.00000e+00    0.0019852    0.0000039    0.00018196    1.357354187529714e-01
   216       2595.45    0.00000e+00    0.0003336    0.0000001    0.00000514    1.358037022558040e-01
   221       2617.83    0.00000e+00    0.0014637    0.0000021    0.00009891    1.359056825729135e-01
   222       2625.94    0.00000e+00    0.0027041    0.0000073    0.00033763    1.359426539955108e-01
   223       2626.17    0.00000e+00    0.0009929    0.0000010    0.00004551    1.359436674542840e-01
   227       2634.84    0.00000e+00    0.0006402    0.0000004    0.00001892    1.359831999558011e-01
   230       2657.06    0.00000e+00    0.0026281    0.0000069    0.00031890    1.360844420808965e-01
   231       2658.93    0.00000e+00    0.0011694    0.0000014    0.00006313    1.360929639065245e-01
   232       2660.03    0.00000e+00    0.0008471    0.0000007    0.00003313    1.360979745673618e-01
   233       2664.19    0.00000e+00    0.0006274    0.0000004    0.00001818    1.361169274921312e-01
   240       2691.50    0.00000e+00    0.0020839    0.0000043    0.00020051    1.362413352060279e-01
   247       2719.47    0.00000e+00    0.0097404    0.0000949    0.00438059    1.363687686975303e-01
   248       2721.84    0.00000e+00    0.0008757    0.0000008    0.00003541    1.363796034845236e-01
   250       2731.98    0.00000e+00    0.0006509    0.0000004    0.00001956    1.364257753396586e-01
   256       2760.17    0.00000e+00    0.0022601    0.0000051    0.00023585    1.365542112278447e-01
   257       2763.19    0.00000e+00    0.0003984    0.0000002    0.00000733    1.365680045074457e-01
   265       2803.90    0.00000e+00    0.0030067    0.0000090    0.00041740    1.367534733578575e-01
   266       2807.46    0.00000e+00    0.0014026    0.0000020    0.00009083    1.367696795190871e-01
   271       2821.45    0.00000e+00    0.0007198    0.0000005    0.00002392    1.368334590367116e-01
   272       2822.77    0.00000e+00    0.0019374    0.0000038    0.00017331    1.368394587493362e-01
   274       2824.03    0.00000e+00    0.0004473    0.0000002    0.00000924    1.368451912234394e-01
   278       2836.84    0.00000e+00    0.0027284    0.0000074    0.00034371    1.369035448209729e-01
   280       2844.19    0.00000e+00    0.0009357    0.0000009    0.00004042    1.369370575695849e-01
   281       2844.68    0.00000e+00    0.0003821    0.0000001    0.00000674    1.369392894181307e-01
   283       2846.30    0.00000e+00    0.0026598    0.0000071    0.00032665    1.369466597684559e-01
   292       2884.09    0.00000e+00    0.0005416    0.0000003    0.00001355    1.371188394656301e-01
   295       2898.79    0.00000e+00    0.0013947    0.0000019    0.00008982    1.371858523029856e-01
   296       2906.11    0.00000e+00    0.0005825    0.0000003    0.00001567    1.372191786864048e-01
   297       2907.32    0.00000e+00    0.0182307    0.0003324    0.01534556    1.372246919182678e-01
   298       2908.82    0.00000e+00    0.0043813    0.0000192    0.00088628    1.372315455102625e-01
   300       2911.21    0.00000e+00    0.0036811    0.0000136    0.00062563    1.372424207496362e-01
   305       2936.74    0.00000e+00    0.0005719    0.0000003    0.00001510    1.373587389481394e-01
   306       2938.12    0.00000e+00    0.0010924    0.0000012    0.00005510    1.373650226752015e-01
   311       2947.83    0.00000e+00    0.0044389    0.0000197    0.00090977    1.374092556111507e-01
   314       2958.89    0.00000e+00    0.0003478    0.0000001    0.00000559    1.374596660368152e-01
   315       2962.86    0.00000e+00    0.0011564    0.0000013    0.00006175    1.374777746642815e-01
   316       2968.69    0.00000e+00    0.0005974    0.0000004    0.00001648    1.375043068837260e-01
   317       2969.88    0.00000e+00    0.0011917    0.0000014    0.00006557    1.375097340035943e-01
   320       2973.18    0.00000e+00    0.0011050    0.0000012    0.00005638    1.375247811886676e-01
   324       2985.54    0.00000e+00    0.0008425    0.0000007    0.00003278    1.375810722808213e-01
   327       2992.51    0.00000e+00    0.0004947    0.0000002    0.00001130    1.376128425532530e-01
   328       2992.89    0.00000e+00    0.0068465    0.0000469    0.00216427    1.376145721253921e-01
   331       2999.37    0.00000e+00    0.0023577    0.0000056    0.00025666    1.376440844597604e-01
   332       3001.41    0.00000e+00    0.0101175    0.0001024    0.00472635    1.376534186719698e-01
   333       3001.85    0.00000e+00    0.0013126    0.0000017    0.00007955    1.376553878626841e-01
   336       3014.24    0.00000e+00    0.0011022    0.0000012    0.00005609    1.377118462126067e-01
   338       3024.22    0.00000e+00    0.0021054    0.0000044    0.00020467    1.377573363649430e-01
   340       3029.73    0.00000e+00    0.0003755    0.0000001    0.00000651    1.377824490330232e-01
   342       3031.75    0.00000e+00    0.0014632    0.0000021    0.00009886    1.377916485736406e-01
   343       3032.72    0.00000e+00    0.0005077    0.0000003    0.00001190    1.377960401568963e-01
   344       3032.87    0.00000e+00    0.0008744    0.0000008    0.00003530    1.377967433995973e-01
   345       3034.56    0.00000e+00    0.0009769    0.0000010    0.00004406    1.378044283305903e-01
   347       3043.50    0.00000e+00    0.0024411    0.0000060    0.00027514    1.378451867141192e-01
   348       3054.30    0.00000e+00    0.0344942    0.0011898    0.05493733    1.378943841123752e-01
   350       3060.14    0.00000e+00    0.0072546    0.0000526    0.00242999    1.379209974920244e-01
   351       3064.11    0.00000e+00    0.0063746    0.0000406    0.00187622    1.379390741482915e-01
   352       3065.12    0.00000e+00    0.0009984    0.0000010    0.00004603    1.379436836946492e-01
   353       3069.18    0.00000e+00    0.0015712    0.0000025    0.00011398    1.379621652919424e-01
   354       3069.91    0.00000e+00    0.0246921    0.0006097    0.02815098    1.379655012653259e-01
   356       3075.40    0.00000e+00    0.0254959    0.0006500    0.03001343    1.379905396144157e-01
   358       3078.31    0.00000e+00    0.0524627    0.0027523    0.12708015    1.380037715881718e-01
   359       3085.92    0.00000e+00    0.0044406    0.0000197    0.00091045    1.380384398205469e-01
   361       3087.44    0.00000e+00    0.0055773    0.0000311    0.00143625    1.380453794651642e-01
   365       3099.15    0.00000e+00    0.0022572    0.0000051    0.00023524    1.380987343186775e-01
   366       3101.34    0.00000e+00    0.0003548    0.0000001    0.00000581    1.381087152434396e-01
   367       3104.01    0.00000e+00    0.0033498    0.0000112    0.00051809    1.381209002332064e-01
   368       3104.72    0.00000e+00    0.0034985    0.0000122    0.00056513    1.381241243594442e-01
   369       3105.59    0.00000e+00    0.0216271    0.0004677    0.02159604    1.381280833028599e-01
   370       3106.12    0.00000e+00    0.0402856    0.0016229    0.07493351    1.381304783074208e-01
   371       3111.23    0.00000e+00    0.0010101    0.0000010    0.00004711    1.381537639724073e-01
   372       3115.57    0.00000e+00    0.0027118    0.0000074    0.00033955    1.381735718206897e-01
   373       3117.02    0.00000e+00    0.0004406    0.0000002    0.00000896    1.381801431166669e-01
   375       3122.19    0.00000e+00    0.0012939    0.0000017    0.00007730    1.382037285333564e-01
   376       3124.94    0.00000e+00    0.0024919    0.0000062    0.00028670    1.382162442866664e-01
   377       3125.37    0.00000e+00    0.0012892    0.0000017    0.00007674    1.382182100520884e-01
   378       3131.01    0.00000e+00    0.0003198    0.0000001    0.00000472    1.382439159787544e-01
   382       3147.87    0.00000e+00    0.0005359    0.0000003    0.00001326    1.383207351457198e-01
   383       3150.21    0.00000e+00    0.0035173    0.0000124    0.00057122    1.383313989280481e-01
   385       3154.93    0.00000e+00    0.0094808    0.0000899    0.00415017    1.383529000703340e-01
   386       3155.78    0.00000e+00    0.0008719    0.0000008    0.00003510    1.383567535738965e-01
   387       3156.11    0.00000e+00    0.0006346    0.0000004    0.00001860    1.383582865026446e-01
   393       3165.62    0.00000e+00    0.0025940    0.0000067    0.00031068    1.384016115762601e-01
   394       3170.32    0.00000e+00    0.0187231    0.0003506    0.01618573    1.384230122446789e-01
   395       3172.68    0.00000e+00    0.0301319    0.0009079    0.04192069    1.384337863979354e-01
   396       3173.22    0.00000e+00    0.0020933    0.0000044    0.00020231    1.384362428596669e-01
   398       3185.84    0.00000e+00    0.0011756    0.0000014    0.00006381    1.384937117723571e-01
   400       3186.98    0.00000e+00    0.0012137    0.0000015    0.00006801    1.384989052827496e-01
   401       3188.75    0.00000e+00    0.0024136    0.0000058    0.00026897    1.385069681178510e-01
   402       3190.01    0.00000e+00    0.0033778    0.0000114    0.00052679    1.385127119153374e-01
   403       3191.79    0.00000e+00    0.0005099    0.0000003    0.00001200    1.385208173105280e-01
   404       3192.02    0.00000e+00    0.0006799    0.0000005    0.00002134    1.385219057156787e-01
   405       3192.21    0.00000e+00    0.0007747    0.0000006    0.00002771    1.385227359964908e-01
   407       3195.87    0.00000e+00    0.0004799    0.0000002    0.00001063    1.385394312581768e-01
   409       3199.34    0.00000e+00    0.0005804    0.0000003    0.00001555    1.385552394139623e-01
   410       3201.37    0.00000e+00    0.0012870    0.0000017    0.00007647    1.385645020716815e-01
   411       3204.90    0.00000e+00    0.0005197    0.0000003    0.00001247    1.385805918020495e-01
   412       3210.70    0.00000e+00    0.0006597    0.0000004    0.00002009    1.386070111221068e-01
   414       3212.45    0.00000e+00    0.0003511    0.0000001    0.00000569    1.386149519173699e-01
   415       3213.44    0.00000e+00    0.0014840    0.0000022    0.00010168    1.386195001216017e-01
   417       3221.03    0.00000e+00    0.0046964    0.0000221    0.00101838    1.386540460120677e-01
   421       3229.80    0.00000e+00    0.0004605    0.0000002    0.00000979    1.386940336039063e-01
   424       3236.03    0.00000e+00    0.0009050    0.0000008    0.00003782    1.387223960338471e-01
   427       3244.97    0.00000e+00    0.0016674    0.0000028    0.00012837    1.387631446012675e-01
   428       3249.20    0.00000e+00    0.0033591    0.0000113    0.00052099    1.387824001474956e-01
   429       3251.77    0.00000e+00    0.0006875    0.0000005    0.00002183    1.387941202138625e-01
   430       3253.94    0.00000e+00    0.0003404    0.0000001    0.00000535    1.388040123343473e-01
   432       3257.85    0.00000e+00    0.0196934    0.0003878    0.01790681    1.388218251421625e-01
   433       3267.05    0.00000e+00    0.0011077    0.0000012    0.00005666    1.388637445159270e-01
   435       3273.36    0.00000e+00    0.0007425    0.0000006    0.00002545    1.388924930031845e-01
   437       3273.91    0.00000e+00    0.0006817    0.0000005    0.00002146    1.388950170542213e-01
   438       3275.45    0.00000e+00    0.0009167    0.0000008    0.00003880    1.389020201129683e-01
   440       3277.44    0.00000e+00    0.0003791    0.0000001    0.00000664    1.389110979517421e-01
   442       3281.37    0.00000e+00    0.0005534    0.0000003    0.00001414    1.389289914690699e-01
   443       3283.97    0.00000e+00    0.0009335    0.0000009    0.00004023    1.389408497652015e-01
   444       3290.15    0.00000e+00    0.0048100    0.0000231    0.00106823    1.389690189008656e-01
   445       3290.39    0.00000e+00    0.0022479    0.0000051    0.00023330    1.389700787702791e-01
   446       3300.08    0.00000e+00    0.0003240    0.0000001    0.00000485    1.390142233510000e-01
   447       3301.98    0.00000e+00    0.0031842    0.0000101    0.00046814    1.390228980474063e-01
   448       3304.73    0.00000e+00    0.0026432    0.0000070    0.00032258    1.390354199349796e-01
   449       3305.63    0.00000e+00    0.0011205    0.0000013    0.00005797    1.390395379349380e-01
   451       3312.58    0.00000e+00    0.0008152    0.0000007    0.00003068    1.390711744910884e-01
   453       3314.17    0.00000e+00    0.0025335    0.0000064    0.00029636    1.390784573777338e-01
   454       3314.87    0.00000e+00    0.0025967    0.0000067    0.00031133    1.390816103919185e-01
   455       3316.64    0.00000e+00    0.0009448    0.0000009    0.00004122    1.390897120044511e-01
   457       3319.09    0.00000e+00    0.0074923    0.0000561    0.00259182    1.391008791864616e-01
   460       3327.93    0.00000e+00    0.0017273    0.0000030    0.00013776    1.391411472475426e-01
   462       3333.69    0.00000e+00    0.0004764    0.0000002    0.00001048    1.391673584741679e-01
   463       3334.66    0.00000e+00    0.0035115    0.0000123    0.00056932    1.391718212000496e-01
   464       3336.52    0.00000e+00    0.0014469    0.0000021    0.00009667    1.391802727390158e-01
   465       3337.35    0.00000e+00    0.0003489    0.0000001    0.00000562    1.391840390396866e-01
   468       3339.93    0.00000e+00    0.0024037    0.0000058    0.00026678    1.391958282387641e-01
   469       3341.56    0.00000e+00    0.0032528    0.0000106    0.00048852    1.392032380281882e-01
   471       3345.71    0.00000e+00    0.0004395    0.0000002    0.00000892    1.392221387879902e-01
   475       3353.76    0.00000e+00    0.0003558    0.0000001    0.00000584    1.392588058367526e-01
   476       3354.93    0.00000e+00    0.0004865    0.0000002    0.00001093    1.392641477243277e-01
   477       3356.52    0.00000e+00    0.0017311    0.0000030    0.00013836    1.392713929088504e-01
   479       3357.86    0.00000e+00    0.0010582    0.0000011    0.00005170    1.392775182623727e-01
   481       3366.69    0.00000e+00    0.0017321    0.0000030    0.00013852    1.393177328414853e-01
   482       3369.65    0.00000e+00    0.0006777    0.0000005    0.00002121    1.393312348152160e-01
   483       3370.47    0.00000e+00    0.0026489    0.0000070    0.00032396    1.393349407528504e-01
   485       3374.15    0.00000e+00    0.0016678    0.0000028    0.00012843    1.393517104499006e-01
   486       3374.73    0.00000e+00    0.0004582    0.0000002    0.00000969    1.393543825743083e-01
   491       3391.23    0.00000e+00    0.0052537    0.0000276    0.00127441    1.394295435022608e-01
   494       3398.76    0.00000e+00    0.0007639    0.0000006    0.00002694    1.394638807973485e-01
   495       3399.00    0.00000e+00    0.0019974    0.0000040    0.00018421    1.394649367813387e-01
   496       3399.05    0.00000e+00    0.0044543    0.0000198    0.00091608    1.394651691298557e-01
   497       3399.59    0.00000e+00    0.0008615    0.0000007    0.00003427    1.394676336361401e-01
   499       3400.92    0.00000e+00    0.0026292    0.0000069    0.00031918    1.394737011418024e-01
   500       3405.48    0.00000e+00    0.0052605    0.0000277    0.00127769    1.394944786737480e-01
   501       3407.70    0.00000e+00    0.0120682    0.0001456    0.00672454    1.395045847368185e-01
   502       3414.23    0.00000e+00    0.0010310    0.0000011    0.00004908    1.395343509162909e-01
   503       3419.24    0.00000e+00    0.0004265    0.0000002    0.00000840    1.395571560136380e-01
   504       3424.08    0.00000e+00    0.0004526    0.0000002    0.00000946    1.395792168280957e-01
   505       3425.77    0.00000e+00    0.0003753    0.0000001    0.00000650    1.395869223440693e-01
   506       3426.51    0.00000e+00    0.0005710    0.0000003    0.00001505    1.395903148942664e-01
   507       3428.81    0.00000e+00    0.0018863    0.0000036    0.00016429    1.396007949617428e-01
   508       3432.06    0.00000e+00    0.0056480    0.0000319    0.00147285    1.396155902281229e-01
   509       3433.11    0.00000e+00    0.0013773    0.0000019    0.00008758    1.396203859709073e-01
   510       3435.66    0.00000e+00    0.0073813    0.0000545    0.00251560    1.396320026388738e-01
   511       3436.52    0.00000e+00    0.0137777    0.0001898    0.00876450    1.396358954161737e-01
   512       3436.62    0.00000e+00    0.0020379    0.0000042    0.00019175    1.396363566074310e-01
   513       3438.81    0.00000e+00    0.0060938    0.0000371    0.00171458    1.396463281404046e-01
   514       3439.42    0.00000e+00    0.0024803    0.0000062    0.00028405    1.396491148867745e-01
   516       3441.08    0.00000e+00    0.0088676    0.0000786    0.00363066    1.396566766301741e-01
   517       3441.24    0.00000e+00    0.0006903    0.0000005    0.00002200    1.396574216807751e-01
   519       3449.30    0.00000e+00    0.0008379    0.0000007    0.00003242    1.396941219583723e-01
   520       3453.42    0.00000e+00    0.0005943    0.0000004    0.00001631    1.397128973598490e-01
   521       3453.94    0.00000e+00    0.0005422    0.0000003    0.00001357    1.397152985617870e-01
   525       3464.77    0.00000e+00    0.0003676    0.0000001    0.00000624    1.397646454594995e-01
   526       3465.73    0.00000e+00    0.0013504    0.0000018    0.00008420    1.397689958132365e-01
   527       3466.76    0.00000e+00    0.0027894    0.0000078    0.00035926    1.397737037554846e-01
   528       3468.06    0.00000e+00    0.0022933    0.0000053    0.00024283    1.397795956723462e-01
   530       3470.86    0.00000e+00    0.0010000    0.0000010    0.00004617    1.397923942796777e-01
   531       3471.72    0.00000e+00    0.0003630    0.0000001    0.00000608    1.397962907340844e-01
   533       3477.71    0.00000e+00    0.0032707    0.0000107    0.00049392    1.398236018501031e-01
   534       3480.60    0.00000e+00    0.0008714    0.0000008    0.00003506    1.398367666150039e-01
   535       3482.08    0.00000e+00    0.0016853    0.0000028    0.00013114    1.398434822505222e-01
   536       3484.46    0.00000e+00    0.0069880    0.0000488    0.00225467    1.398543312852198e-01
   538       3487.83    0.00000e+00    0.0004585    0.0000002    0.00000971    1.398697080446340e-01
   540       3489.66    0.00000e+00    0.0019894    0.0000040    0.00018273    1.398780102782679e-01
   541       3492.61    0.00000e+00    0.0030729    0.0000094    0.00043600    1.398914818979507e-01
   542       3494.09    0.00000e+00    0.0017869    0.0000032    0.00014742    1.398982391517195e-01
   543       3498.65    0.00000e+00    0.0004813    0.0000002    0.00001070    1.399190019077007e-01
   545       3505.02    0.00000e+00    0.0020398    0.0000042    0.00019210    1.399480343373045e-01
   548       3508.07    0.00000e+00    0.0038945    0.0000152    0.00070029    1.399619280013821e-01
   549       3508.09    0.00000e+00    0.0015311    0.0000023    0.00010825    1.399620196648153e-01
   550       3508.61    0.00000e+00    0.0009055    0.0000008    0.00003786    1.399643891212357e-01
   551       3515.50    0.00000e+00    0.0006481    0.0000004    0.00001939    1.399957653860007e-01
   552       3521.77    0.00000e+00    0.0006877    0.0000005    0.00002183    1.400243339811708e-01
   553       3522.38    0.00000e+00    0.0025156    0.0000063    0.00029219    1.400271343769418e-01
   554       3522.64    0.00000e+00    0.0044844    0.0000201    0.00092850    1.400282829750012e-01
   555       3523.49    0.00000e+00    0.0012295    0.0000015    0.00006980    1.400321639094860e-01
   556       3523.60    0.00000e+00    0.0011446    0.0000013    0.00006049    1.400326909878088e-01
   557       3525.46    0.00000e+00    0.0004192    0.0000002    0.00000811    1.400411687545335e-01
   560       3528.57    0.00000e+00    0.0005532    0.0000003    0.00001413    1.400553361802664e-01
   561       3529.40    0.00000e+00    0.0007273    0.0000005    0.00002442    1.400591005223421e-01
   562       3530.57    0.00000e+00    0.0207027    0.0004286    0.01978928    1.400644520108855e-01
   563       3531.59    0.00000e+00    0.0009378    0.0000009    0.00004061    1.400690862483782e-01
   564       3533.09    0.00000e+00    0.0006392    0.0000004    0.00001886    1.400759177195962e-01
   565       3534.48    0.00000e+00    0.0029205    0.0000085    0.00039381    1.400822489096182e-01
   566       3536.66    0.00000e+00    0.0024204    0.0000059    0.00027048    1.400921579396988e-01
   568       3550.71    0.00000e+00    0.0020810    0.0000043    0.00019995    1.401562038668979e-01
   569       3553.92    0.00000e+00    0.0068656    0.0000471    0.00217640    1.401708189290560e-01
   570       3554.82    0.00000e+00    0.0031581    0.0000100    0.00046050    1.401749202071149e-01
   571       3554.86    0.00000e+00    0.0006295    0.0000004    0.00001830    1.401751261064632e-01
   572       3555.36    0.00000e+00    0.0031533    0.0000099    0.00045910    1.401773964546077e-01
   573       3556.06    0.00000e+00    0.0102435    0.0001049    0.00484478    1.401805835869695e-01
   574       3556.70    0.00000e+00    0.0011460    0.0000013    0.00006064    1.401834829336451e-01
   576       3559.77    0.00000e+00    0.0011286    0.0000013    0.00005881    1.401974880393808e-01
   577       3561.71    0.00000e+00    0.0018326    0.0000034    0.00015507    1.402063186212474e-01
   578       3562.37    0.00000e+00    0.0012458    0.0000016    0.00007166    1.402093233490558e-01
   579       3562.84    0.00000e+00    0.0013344    0.0000018    0.00008221    1.402114434648158e-01
   580       3564.43    0.00000e+00    0.0040378    0.0000163    0.00075278    1.402186892535521e-01
   581       3566.36    0.00000e+00    0.0008171    0.0000007    0.00003083    1.402275009542765e-01
   582       3570.63    0.00000e+00    0.0301532    0.0009092    0.04198001    1.402469761900605e-01
   583       3572.40    0.00000e+00    0.0026674    0.0000071    0.00032851    1.402550262758311e-01
   584       3573.53    0.00000e+00    0.0011946    0.0000014    0.00006589    1.402601735083455e-01
   585       3577.12    0.00000e+00    0.0640094    0.0040972    0.18917531    1.402765468138858e-01
   586       3578.44    0.00000e+00    0.0060724    0.0000369    0.00170256    1.402825645807556e-01
   587       3579.49    0.00000e+00    0.0012710    0.0000016    0.00007459    1.402873059123435e-01
   588       3584.82    0.00000e+00    0.0112667    0.0001269    0.00586101    1.403116205946287e-01
   589       3585.08    0.00000e+00    0.0047670    0.0000227    0.00104923    1.403128199960656e-01
   590       3588.09    0.00000e+00    0.0511513    0.0026165    0.12080629    1.403265348028572e-01
   591       3588.19    0.00000e+00    0.0074923    0.0000561    0.00259183    1.403269586559206e-01
   592       3591.81    0.00000e+00    0.0411776    0.0016956    0.07828843    1.403434762181616e-01
   593       3592.47    0.00000e+00    0.0114159    0.0001303    0.00601724    1.403464887282772e-01
   594       3593.54    0.00000e+00    0.0021806    0.0000048    0.00021954    1.403513380434098e-01
