-286.1036174111    -285.9189715963    -285.9121182350    -285.8572199099    
-286.1034304123    -285.9175761345    -285.9113050044    -285.8577217199    
-286.1034304829    -285.9200049553    -285.9125666740    -285.8563486753    
-286.1035516027    -285.9181227978    -285.9127909942    -285.8561109424    
-286.1035632217    -285.9196737159    -285.9112859955    -285.8581425510    
-286.1034476616    -285.9185027012    -285.9116529685    -285.8564882121    
-286.1034540022    -285.9191323013    -285.9122682120    -285.8576031729    
-286.1035477710    -285.9189102515    -285.9120622081    -285.8571892792    
-286.1035502195    -285.9188959216    -285.9120363673    -285.8571129478    
-286.1035482132    -285.9189366649    -285.9121024927    -285.8572021075    
-286.1035498804    -285.9188699318    -285.9119963082    -285.8570994958    
-286.1035482065    -285.9189314695    -285.9121503521    -285.8572607081    
-286.1035499403    -285.9188750321    -285.9119485196    -285.8570414707    
-286.1035519431    -285.9193086518    -285.9130499918    -285.8578102058    
-286.1035553493    -285.9185121172    -285.9110724324    -285.8565047665    
-286.1035435637    -285.9189032194    -285.9117091955    -285.8570833168    
-286.1035464320    -285.9188919511    -285.9123839245    -285.8572085254    
-286.1032674167    -285.9176830798    -285.9110416290    -285.8579128619    
-286.1032554474    -285.9196044781    -285.9125055609    -285.8558275413    
-286.1032612972    -285.9178867950    -285.9111947172    -285.8576406418    
-286.1032490142    -285.9193641119    -285.9123389014    -285.8560741756    
-286.1036033927    -285.9189642170    -285.9120831350    -285.8572063619    
-286.1036034392    -285.9189506804    -285.9121249957    -285.8572050646    
-286.1036034081    -285.9189497284    -285.9120876919    -285.8571818787    
-286.1036034375    -285.9189653490    -285.9121203803    -285.8572291910    
-286.1036057228    -285.9189564429    -285.9119197127    -285.8571590409    
-286.1036057472    -285.9189634270    -285.9122914906    -285.8572544420    
-286.1036090582    -285.9189839703    -285.9121460981    -285.8571907112    
-286.1036091458    -285.9189504399    -285.9120800329    -285.8572336731    
-286.1035949139    -285.9189654692    -285.9121108982    -285.8571959277    
-286.1035950104    -285.9189460662    -285.9120801950    -285.8571977307    
-286.1035956435    -285.9189577648    -285.9120824878    -285.8572005726    
-286.1035955874    -285.9189607414    -285.9121057210    -285.8571997573    
-286.1035973617    -285.9189853051    -285.9121257253    -285.8571899832    
-286.1035974494    -285.9189359882    -285.9120642763    -285.8572165968    
-286.1036031387    -285.9189914389    -285.9121790339    -285.8571674168    
-286.1036032671    -285.9189342292    -285.9120358109    -285.8572511972    
-286.1035782994    -285.9190927141    -285.9126214473    -285.8574473077    
-286.1035778366    -285.9187931352    -285.9115470537    -285.8569078011    
-286.1036088225    -285.9190744619    -285.9125167946    -285.8573273925    
-286.1036086072    -285.9188517409    -285.9117028423    -285.8570961729    
-286.1035291897    -285.9188740255    -285.9120475784    -285.8571211555    
-286.1035401970    -285.9188850696    -285.9120415003    -285.8571353513    
-286.1035389926    -285.9188772930    -285.9120308213    -285.8571364900    
-286.1035494018    -285.9189036668    -285.9120497271    -285.8571511002    
-286.1035496789    -285.9189038735    -285.9120498849    -285.8571514885    
-286.1035406745    -285.9188946684    -285.9120442176    -285.8571444485    
-286.1035770555    -285.9189379176    -285.9120813716    -285.8571798655    
-286.1036106067    -285.9189648179    -285.9121113403    -285.8572129461    
-286.1036040225    -285.9189580452    -285.9121046598    -285.8572063103    
-286.1036041082    -285.9189582078    -285.9121046336    -285.8572061913    
-286.1036059528    -285.9189598425    -285.9121047473    -285.8572073633    
-286.1036085678    -285.9189634965    -285.9121105202    -285.8572112387    
-286.1035960131    -285.9189690209    -285.9120974352    -285.8572001604    
-286.1035955885    -285.9189615046    -285.9120943696    -285.8571963512    
-286.1035974806    -285.9189678823    -285.9120939955    -285.8572032860    
-286.1036171920    -285.9189709122    -285.9121168028    -285.8572193346    
