  -1.210284E-10  -1.556763E-02   2.177269E-02
   2.529054E-09   2.051585E-01  -6.581536E-03
  -7.075323E-08  -2.128424E-02  -2.651096E-01
   3.109271E-08  -1.723228E-02   2.661293E-01
   8.267459E-08   3.331124E-01   6.653846E-01
  -4.544130E-08   3.291876E-01  -6.604889E-01
   3.079272E-08  -7.319577E-01   8.390227E-04
  -1.380832E-09  -4.570469E-02  -3.074150E-02
  -3.107846E-09  -3.466426E-03   1.181055E-02
   1.429733E-08  -2.272141E-03  -4.155779E-03
  -1.646552E-08  -2.342142E-03   3.213216E-03
  -1.344796E-08   5.538247E-03   1.176619E-03
  -6.066920E-09   6.143598E-03  -4.509605E-04
  -4.604380E-09  -1.213677E-02   2.053549E-04
