   2.996642E-02  -6.119394E-03   6.614497E-02
  -1.204940E-01  -2.966299E-03  -4.891505E-02
   4.324050E-02  -1.164860E-01  -8.699238E-03
   4.225002E-02   1.113194E-01  -4.055399E-02
   7.084400E-02   1.302707E-01  -3.280734E-03
   6.883719E-02  -1.244165E-01   2.930140E-02
  -1.556153E-01  -1.747641E-03  -7.332377E-03
   5.277678E-03   1.232584E-02  -2.813036E-02
  -3.212122E-03   3.419663E-04   1.491770E-02
   2.046600E-03  -1.407945E-03   2.235395E-02
   1.891918E-03   1.381341E-03  -1.153882E-02
   1.895465E-03   2.443818E-03   5.376812E-03
   2.034048E-03  -2.109370E-03   1.238112E-02
  -1.115975E-03  -1.039914E-05   6.038109E-05
   4.388711E-02  -1.158557E-02   6.182470E-02
  -1.766276E-01  -4.988812E-03  -4.499018E-02
   6.328088E-02  -1.794780E-01  -6.815391E-03
   6.156617E-02   1.660063E-01  -3.914965E-02
   1.101707E-01   2.059617E-01  -8.650200E-03
   1.065647E-01  -1.931892E-01   3.133830E-02
  -2.395441E-01  -3.399689E-03  -3.931511E-03
   1.040017E-02   2.360552E-02  -2.599342E-02
  -5.740328E-03   1.070266E-03   1.349376E-02
   3.166679E-03  -2.165319E-03   2.299336E-02
   2.719424E-03   1.953564E-03  -1.240449E-02
   2.950172E-03   3.698510E-03   4.224911E-03
   3.120344E-03  -3.123786E-03   1.027252E-02
  -1.822212E-03  -1.045813E-05  -5.708122E-05
   4.716112E-02  -1.692478E-02   5.860147E-02
  -1.907633E-01  -6.383371E-03  -4.251704E-02
   6.764511E-02  -2.084529E-01  -6.005908E-03
   6.566113E-02   1.846231E-01  -3.785750E-02
   1.294958E-01   2.461725E-01  -1.441215E-02
   1.244493E-01  -2.263201E-01   3.425370E-02
  -2.783707E-01  -4.648978E-03  -1.356070E-04
   1.540663E-02   3.418520E-02  -2.248697E-02
  -7.428865E-03   2.124346E-03   1.149712E-02
   3.791508E-03  -2.486959E-03   2.382609E-02
   2.875794E-03   2.013232E-03  -1.356455E-02
   3.481356E-03   4.194967E-03   3.040560E-03
   3.595509E-03  -3.462932E-03   8.147210E-03
  -2.239756E-03  -1.148939E-05  -2.008415E-04
  -4.474577E-02   2.246602E-02  -5.621633E-02
   1.835972E-01   7.564434E-03   4.177241E-02
  -6.382504E-02   2.208455E-01   6.401586E-03
  -6.192058E-02  -1.858530E-01   3.629275E-02
  -1.391882E-01  -2.684622E-01   1.997013E-02
  -1.328050E-01   2.419277E-01  -3.758401E-02
   2.960096E-01   5.445188E-03  -3.661803E-03
  -2.022850E-02  -4.422726E-02   1.733132E-02
   8.251639E-03  -3.490857E-03  -8.992196E-03
  -4.253685E-03   2.556289E-03  -2.464398E-02
  -2.692011E-03  -1.813825E-03   1.491334E-02
  -3.766152E-03  -4.328374E-03  -1.935573E-03
  -3.758949E-03   3.488355E-03  -6.148428E-03
   2.498272E-03   1.946961E-05   3.466833E-04
  -3.917924E-02   2.836489E-02  -5.387901E-02
   1.653255E-01   8.652094E-03   4.251471E-02
  -5.575166E-02   2.249344E-01   7.949694E-03
  -5.410990E-02  -1.789826E-01   3.412866E-02
  -1.443167E-01  -2.814468E-01   2.513825E-02
  -1.367059E-01   2.489318E-01  -4.101282E-02
   3.040701E-01   5.836259E-03  -7.372142E-03
  -2.453548E-02  -5.355020E-02   1.025906E-02
   8.196102E-03  -5.201401E-03  -6.121788E-03
  -4.687860E-03   2.470980E-03  -2.530246E-02
  -2.319745E-03  -1.484177E-03   1.636832E-02
  -3.937046E-03  -4.289597E-03  -9.381829E-04
  -3.756899E-03   3.377489E-03  -4.269531E-03
   2.667397E-03   3.473947E-05   4.787235E-04
   3.201835E-02  -3.466191E-02   5.070484E-02
  -1.411000E-01  -9.506855E-03  -4.436357E-02
   4.558429E-02  -2.246368E-01  -1.048758E-02
   4.421629E-02   1.686967E-01  -3.118580E-02
   1.474432E-01   2.894984E-01  -2.990997E-02
   1.386575E-01  -2.518578E-01   4.435964E-02
  -3.082613E-01  -5.906879E-03   1.100111E-02
   2.782287E-02   6.180739E-02  -1.184587E-03
  -7.308465E-03   7.273516E-03   3.154710E-03
   5.127917E-03  -2.285209E-03   2.573898E-02
   1.833579E-03   1.091460E-03  -1.787646E-02
   4.056936E-03   4.172074E-03   5.875256E-05
   3.664041E-03  -3.218223E-03   2.483691E-03
  -2.786810E-03  -5.429324E-05  -5.869073E-04
   2.459875E-02  -4.122277E-02   4.582979E-02
  -1.138088E-01  -9.822450E-03  -4.683767E-02
   3.464666E-02  -2.218878E-01  -1.378891E-02
   3.337204E-02   1.574767E-01  -2.736938E-02
   1.500058E-01   2.950700E-01  -3.436782E-02
   1.399249E-01  -2.531956E-01   4.752233E-02
  -3.115820E-01  -5.759331E-03   1.460271E-02
   2.943959E-02   6.854617E-02   9.720163E-03
  -5.714058E-03   9.659689E-03   4.636380E-04
   5.557677E-03  -2.033805E-03   2.594367E-02
   1.280379E-03   6.745444E-04  -1.940148E-02
   4.155515E-03   4.024240E-03  -7.003998E-04
   3.523926E-03  -3.058698E-03   7.601605E-04
  -2.881277E-03  -7.354054E-05  -6.674402E-04
  -1.835155E-02   4.771570E-02  -3.855452E-02
   8.528055E-02   9.158469E-03   4.938932E-02
  -2.382617E-02   2.176208E-01   1.758965E-02
  -2.222545E-02  -1.465863E-01   2.260728E-02
  -1.528603E-01  -2.995872E-01   3.863309E-02
  -1.410744E-01   2.543635E-01  -5.045547E-02
   3.156159E-01   5.470436E-03  -1.825235E-02
  -2.863744E-02  -7.322087E-02  -2.192832E-02
   3.631564E-03  -1.221371E-02   1.516920E-03
  -5.935716E-03   1.740334E-03  -2.593521E-02
