 N   -0.37698220   -0.00432100   -4.36328806
 C   -0.22836444   -0.00644337   -1.85417672
 C   -0.14613056   -2.34651587   -0.49251008
 C   -0.14904732    2.33132207   -0.48838050
 C    0.00609995   -2.30963670    2.07804147
 C    0.00323190    2.29009430    2.08210209
 C    0.08221786   -0.01087870    3.38938023
 H    0.50382341   -1.65612049   -4.88017259
 H    0.50176228    1.64948564   -4.87725442
 H   -0.20616493   -4.08126243   -1.52587272
 H   -0.21124610    4.06781421   -1.51867875
 H    0.06823354   -4.05270385    3.10716414
 H    0.06319288    4.03141785    3.11430077
 H    0.20204037   -0.01258985    5.41234238
 N   -0.45843184   -0.00403684   -4.37706031
 C   -0.27485163   -0.01110870   -1.87027358
 C   -0.14649770   -2.35368198   -0.51649610
 C   -0.20364956    2.32377731   -0.49911517
 C    0.04109816   -2.32187658    2.05178458
 C   -0.01509940    2.27748206    2.06887530
 C    0.10879551   -0.02588751    3.36842536
 H    0.48251223   -1.64382880   -4.82106059
 H    0.44212572    1.66150971   -4.80877831
 H   -0.20078697   -4.08625264   -1.55381942
 H   -0.30034895    4.06216434   -1.52354080
 H    0.13779230   -4.06683577    3.07501711
 H    0.03902394    4.01663147    3.10505439
 H    0.25680642   -0.03158917    5.38951330
 N   -0.46968422   -0.01848346   -4.39704263
 C   -0.28177033   -0.02490961   -1.89057530
 C   -0.14755448   -2.36708757   -0.53668228
 C   -0.21171938    2.31028297   -0.51987977
 C    0.04442255   -2.33462137    2.03126636
 C   -0.01867097    2.26464993    2.04778832
 C    0.11093331   -0.03833902    3.34745607
 H    0.51223705   -1.65672142   -4.74837824
 H    0.46689476    1.64855433   -4.73650470
 H   -0.20102384   -4.09989082   -1.57365963
 H   -0.31280297    4.04837151   -1.54438863
 H    0.14550873   -4.07928223    3.05458312
 H    0.03462058    4.00403149    3.08362080
 H    0.26243822   -0.04352008    5.36828650
 N   -0.47564444   -0.03306062   -4.42050203
 C   -0.28544241   -0.03845788   -1.91420487
 C   -0.14676330   -2.38003256   -0.55971829
 C   -0.21736745    2.29724985   -0.54428773
 C    0.04750409   -2.34651306    2.00804457
 C   -0.02192115    2.25267166    2.02321747
 C    0.11204298   -0.04973711    3.32347097
 H    0.53799702   -1.66992210   -4.67475615
 H    0.48810442    1.63529143   -4.66385211
 H   -0.19878445   -4.11322624   -1.59611664
 H   -0.32178114    4.03488261   -1.56923568
 H    0.15192836   -4.09071850    3.03180239
 H    0.02991208    3.99244307    3.05846908
 H    0.26539268   -0.05408863    5.34416421
 N   -0.47984257   -0.04419837   -4.44195271
 C   -0.28771163   -0.04991424   -1.93580338
 C   -0.14531132   -2.39161843   -0.58192694
 C   -0.22126112    2.28557666   -0.56543689
 C    0.05088758   -2.35842605    1.98569330
 C   -0.02379408    2.24067277    2.00190802
 C    0.11380482   -0.06185930    3.30156346
 H    0.55545612   -1.67987104   -4.59739159
 H    0.50178600    1.62528076   -4.58573885
 H   -0.19614231   -4.12464869   -1.61865760
 H   -0.32845146    4.02330803   -1.58993092
 H    0.15809510   -4.10272982    3.00899580
 H    0.02684055    3.98028076    3.03749350
 H    0.26870972   -0.06646770    5.32213750
