Ground state energy = 26623.61 cm^-1
Max intensity = 0.039308
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
   265       2501.32    0.00000e+00    0.0007484    0.0000006    0.00001425    1.327029855906379e-01
   267       2502.94    0.00000e+00    0.0021252    0.0000045    0.00011490    1.327103580762673e-01
   269       2505.40    0.00000e+00    0.0009799    0.0000010    0.00002443    1.327215656875843e-01
   272       2507.18    0.00000e+00    0.0014474    0.0000021    0.00005330    1.327296872452367e-01
   274       2513.71    0.00000e+00    0.0017941    0.0000032    0.00008189    1.327594211491158e-01
   275       2515.51    0.00000e+00    0.0045553    0.0000208    0.00052790    1.327676155409910e-01
   277       2516.51    0.00000e+00    0.0043550    0.0000190    0.00048250    1.327721672493316e-01
   281       2522.12    0.00000e+00    0.0006056    0.0000004    0.00000933    1.327977233831165e-01
   284       2530.76    0.00000e+00    0.0003770    0.0000001    0.00000362    1.328371235070184e-01
   287       2532.72    0.00000e+00    0.0008155    0.0000007    0.00001692    1.328460196464096e-01
   288       2533.69    0.00000e+00    0.0012675    0.0000016    0.00004087    1.328504703887599e-01
   289       2533.91    0.00000e+00    0.0249057    0.0006203    0.01578028    1.328514418055891e-01
   290       2534.43    0.00000e+00    0.0029402    0.0000086    0.00021992    1.328538184797886e-01
   293       2537.26    0.00000e+00    0.0003270    0.0000001    0.00000272    1.328667286398491e-01
   294       2538.95    0.00000e+00    0.0004747    0.0000002    0.00000573    1.328744126778336e-01
   295       2540.24    0.00000e+00    0.0023528    0.0000055    0.00014083    1.328803049351083e-01
   296       2543.55    0.00000e+00    0.0077246    0.0000597    0.00151799    1.328953740053733e-01
   297       2545.28    0.00000e+00    0.0003476    0.0000001    0.00000307    1.329032560697479e-01
   298       2545.97    0.00000e+00    0.0017436    0.0000030    0.00007734    1.329063954595146e-01
   299       2547.49    0.00000e+00    0.0229545    0.0005269    0.01340466    1.329133379479017e-01
   300       2549.87    0.00000e+00    0.0042163    0.0000178    0.00045226    1.329241831248767e-01
   302       2550.75    0.00000e+00    0.0010627    0.0000011    0.00002873    1.329281735024333e-01
   303       2551.15    0.00000e+00    0.0049177    0.0000242    0.00061524    1.329299931214039e-01
   304       2551.82    0.00000e+00    0.0129214    0.0001670    0.00424753    1.329330700243090e-01
   306       2555.04    0.00000e+00    0.0011178    0.0000012    0.00003179    1.329477367565575e-01
   307       2557.84    0.00000e+00    0.0010671    0.0000011    0.00002897    1.329604833897269e-01
   308       2561.43    0.00000e+00    0.0023461    0.0000055    0.00014003    1.329768535247448e-01
   310       2573.21    0.00000e+00    0.0400782    0.0016063    0.04086350    1.330305360455460e-01
   314       2577.49    0.00000e+00    0.0020262    0.0000041    0.00010444    1.330500359190718e-01
   317       2581.35    0.00000e+00    0.0059226    0.0000351    0.00089235    1.330676235101240e-01
   321       2601.87    0.00000e+00    0.0007475    0.0000006    0.00001421    1.331610821992561e-01
   323       2605.05    0.00000e+00    0.0024437    0.0000060    0.00015192    1.331755823143821e-01
   324       2607.50    0.00000e+00    0.0004950    0.0000002    0.00000623    1.331867376890642e-01
   329       2619.22    0.00000e+00    0.0146743    0.0002153    0.00547816    1.332401359821279e-01
   330       2620.09    0.00000e+00    0.0117668    0.0001385    0.00352237    1.332441235632457e-01
   331       2622.27    0.00000e+00    0.0003469    0.0000001    0.00000306    1.332540365469298e-01
   332       2622.55    0.00000e+00    0.0021719    0.0000047    0.00012000    1.332553373963137e-01
   334       2628.22    0.00000e+00    0.0007641    0.0000006    0.00001485    1.332811453816071e-01
   337       2637.23    0.00000e+00    0.1982625    0.0393080    1.00000000    1.333222252753070e-01
   338       2638.93    0.00000e+00    0.0006992    0.0000005    0.00001244    1.333299780064809e-01
   341       2643.61    0.00000e+00    0.0014857    0.0000022    0.00005615    1.333512847053377e-01
   343       2646.55    0.00000e+00    0.0006111    0.0000004    0.00000950    1.333646913007677e-01
   348       2658.66    0.00000e+00    0.0004307    0.0000002    0.00000472    1.334198469103761e-01
   351       2662.23    0.00000e+00    0.0030925    0.0000096    0.00024330    1.334361017424105e-01
   352       2665.02    0.00000e+00    0.0029417    0.0000087    0.00022015    1.334488462175472e-01
   353       2665.14    0.00000e+00    0.0006117    0.0000004    0.00000952    1.334493627070687e-01
   355       2667.99    0.00000e+00    0.0014782    0.0000022    0.00005559    1.334623667881840e-01
   358       2675.02    0.00000e+00    0.0032746    0.0000107    0.00027279    1.334944128490435e-01
   359       2675.43    0.00000e+00    0.0008729    0.0000008    0.00001938    1.334962652123838e-01
   360       2675.47    0.00000e+00    0.0004579    0.0000002    0.00000533    1.334964688440444e-01
   362       2677.94    0.00000e+00    0.0021192    0.0000045    0.00011425    1.335076949932306e-01
   363       2678.60    0.00000e+00    0.0025103    0.0000063    0.00016031    1.335107258268929e-01
   364       2680.14    0.00000e+00    0.0085602    0.0000733    0.00186419    1.335177118254153e-01
   365       2681.01    0.00000e+00    0.0004438    0.0000002    0.00000501    1.335216790144578e-01
   367       2686.23    0.00000e+00    0.0004781    0.0000002    0.00000581    1.335454642964976e-01
   370       2689.91    0.00000e+00    0.0015408    0.0000024    0.00006039    1.335622453761783e-01
   374       2693.85    0.00000e+00    0.0003693    0.0000001    0.00000347    1.335801868585682e-01
   377       2696.05    0.00000e+00    0.0175016    0.0003063    0.00779249    1.335902046677760e-01
   379       2698.49    0.00000e+00    0.0030881    0.0000095    0.00024261    1.336013369694327e-01
   382       2702.82    0.00000e+00    0.0014009    0.0000020    0.00004993    1.336210844682206e-01
   383       2703.04    0.00000e+00    0.0065224    0.0000425    0.00108227    1.336220555725370e-01
   384       2704.51    0.00000e+00    0.0048612    0.0000236    0.00060118    1.336287520951829e-01
   389       2712.44    0.00000e+00    0.0005785    0.0000003    0.00000851    1.336648841742892e-01
   390       2712.92    0.00000e+00    0.0006476    0.0000004    0.00001067    1.336670953771420e-01
   391       2713.69    0.00000e+00    0.0003681    0.0000001    0.00000345    1.336705738492134e-01
   392       2714.21    0.00000e+00    0.0071224    0.0000507    0.00129055    1.336729430798570e-01
   395       2716.63    0.00000e+00    0.0020152    0.0000041    0.00010331    1.336839919636038e-01
   396       2717.30    0.00000e+00    0.0011764    0.0000014    0.00003521    1.336870574957816e-01
   397       2719.57    0.00000e+00    0.0012266    0.0000015    0.00003828    1.336974060353349e-01
   398       2719.84    0.00000e+00    0.0005113    0.0000003    0.00000665    1.336986184879209e-01
   399       2720.46    0.00000e+00    0.0003364    0.0000001    0.00000288    1.337014518732853e-01
   400       2721.13    0.00000e+00    0.0640957    0.0041083    0.10451442    1.337045071508113e-01
   402       2723.25    0.00000e+00    0.0033658    0.0000113    0.00028819    1.337141728310961e-01
   403       2725.66    0.00000e+00    0.0008886    0.0000008    0.00002009    1.337251220822620e-01
   405       2728.08    0.00000e+00    0.0157331    0.0002475    0.00629720    1.337361810952032e-01
   406       2728.44    0.00000e+00    0.0036101    0.0000130    0.00033155    1.337378112810477e-01
   407       2729.89    0.00000e+00    0.0045202    0.0000204    0.00051979    1.337443943030108e-01
   408       2732.81    0.00000e+00    0.0006872    0.0000005    0.00001201    1.337577310466285e-01
   409       2735.62    0.00000e+00    0.0208125    0.0004332    0.01101969    1.337704970574939e-01
   410       2736.81    0.00000e+00    0.0005182    0.0000003    0.00000683    1.337759558970470e-01
   411       2738.05    0.00000e+00    0.0108579    0.0001179    0.00299926    1.337815873458354e-01
   414       2744.05    0.00000e+00    0.0134759    0.0001816    0.00461990    1.338089014262555e-01
   416       2748.14    0.00000e+00    0.0023789    0.0000057    0.00014397    1.338275398170160e-01
   418       2751.07    0.00000e+00    0.0010429    0.0000011    0.00002767    1.338408876794750e-01
   430       2768.56    0.00000e+00    0.0039123    0.0000153    0.00038939    1.339205915337564e-01
   431       2769.52    0.00000e+00    0.0116984    0.0001369    0.00348156    1.339249842670330e-01
   433       2771.12    0.00000e+00    0.0014519    0.0000021    0.00005363    1.339322619906584e-01
   435       2779.70    0.00000e+00    0.0014507    0.0000021    0.00005354    1.339713791441088e-01
   436       2780.82    0.00000e+00    0.0008235    0.0000007    0.00001725    1.339764390885203e-01
   439       2782.51    0.00000e+00    0.0038771    0.0000150    0.00038242    1.339841717304886e-01
   440       2784.62    0.00000e+00    0.0147762    0.0002183    0.00555448    1.339937579807583e-01
   441       2784.72    0.00000e+00    0.0028881    0.0000083    0.00021220    1.339942413733252e-01
   442       2786.68    0.00000e+00    0.0469088    0.0022004    0.05597932    1.340031496434400e-01
   450       2798.06    0.00000e+00    0.0231315    0.0005351    0.01361214    1.340550117323200e-01
   451       2799.80    0.00000e+00    0.0965648    0.0093248    0.23722299    1.340629237104166e-01
   452       2799.89    0.00000e+00    0.0010193    0.0000010    0.00002643    1.340633456078735e-01
   454       2802.12    0.00000e+00    0.0084404    0.0000712    0.00181237    1.340735327513461e-01
   456       2810.42    0.00000e+00    0.0003618    0.0000001    0.00000333    1.341113155289912e-01
   457       2810.59    0.00000e+00    0.0036303    0.0000132    0.00033529    1.341121229929415e-01
   458       2811.29    0.00000e+00    0.0017601    0.0000031    0.00007881    1.341152779739678e-01
   459       2816.47    0.00000e+00    0.0009495    0.0000009    0.00002294    1.341389155640530e-01
   460       2816.50    0.00000e+00    0.0011111    0.0000012    0.00003141    1.341390328723367e-01
   463       2824.29    0.00000e+00    0.0011615    0.0000013    0.00003432    1.341745251705790e-01
   465       2826.53    0.00000e+00    0.0010420    0.0000011    0.00002762    1.341847383383007e-01
   467       2827.09    0.00000e+00    0.0019497    0.0000038    0.00009670    1.341873034630177e-01
   468       2828.84    0.00000e+00    0.0054023    0.0000292    0.00074247    1.341952506609299e-01
   472       2830.12    0.00000e+00    0.0004716    0.0000002    0.00000566    1.342011040829558e-01
   474       2832.49    0.00000e+00    0.0010692    0.0000011    0.00002908    1.342118892164924e-01
   475       2833.78    0.00000e+00    0.0252757    0.0006389    0.01625272    1.342177487138622e-01
   478       2838.38    0.00000e+00    0.0004312    0.0000002    0.00000473    1.342387356916421e-01
   487       2850.84    0.00000e+00    0.0003563    0.0000001    0.00000323    1.342954814589187e-01
   488       2851.68    0.00000e+00    0.0006228    0.0000004    0.00000987    1.342993182857794e-01
   490       2855.11    0.00000e+00    0.0003206    0.0000001    0.00000261    1.343149401143546e-01
   491       2855.99    0.00000e+00    0.0008618    0.0000007    0.00001889    1.343189555864626e-01
   496       2858.50    0.00000e+00    0.0003922    0.0000002    0.00000391    1.343303858052323e-01
   497       2859.20    0.00000e+00    0.0014765    0.0000022    0.00005546    1.343335950377798e-01
   499       2860.92    0.00000e+00    0.0004593    0.0000002    0.00000537    1.343414131579746e-01
   502       2865.38    0.00000e+00    0.0094671    0.0000896    0.00228008    1.343617253162200e-01
   504       2866.80    0.00000e+00    0.0024670    0.0000061    0.00015484    1.343682162242123e-01
   505       2868.09    0.00000e+00    0.0139965    0.0001959    0.00498378    1.343741137326299e-01
   507       2869.24    0.00000e+00    0.0010994    0.0000012    0.00003075    1.343793308961194e-01
   510       2871.86    0.00000e+00    0.0047358    0.0000224    0.00057056    1.343912516381154e-01
   512       2875.17    0.00000e+00    0.0014316    0.0000020    0.00005214    1.344063461345348e-01
   513       2875.71    0.00000e+00    0.0131337    0.0001725    0.00438828    1.344088004737737e-01
   514       2877.70    0.00000e+00    0.0006224    0.0000004    0.00000985    1.344178761059770e-01
   516       2878.33    0.00000e+00    0.0008438    0.0000007    0.00001812    1.344207331558699e-01
   518       2881.77    0.00000e+00    0.0009437    0.0000009    0.00002266    1.344364264926744e-01
   520       2883.56    0.00000e+00    0.0307983    0.0009485    0.02413080    1.344445665569398e-01
   524       2885.97    0.00000e+00    0.0024847    0.0000062    0.00015706    1.344555631040321e-01
   526       2888.90    0.00000e+00    0.0027362    0.0000075    0.00019046    1.344689116743708e-01
   527       2889.97    0.00000e+00    0.0003397    0.0000001    0.00000294    1.344737794204718e-01
