-286.0376226776    -285.9042472249    -285.8567831245    -285.8170216599    -285.8102339575    
-286.0371975412    -285.8980620558    -285.8557785334    -285.8166350466    -285.8062403902    
-286.0341479832    -285.8916305013    -285.8530954478    -285.8165874350    -285.8013529241    
-286.0287910664    -285.8850202458    -285.8493255463    -285.8170714172    -285.7955875521    
-286.0215673385    -285.8783073506    -285.8451097189    -285.8180963610    -285.7888571425    
-286.0121590808    -285.8706724339    -285.8400387867    -285.8185332264    -285.7803265845    
