 N   -4.46670202    0.20878919   -0.00218994
 C   -1.76701965   -0.02189574   -0.00831410
 C   -0.42407879   -0.00293626   -2.27503987
 C   -0.43168231   -0.02088906    2.26284875
 C    2.19089622    0.00296416   -2.25815381
 C    2.18579780   -0.00542979    2.25633863
 C    3.51244451    0.00471959    0.00214027
 H   -5.24898783   -1.03975002   -1.72599739
 H   -5.17042843   -0.72725293    1.55001002
 H   -1.42747184    0.01219122   -4.03690455
 H   -1.43776100   -0.03256099    4.02394066
 H    3.19771681    0.00748706   -4.02001213
 H    3.18585115   -0.00985289    4.02203142
 H    5.54048308    0.00990478    0.00463562
 N   -4.47923281    0.20895021   -0.00219841
 C   -1.77959639   -0.02227166   -0.00832899
 C   -0.41733925   -0.00317777   -2.26349778
 C   -0.42489957   -0.02104287    2.25133970
 C    2.19763526    0.00295764   -2.24661681
 C    2.19257913   -0.00534863    2.24482439
 C    3.51244321    0.00484483    0.00213935
 H   -5.26159656   -1.03735453   -1.72758673
 H   -5.18298058   -0.72510239    1.55118990
 H   -1.42073704    0.01184186   -4.02536068
 H   -1.43097382   -0.03278740    4.01243366
 H    3.20445206    0.00754936   -4.00847711
 H    3.19263622   -0.00963876    4.01051539
 H    5.54048128    0.01022388    0.00463077
 N   -4.45390397    0.20861922   -0.00218102
 C   -1.75417444   -0.02151332   -0.00829871
 C   -0.43093388   -0.00268916   -2.28658215
 C   -0.43858065   -0.02072974    2.27435762
 C    2.18404163    0.00297055   -2.26969105
 C    2.17890089   -0.00551118    2.26785263
 C    3.51233025    0.00459004    0.00214095
 H   -5.23610399   -1.04216139   -1.72440179
 H   -5.15760316   -0.72941926    1.54882565
 H   -1.43432218    0.01254823   -4.04844859
 H   -1.44466376   -0.03232673    4.03544749
 H    3.19086598    0.00742229   -4.03154740
 H    3.17895050   -0.01006931    4.03354720
 H    5.54036931    0.00957692    0.00464019
 N   -4.46117187    0.20875756   -0.00218043
 C   -1.76148686   -0.02189647   -0.00830316
 C   -0.41844466   -0.00293063   -2.27496883
 C   -0.42604829   -0.02086078    2.26280016
 C    2.18316820    0.00297352   -2.25816880
 C    2.17806951   -0.00544637    2.25632359
 C    3.50471628    0.00473317    0.00212540
 H   -5.24344228   -1.03978828   -1.72599007
 H   -5.16488690   -0.72727538    1.55003022
 H   -1.42183764    0.01214487   -4.03683400
 H   -1.43212705   -0.03254418    4.02389196
 H    3.18998888    0.00751961   -4.02002701
 H    3.17812276   -0.00986659    4.02201644
 H    5.53275478    0.00994471    0.00462095
 N   -4.47223217    0.20882082   -0.00219945
 C   -1.77255244   -0.02189501   -0.00832504
 C   -0.42971292   -0.00294189   -2.27511091
 C   -0.43731633   -0.02091734    2.26289734
 C    2.19862424    0.00295480   -2.25813882
 C    2.19352609   -0.00541321    2.25635367
 C    3.52017274    0.00470601    0.00215514
 H   -5.25453338   -1.03971176   -1.72600471
 H   -5.17596996   -0.72723048    1.54998982
 H   -1.43310604    0.01223757   -4.03697510
 H   -1.44339495   -0.03257780    4.02398936
 H    3.20544474    0.00745451   -4.01999725
 H    3.19357954   -0.00983919    4.02204640
 H    5.54821138    0.00986485    0.00465029
 N   -4.44827101    0.20840095   -0.00217370
 C   -1.74850130   -0.02125982   -0.00828881
 C   -0.43203907   -0.00259179   -2.27505735
 C   -0.43965079   -0.02056884    2.26283116
 C    2.18293677    0.00291970   -2.25816807
 C    2.17783160   -0.00549874    2.25632432
 C    3.50448255    0.00446598    0.00212763
 H   -5.23026956   -1.04274142   -1.72422318
 H   -5.15182674   -0.72997987    1.54869096
 H   -1.43542771    0.01269474   -4.03692317
 H   -1.44573335   -0.03210101    4.02392178
 H    3.18976017    0.00730274   -4.02002514
 H    3.17788213   -0.01008042    4.02201830
 H    5.53252187    0.00934960    0.00462548
 N   -4.48486639    0.20916771   -0.00220581
 C   -1.78527034   -0.02252506   -0.00833890
 C   -0.41623375   -0.00327251   -2.27502262
 C   -0.42382914   -0.02120122    2.26286611
 C    2.19874040    0.00300780   -2.25813978
 C    2.19364869   -0.00536182    2.25635272
 C    3.52029117    0.00496772    0.00215269
 H   -5.26743106   -1.03678558   -1.72775683
 H   -5.18875727   -0.72455182    1.55131789
 H   -1.41963113    0.01169945   -4.03688616
 H   -1.42990398   -0.03300950    4.02395931
 H    3.20555818    0.00766715   -4.01999935
 H    3.19370482   -0.00962987    4.02204431
 H    5.54832897    0.01044748    0.00464554
 N   -4.46649746    0.20878786   -0.00218946
 C   -1.76681498   -0.02189581   -0.00831376
