-286.0938875435    -285.9446625473    -285.9153059364    -285.8652634031    
-286.0919888207    -285.9426845121    -285.9134627816    -285.8632639350    
-286.0888074907    -285.9393722130    -285.9103766764    -285.8599128534    
-286.0843177250    -285.9347017632    -285.9060256477    -285.8551817086    
-286.0784822774    -285.9286389674    -285.9003779956    -285.8490298951    
-286.0712527608    -285.9211398011    -285.8933926216    -285.8414050587    
-286.0625723254    -285.9121532435    -285.8850218169    -285.8322458718    
-286.0523796546    -285.9016251144    -285.8752153576    -285.8214857969    
-286.0406153061    -285.8895038742    -285.8639268998    -285.8090589509    
-286.0272298033    -285.8757477530    -285.8511221342    -285.7949073912    
-286.0121929707    -285.8603326553    -285.8367879278    -285.7789896231    
-285.9955024378    -285.8432590184    -285.8209404172    -285.7612883509    
