Ground state energy = 27209.74 cm^-1
Max intensity = 0.004304
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
    81       1603.97    0.00000e+00    0.0014261    0.0000020    0.00047255    1.312849366731427e-01
    91       1658.49    0.00000e+00    0.0011009    0.0000012    0.00028158    1.315333395109211e-01
    93       1671.71    0.00000e+00    0.0009972    0.0000010    0.00023104    1.315935748747741e-01
    94       1676.47    0.00000e+00    0.0004422    0.0000002    0.00004544    1.316152799579746e-01
    95       1679.64    0.00000e+00    0.0004004    0.0000002    0.00003725    1.316297164178699e-01
    96       1697.81    0.00000e+00    0.0013544    0.0000018    0.00042623    1.317124799720459e-01
    99       1728.39    0.00000e+00    0.0005800    0.0000003    0.00007816    1.318518192017341e-01
   105       1759.21    0.00000e+00    0.0025369    0.0000064    0.00149535    1.319922350338000e-01
   106       1759.90    0.00000e+00    0.0007140    0.0000005    0.00011844    1.319954018942787e-01
   107       1762.40    0.00000e+00    0.0039702    0.0000158    0.00366250    1.320067656147821e-01
   120       1823.93    0.00000e+00    0.0011321    0.0000013    0.00029778    1.322871534689644e-01
   124       1845.86    0.00000e+00    0.0011323    0.0000013    0.00029788    1.323870729060546e-01
   125       1865.38    0.00000e+00    0.0005717    0.0000003    0.00007593    1.324759958421558e-01
   134       1909.65    0.00000e+00    0.0018758    0.0000035    0.00081754    1.326777008412480e-01
   136       1912.81    0.00000e+00    0.0008773    0.0000008    0.00017882    1.326920947898707e-01
   140       1926.53    0.00000e+00    0.0006829    0.0000005    0.00010834    1.327546041370358e-01
   142       1930.75    0.00000e+00    0.0003955    0.0000002    0.00003635    1.327738286681816e-01
   144       1937.69    0.00000e+00    0.0010067    0.0000010    0.00023549    1.328054878833073e-01
   146       1946.62    0.00000e+00    0.0004532    0.0000002    0.00004772    1.328461714520438e-01
   147       1948.83    0.00000e+00    0.0036903    0.0000136    0.00316426    1.328562280466122e-01
   153       1986.25    0.00000e+00    0.0006543    0.0000004    0.00009948    1.330267444133346e-01
   158       2010.29    0.00000e+00    0.0129304    0.0001672    0.03884812    1.331362541664088e-01
   168       2047.21    0.00000e+00    0.0004173    0.0000002    0.00004045    1.333044622581206e-01
   169       2050.08    0.00000e+00    0.0034478    0.0000119    0.00276201    1.333175638067711e-01
   172       2065.22    0.00000e+00    0.0004462    0.0000002    0.00004625    1.333865550659185e-01
   176       2080.55    0.00000e+00    0.0004240    0.0000002    0.00004178    1.334563636577523e-01
   178       2087.61    0.00000e+00    0.0017806    0.0000032    0.00073672    1.334885614394971e-01
   181       2095.48    0.00000e+00    0.0040527    0.0000164    0.00381629    1.335244152568976e-01
   184       2104.34    0.00000e+00    0.0007494    0.0000006    0.00013050    1.335647887411277e-01
   185       2108.58    0.00000e+00    0.0006034    0.0000004    0.00008460    1.335840771115795e-01
   186       2116.46    0.00000e+00    0.0008590    0.0000007    0.00017143    1.336200169522556e-01
   191       2126.73    0.00000e+00    0.0044321    0.0000196    0.00456429    1.336668096613039e-01
   194       2133.96    0.00000e+00    0.0010484    0.0000011    0.00025540    1.336997446885136e-01
   198       2147.14    0.00000e+00    0.0005825    0.0000003    0.00007885    1.337597826836698e-01
   203       2160.22    0.00000e+00    0.0059852    0.0000358    0.00832358    1.338194019358139e-01
   210       2188.47    0.00000e+00    0.0111896    0.0001252    0.02909194    1.339480821590180e-01
   211       2188.55    0.00000e+00    0.0082569    0.0000682    0.01584106    1.339484855212077e-01
   214       2201.63    0.00000e+00    0.0008722    0.0000008    0.00017675    1.340080590958611e-01
   215       2206.43    0.00000e+00    0.0003370    0.0000001    0.00002638    1.340299235719774e-01
   220       2227.79    0.00000e+00    0.0008186    0.0000007    0.00015569    1.341272595703056e-01
   226       2258.38    0.00000e+00    0.0005025    0.0000003    0.00005867    1.342666287604264e-01
   233       2273.29    0.00000e+00    0.0045867    0.0000210    0.00488812    1.343345823590769e-01
   239       2289.63    0.00000e+00    0.0004462    0.0000002    0.00004626    1.344090320990852e-01
   240       2292.30    0.00000e+00    0.0032282    0.0000104    0.00242147    1.344211883301778e-01
   241       2294.38    0.00000e+00    0.0010241    0.0000010    0.00024371    1.344306700221661e-01
   246       2297.58    0.00000e+00    0.0006382    0.0000004    0.00009465    1.344452520372670e-01
   247       2298.22    0.00000e+00    0.0009615    0.0000009    0.00021483    1.344481483162216e-01
   255       2315.92    0.00000e+00    0.0043383    0.0000188    0.00437299    1.345288123491208e-01
   264       2338.32    0.00000e+00    0.0050828    0.0000258    0.00600282    1.346308608626763e-01
   266       2353.90    0.00000e+00    0.0008832    0.0000008    0.00018126    1.347018655241853e-01
   272       2375.80    0.00000e+00    0.0009352    0.0000009    0.00020323    1.348016545290986e-01
   274       2388.41    0.00000e+00    0.0012159    0.0000015    0.00034353    1.348590994538357e-01
   278       2399.46    0.00000e+00    0.0006717    0.0000005    0.00010483    1.349094486550379e-01
   279       2406.34    0.00000e+00    0.0013310    0.0000018    0.00041164    1.349408059437437e-01
   280       2406.76    0.00000e+00    0.0027050    0.0000073    0.00170007    1.349427123114862e-01
   283       2417.41    0.00000e+00    0.0055077    0.0000303    0.00704845    1.349912171856662e-01
   292       2439.58    0.00000e+00    0.0013291    0.0000018    0.00041045    1.350922669512812e-01
   297       2447.99    0.00000e+00    0.0005055    0.0000003    0.00005937    1.351305480800925e-01
   302       2456.29    0.00000e+00    0.0005531    0.0000003    0.00007108    1.351683955060214e-01
   309       2472.49    0.00000e+00    0.0006939    0.0000005    0.00011187    1.352421994755628e-01
   311       2476.04    0.00000e+00    0.0015973    0.0000026    0.00059279    1.352583624497121e-01
   314       2478.73    0.00000e+00    0.0019619    0.0000038    0.00089436    1.352706214366253e-01
   322       2493.71    0.00000e+00    0.0056625    0.0000321    0.00745022    1.353389026944684e-01
   326       2501.51    0.00000e+00    0.0018044    0.0000033    0.00075652    1.353744154627580e-01
   329       2506.25    0.00000e+00    0.0003609    0.0000001    0.00003027    1.353959971962559e-01
   330       2508.20    0.00000e+00    0.0008720    0.0000008    0.00017667    1.354049006989630e-01
   333       2512.75    0.00000e+00    0.0008724    0.0000008    0.00017686    1.354256235102884e-01
   338       2524.65    0.00000e+00    0.0004919    0.0000002    0.00005621    1.354798501277737e-01
   345       2539.38    0.00000e+00    0.0079856    0.0000638    0.01481695    1.355469794571089e-01
   350       2550.79    0.00000e+00    0.0022881    0.0000052    0.00121649    1.355989374375879e-01
   353       2556.23    0.00000e+00    0.0006045    0.0000004    0.00008491    1.356237629185872e-01
   356       2568.72    0.00000e+00    0.0020104    0.0000040    0.00093910    1.356806657549726e-01
   357       2569.12    0.00000e+00    0.0004822    0.0000002    0.00005403    1.356824611857560e-01
   359       2573.70    0.00000e+00    0.0003718    0.0000001    0.00003212    1.357033591747483e-01
   362       2577.10    0.00000e+00    0.0008188    0.0000007    0.00015578    1.357188345123631e-01
   363       2580.02    0.00000e+00    0.0021369    0.0000046    0.00106102    1.357321519867599e-01
   368       2602.97    0.00000e+00    0.0018674    0.0000035    0.00081029    1.358367232288035e-01
   375       2613.85    0.00000e+00    0.0023157    0.0000054    0.00124594    1.358862903489265e-01
   376       2617.61    0.00000e+00    0.0012171    0.0000015    0.00034418    1.359034023669563e-01
   378       2625.10    0.00000e+00    0.0017383    0.0000030    0.00070207    1.359375468620074e-01
   379       2625.81    0.00000e+00    0.0009944    0.0000010    0.00022974    1.359407558874033e-01
   384       2634.12    0.00000e+00    0.0011900    0.0000014    0.00032905    1.359786355871411e-01
   386       2636.90    0.00000e+00    0.0070629    0.0000499    0.01159080    1.359912885707903e-01
   387       2636.94    0.00000e+00    0.0036185    0.0000131    0.00304230    1.359914867372695e-01
   389       2638.59    0.00000e+00    0.0009408    0.0000009    0.00020565    1.359989831993471e-01
   391       2641.54    0.00000e+00    0.0020065    0.0000040    0.00093549    1.360124573972591e-01
   397       2649.74    0.00000e+00    0.0003245    0.0000001    0.00002446    1.360497920895701e-01
   401       2656.41    0.00000e+00    0.0031955    0.0000102    0.00237262    1.360801901153928e-01
   402       2656.76    0.00000e+00    0.0008609    0.0000007    0.00017221    1.360817983271616e-01
   404       2659.07    0.00000e+00    0.0009989    0.0000010    0.00023186    1.360923015347505e-01
   407       2663.96    0.00000e+00    0.0007630    0.0000006    0.00013527    1.361145874717428e-01
   412       2672.30    0.00000e+00    0.0027390    0.0000075    0.00174310    1.361525986411419e-01
   413       2673.37    0.00000e+00    0.0003626    0.0000001    0.00003054    1.361574895951818e-01
   414       2675.15    0.00000e+00    0.0003967    0.0000002    0.00003657    1.361655772005094e-01
   416       2677.08    0.00000e+00    0.0006317    0.0000004    0.00009271    1.361743900585265e-01
   419       2682.77    0.00000e+00    0.0004599    0.0000002    0.00004915    1.362002903383797e-01
   420       2686.75    0.00000e+00    0.0010599    0.0000011    0.00026103    1.362184551072649e-01
   422       2687.65    0.00000e+00    0.0033538    0.0000112    0.00261349    1.362225161691331e-01
   425       2690.60    0.00000e+00    0.0018105    0.0000033    0.00076166    1.362359991853314e-01
   429       2697.84    0.00000e+00    0.0011342    0.0000013    0.00029888    1.362689830182071e-01
   432       2703.31    0.00000e+00    0.0007852    0.0000006    0.00014325    1.362938658993001e-01
   436       2716.89    0.00000e+00    0.0018940    0.0000036    0.00083347    1.363557445348271e-01
   438       2718.58    0.00000e+00    0.0009274    0.0000009    0.00019984    1.363634783737706e-01
   440       2720.61    0.00000e+00    0.0015747    0.0000025    0.00057619    1.363727139693247e-01
   441       2721.51    0.00000e+00    0.0006357    0.0000004    0.00009390    1.363768155614514e-01
   442       2721.59    0.00000e+00    0.0013080    0.0000017    0.00039754    1.363771792578131e-01
   444       2725.06    0.00000e+00    0.0031337    0.0000098    0.00228166    1.363929685855489e-01
   446       2731.52    0.00000e+00    0.0023945    0.0000057    0.00133225    1.364224227726830e-01
   447       2734.16    0.00000e+00    0.0006542    0.0000004    0.00009944    1.364344689530737e-01
   450       2738.07    0.00000e+00    0.0007534    0.0000006    0.00013189    1.364522504683670e-01
   452       2742.66    0.00000e+00    0.0109433    0.0001198    0.02782541    1.364731977336728e-01
   453       2743.43    0.00000e+00    0.0009889    0.0000010    0.00022722    1.364766726406396e-01
   454       2744.72    0.00000e+00    0.0154537    0.0002388    0.05548940    1.364825805387962e-01
   455       2744.99    0.00000e+00    0.0175414    0.0003077    0.07149493    1.364838070896336e-01
   456       2745.28    0.00000e+00    0.0012021    0.0000014    0.00033576    1.364851079306964e-01
   457       2748.14    0.00000e+00    0.0016733    0.0000028    0.00065057    1.364981558985354e-01
   459       2752.42    0.00000e+00    0.0014093    0.0000020    0.00046150    1.365176444825807e-01
   460       2754.91    0.00000e+00    0.0150789    0.0002274    0.05283069    1.365290011103155e-01
   462       2762.91    0.00000e+00    0.0009017    0.0000008    0.00018891    1.365654439941379e-01
   464       2764.08    0.00000e+00    0.0019740    0.0000039    0.00090543    1.365707973140247e-01
   465       2764.98    0.00000e+00    0.0077817    0.0000606    0.01407014    1.365748652550314e-01
   467       2770.13    0.00000e+00    0.0009914    0.0000010    0.00022837    1.365983344036109e-01
   468       2770.34    0.00000e+00    0.0011303    0.0000013    0.00029685    1.365992897142110e-01
   469       2771.01    0.00000e+00    0.0044653    0.0000199    0.00463278    1.366023512742242e-01
   470       2773.46    0.00000e+00    0.0056659    0.0000321    0.00745908    1.366135369245652e-01
   471       2777.04    0.00000e+00    0.0347969    0.0012108    0.28133750    1.366298166426214e-01
   472       2779.62    0.00000e+00    0.0010653    0.0000011    0.00026367    1.366415958585226e-01
   473       2781.28    0.00000e+00    0.0007538    0.0000006    0.00013202    1.366491610644202e-01
   474       2782.15    0.00000e+00    0.0015060    0.0000023    0.00052698    1.366531316895771e-01
   477       2788.36    0.00000e+00    0.0003936    0.0000002    0.00003600    1.366814213187979e-01
   478       2789.23    0.00000e+00    0.0003743    0.0000001    0.00003255    1.366853668915439e-01
   479       2789.45    0.00000e+00    0.0020030    0.0000040    0.00093223    1.366863832903954e-01
   480       2789.58    0.00000e+00    0.0035601    0.0000127    0.00294483    1.366869559905052e-01
   481       2791.73    0.00000e+00    0.0004213    0.0000002    0.00004125    1.366967413108791e-01
   484       2799.84    0.00000e+00    0.0013166    0.0000017    0.00040277    1.367337022363196e-01
   485       2800.65    0.00000e+00    0.0191927    0.0003684    0.08558944    1.367374155233718e-01
   486       2800.76    0.00000e+00    0.0071994    0.0000518    0.01204312    1.367378964242531e-01
   487       2803.78    0.00000e+00    0.0156269    0.0002442    0.05674065    1.367516791392334e-01
   488       2804.02    0.00000e+00    0.0027131    0.0000074    0.00171034    1.367527754330883e-01
   489       2805.44    0.00000e+00    0.0067565    0.0000457    0.01060694    1.367592174649693e-01
   491       2807.18    0.00000e+00    0.0096268    0.0000927    0.02153340    1.367671500137498e-01
   492       2807.77    0.00000e+00    0.0008925    0.0000008    0.00018510    1.367698577904029e-01
   494       2809.47    0.00000e+00    0.0086400    0.0000747    0.01734519    1.367775955332148e-01
   498       2819.28    0.00000e+00    0.0013088    0.0000017    0.00039804    1.368222960493463e-01
   499       2822.20    0.00000e+00    0.0033569    0.0000113    0.00261835    1.368355910728256e-01
   500       2822.29    0.00000e+00    0.0005005    0.0000003    0.00005820    1.368359790562672e-01
   502       2823.20    0.00000e+00    0.0015018    0.0000023    0.00052407    1.368401509579423e-01
   503       2824.16    0.00000e+00    0.0056958    0.0000324    0.00753788    1.368444990257696e-01
   504       2825.37    0.00000e+00    0.0034599    0.0000120    0.00278151    1.368500307310350e-01
   505       2825.56    0.00000e+00    0.0231949    0.0005380    0.12500576    1.368509145520698e-01
   506       2826.24    0.00000e+00    0.0058404    0.0000341    0.00792548    1.368539945578012e-01
   507       2826.54    0.00000e+00    0.0053385    0.0000285    0.00662189    1.368553812350784e-01
   509       2827.89    0.00000e+00    0.0081232    0.0000660    0.01533211    1.368614993268595e-01
   510       2828.13    0.00000e+00    0.0114891    0.0001320    0.03067051    1.368626304868678e-01
   511       2834.68    0.00000e+00    0.0003594    0.0000001    0.00003002    1.368924427086529e-01
   512       2834.91    0.00000e+00    0.0066830    0.0000447    0.01037752    1.368935189763326e-01
   513       2834.98    0.00000e+00    0.0005773    0.0000003    0.00007744    1.368938041110239e-01
   515       2838.10    0.00000e+00    0.0003618    0.0000001    0.00003041    1.369080514839945e-01
   516       2842.80    0.00000e+00    0.0040066    0.0000161    0.00372990    1.369294731761075e-01
   517       2843.05    0.00000e+00    0.0026056    0.0000068    0.00157751    1.369305756297943e-01
   520       2844.59    0.00000e+00    0.0008243    0.0000007    0.00015790    1.369376070229430e-01
   521       2845.84    0.00000e+00    0.0078447    0.0000615    0.01429888    1.369433186705598e-01
   526       2853.10    0.00000e+00    0.0010946    0.0000012    0.00027841    1.369763881742053e-01
   527       2855.11    0.00000e+00    0.0088003    0.0000774    0.01799440    1.369855441384424e-01
   529       2856.31    0.00000e+00    0.0037969    0.0000144    0.00334970    1.369910243469092e-01
   531       2862.91    0.00000e+00    0.0006937    0.0000005    0.00011180    1.370210715031265e-01
   534       2865.72    0.00000e+00    0.0004289    0.0000002    0.00004275    1.370339005514858e-01
   535       2866.18    0.00000e+00    0.0006369    0.0000004    0.00009425    1.370359704594818e-01
   536       2869.42    0.00000e+00    0.0013671    0.0000019    0.00043428    1.370507326686167e-01
   537       2869.88    0.00000e+00    0.0166443    0.0002770    0.06436898    1.370528230810341e-01
   542       2880.70    0.00000e+00    0.0004092    0.0000002    0.00003890    1.371021418738319e-01
   543       2882.41    0.00000e+00    0.0007916    0.0000006    0.00014561    1.371099500131449e-01
   550       2895.05    0.00000e+00    0.0158545    0.0002514    0.05840522    1.371675122458466e-01
   551       2897.25    0.00000e+00    0.0006616    0.0000004    0.00010170    1.371775250759265e-01
   553       2898.03    0.00000e+00    0.0085471    0.0000731    0.01697418    1.371811134573951e-01
   554       2899.63    0.00000e+00    0.0003965    0.0000002    0.00003652    1.371883835645153e-01
   557       2905.08    0.00000e+00    0.0143483    0.0002059    0.04783538    1.372132240096981e-01
   558       2905.76    0.00000e+00    0.0011440    0.0000013    0.00030408    1.372163146583762e-01
   560       2908.67    0.00000e+00    0.0014146    0.0000020    0.00046497    1.372295734265302e-01
   561       2911.57    0.00000e+00    0.0094538    0.0000894    0.02076624    1.372427765051928e-01
   562       2914.12    0.00000e+00    0.0027395    0.0000075    0.00174382    1.372544032163701e-01
   563       2914.88    0.00000e+00    0.0004111    0.0000002    0.00003927    1.372578779540727e-01
   566       2918.59    0.00000e+00    0.0054475    0.0000297    0.00689513    1.372747561798631e-01
   567       2920.57    0.00000e+00    0.0006665    0.0000004    0.00010320    1.372838085212490e-01
   569       2923.21    0.00000e+00    0.0011225    0.0000013    0.00029276    1.372958179240728e-01
   570       2928.66    0.00000e+00    0.0003831    0.0000001    0.00003410    1.373206552276642e-01
   571       2929.42    0.00000e+00    0.0025931    0.0000067    0.00156233    1.373241258852005e-01
   577       2936.28    0.00000e+00    0.0033063    0.0000109    0.00253995    1.373553629802414e-01
   578       2936.83    0.00000e+00    0.0042607    0.0000182    0.00421793    1.373578809444312e-01
   579       2938.78    0.00000e+00    0.0005048    0.0000003    0.00005922    1.373667877253934e-01
   581       2939.72    0.00000e+00    0.0006244    0.0000004    0.00009058    1.373710353090393e-01
   582       2941.26    0.00000e+00    0.0005701    0.0000003    0.00007553    1.373780607820805e-01
   584       2944.33    0.00000e+00    0.0021253    0.0000045    0.00104949    1.373920449245687e-01
   586       2947.22    0.00000e+00    0.0039954    0.0000160    0.00370906    1.374052141524668e-01
   587       2948.65    0.00000e+00    0.0008993    0.0000008    0.00018792    1.374117360295479e-01
   591       2957.57    0.00000e+00    0.0010492    0.0000011    0.00025580    1.374523927301471e-01
   592       2957.70    0.00000e+00    0.0016491    0.0000027    0.00063191    1.374529888136937e-01
   596       2962.41    0.00000e+00    0.0013115    0.0000017    0.00039964    1.374744354643271e-01
   597       2962.53    0.00000e+00    0.0005396    0.0000003    0.00006766    1.374749914336914e-01
   598       2966.91    0.00000e+00    0.0004984    0.0000002    0.00005772    1.374949218156079e-01
   599       2967.10    0.00000e+00    0.0011572    0.0000013    0.00031115    1.374958000148484e-01
   602       2970.34    0.00000e+00    0.0004135    0.0000002    0.00003973    1.375105572907467e-01
   604       2971.47    0.00000e+00    0.0004990    0.0000002    0.00005786    1.375157255567852e-01
   605       2972.29    0.00000e+00    0.0019586    0.0000038    0.00089132    1.375194483600945e-01
   606       2972.44    0.00000e+00    0.0013827    0.0000019    0.00044425    1.375201394401830e-01
   607       2974.30    0.00000e+00    0.0025584    0.0000065    0.00152084    1.375286213890016e-01
   610       2977.83    0.00000e+00    0.0005435    0.0000003    0.00006864    1.375447066722702e-01
   612       2978.85    0.00000e+00    0.0005993    0.0000004    0.00008344    1.375493490192904e-01
   613       2982.29    0.00000e+00    0.0016927    0.0000029    0.00066576    1.375650341613874e-01
   616       2985.23    0.00000e+00    0.0024929    0.0000062    0.00144399    1.375784078597239e-01
   618       2986.02    0.00000e+00    0.0005025    0.0000003    0.00005867    1.375820148657735e-01
   622       2991.70    0.00000e+00    0.0057617    0.0000332    0.00771347    1.376079078447059e-01
   623       2992.39    0.00000e+00    0.0014028    0.0000020    0.00045725    1.376110525746570e-01
   625       2995.59    0.00000e+00    0.0014095    0.0000020    0.00046164    1.376256128564947e-01
   630       2997.39    0.00000e+00    0.0017580    0.0000031    0.00071814    1.376337930192561e-01
   631       2999.27    0.00000e+00    0.0003634    0.0000001    0.00003069    1.376423701812353e-01
   632       3000.47    0.00000e+00    0.0022045    0.0000049    0.00112922    1.376478628670543e-01
   633       3000.72    0.00000e+00    0.0009971    0.0000010    0.00023102    1.376490061985607e-01
   634       3001.96    0.00000e+00    0.0028280    0.0000080    0.00185826    1.376546276791194e-01
   635       3002.31    0.00000e+00    0.0067001    0.0000449    0.01043054    1.376562225324963e-01
   636       3003.61    0.00000e+00    0.0022229    0.0000049    0.00114813    1.376621673765395e-01
   637       3004.03    0.00000e+00    0.0010448    0.0000011    0.00025365    1.376640738577757e-01
   639       3006.94    0.00000e+00    0.0034316    0.0000118    0.00273622    1.376773262146214e-01
   643       3012.29    0.00000e+00    0.0016249    0.0000026    0.00061347    1.377017103301881e-01
   645       3013.38    0.00000e+00    0.0008482    0.0000007    0.00016715    1.377066755582594e-01
   646       3013.78    0.00000e+00    0.0004440    0.0000002    0.00004581    1.377084856103456e-01
   651       3017.27    0.00000e+00    0.0008951    0.0000008    0.00018618    1.377244143437023e-01
   652       3019.97    0.00000e+00    0.0006360    0.0000004    0.00009400    1.377366751040446e-01
   655       3023.50    0.00000e+00    0.0070448    0.0000496    0.01153141    1.377527876622819e-01
   656       3024.59    0.00000e+00    0.0013198    0.0000017    0.00040475    1.377577606463674e-01
   661       3031.41    0.00000e+00    0.0009990    0.0000010    0.00023187    1.377888157794962e-01
   662       3031.44    0.00000e+00    0.0006491    0.0000004    0.00009790    1.377889594779209e-01
   663       3031.90    0.00000e+00    0.0020209    0.0000041    0.00094896    1.377910350634472e-01
   664       3032.56    0.00000e+00    0.0003283    0.0000001    0.00002504    1.377940429405222e-01
   665       3032.97    0.00000e+00    0.0004103    0.0000002    0.00003911    1.377959232393988e-01
   667       3033.96    0.00000e+00    0.0005490    0.0000003    0.00007004    1.378004441005753e-01
   669       3036.30    0.00000e+00    0.0008855    0.0000008    0.00018219    1.378110843395872e-01
   670       3038.20    0.00000e+00    0.0017379    0.0000030    0.00070178    1.378197478109598e-01
   673       3041.42    0.00000e+00    0.0003957    0.0000002    0.00003638    1.378344431633046e-01
   674       3042.55    0.00000e+00    0.0018903    0.0000036    0.00083023    1.378395941722544e-01
   675       3043.81    0.00000e+00    0.0125118    0.0001565    0.03637366    1.378453219699060e-01
   676       3044.66    0.00000e+00    0.0017734    0.0000031    0.00073073    1.378491864892089e-01
   678       3049.59    0.00000e+00    0.0006271    0.0000004    0.00009137    1.378716406638134e-01
   679       3052.07    0.00000e+00    0.0097053    0.0000942    0.02188602    1.378829424130982e-01
   682       3054.68    0.00000e+00    0.0010557    0.0000011    0.00025894    1.378948643259575e-01
   686       3060.16    0.00000e+00    0.0003721    0.0000001    0.00003216    1.379198290409632e-01
   688       3062.72    0.00000e+00    0.0003585    0.0000001    0.00002987    1.379314876597577e-01
   689       3064.74    0.00000e+00    0.0006281    0.0000004    0.00009166    1.379406926203049e-01
   691       3067.93    0.00000e+00    0.0006912    0.0000005    0.00011102    1.379552410469836e-01
   692       3068.39    0.00000e+00    0.0007798    0.0000006    0.00014129    1.379572969464124e-01
   693       3070.39    0.00000e+00    0.0051463    0.0000265    0.00615363    1.379664298767775e-01
   694       3071.56    0.00000e+00    0.0004578    0.0000002    0.00004870    1.379717490046845e-01
   695       3073.22    0.00000e+00    0.0029557    0.0000087    0.00202992    1.379793219182277e-01
   696       3075.50    0.00000e+00    0.0003285    0.0000001    0.00002507    1.379896892679234e-01
   700       3080.17    0.00000e+00    0.0007414    0.0000005    0.00012771    1.380110095150081e-01
   701       3080.61    0.00000e+00    0.0055336    0.0000306    0.00711469    1.380130011085808e-01
   702       3082.97    0.00000e+00    0.0095755    0.0000917    0.02130420    1.380237250553966e-01
   703       3083.60    0.00000e+00    0.0147659    0.0002180    0.05066028    1.380265997089796e-01
   705       3086.22    0.00000e+00    0.0011235    0.0000013    0.00029328    1.380385485461616e-01
   707       3092.20    0.00000e+00    0.0025067    0.0000063    0.00145998    1.380657835204387e-01
   713       3098.47    0.00000e+00    0.0017052    0.0000029    0.00067563    1.380943643772551e-01
   716       3103.35    0.00000e+00    0.0009424    0.0000009    0.00020637    1.381165976612531e-01
   717       3104.10    0.00000e+00    0.0007011    0.0000005    0.00011420    1.381200017909630e-01
   718       3104.18    0.00000e+00    0.0006820    0.0000005    0.00010809    1.381203658285546e-01
   719       3104.81    0.00000e+00    0.0019593    0.0000038    0.00089192    1.381232364495559e-01
   720       3104.90    0.00000e+00    0.0010752    0.0000012    0.00026860    1.381236638723530e-01
   721       3107.01    0.00000e+00    0.0016107    0.0000026    0.00060282    1.381332700286839e-01
   722       3107.66    0.00000e+00    0.0004034    0.0000002    0.00003782    1.381362537600328e-01
   724       3112.13    0.00000e+00    0.0031010    0.0000096    0.00223441    1.381566296575018e-01
   725       3113.04    0.00000e+00    0.0009681    0.0000009    0.00021778    1.381607713175321e-01
   726       3115.05    0.00000e+00    0.0019147    0.0000037    0.00085180    1.381699236333782e-01
   730       3121.56    0.00000e+00    0.0003933    0.0000002    0.00003594    1.381995623905461e-01
   731       3124.87    0.00000e+00    0.0010758    0.0000012    0.00026890    1.382146786729153e-01
   734       3129.48    0.00000e+00    0.0003501    0.0000001    0.00002849    1.382356790366461e-01
   738       3132.90    0.00000e+00    0.0032910    0.0000108    0.00251657    1.382512580955830e-01
   743       3140.47    0.00000e+00    0.0021179    0.0000045    0.00104218    1.382857277050835e-01
   744       3141.08    0.00000e+00    0.0010899    0.0000012    0.00027600    1.382885376484973e-01
   747       3143.74    0.00000e+00    0.0034186    0.0000117    0.00271550    1.383006225946006e-01
   748       3144.75    0.00000e+00    0.0019023    0.0000036    0.00084086    1.383052444122833e-01
   753       3148.20    0.00000e+00    0.0029127    0.0000085    0.00197121    1.383209690450366e-01
   754       3148.99    0.00000e+00    0.0005414    0.0000003    0.00006809    1.383245518109306e-01
   755       3149.40    0.00000e+00    0.0016280    0.0000027    0.00061585    1.383264312952666e-01
