Ground state energy = 26165.45 cm^-1
Max intensity = 0.036921
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
    52       2182.59    0.00000e+00    0.0096247    0.0000926    0.00250898    1.291631690860434e-01
    53       2224.88    0.00000e+00    0.0006836    0.0000005    0.00001266    1.293558689173262e-01
    54       2262.40    0.00000e+00    0.0008838    0.0000008    0.00002116    1.295268527695247e-01
    55       2267.96    0.00000e+00    0.0016588    0.0000028    0.00007453    1.295521653829673e-01
    56       2280.79    0.00000e+00    0.0058198    0.0000339    0.00091736    1.296106396489369e-01
    57       2286.53    0.00000e+00    0.0103812    0.0001078    0.00291890    1.296367960196530e-01
    59       2296.80    0.00000e+00    0.0024025    0.0000058    0.00015633    1.296835486294816e-01
    60       2300.11    0.00000e+00    0.0100734    0.0001015    0.00274834    1.296986556447294e-01
    62       2311.13    0.00000e+00    0.0027781    0.0000077    0.00020903    1.297488710636210e-01
    63       2320.16    0.00000e+00    0.0076561    0.0000586    0.00158759    1.297899977763320e-01
    64       2326.27    0.00000e+00    0.0149209    0.0002226    0.00602989    1.298178645452355e-01
    65       2330.59    0.00000e+00    0.0007237    0.0000005    0.00001418    1.298375304363629e-01
    66       2333.88    0.00000e+00    0.0027272    0.0000074    0.00020144    1.298525099853413e-01
    67       2338.45    0.00000e+00    0.1626467    0.0264540    0.71649277    1.298733207467371e-01
    68       2354.50    0.00000e+00    0.0006775    0.0000005    0.00001243    1.299464607897997e-01
    70       2372.93    0.00000e+00    0.0031098    0.0000097    0.00026194    1.300304276194980e-01
    75       2413.65    0.00000e+00    0.0008814    0.0000008    0.00002104    1.302159566267871e-01
    76       2424.62    0.00000e+00    0.0022871    0.0000052    0.00014167    1.302659460514337e-01
    77       2427.62    0.00000e+00    0.0050050    0.0000250    0.00067846    1.302796334386045e-01
    78       2432.36    0.00000e+00    0.0006636    0.0000004    0.00001193    1.303012183846943e-01
    79       2442.94    0.00000e+00    0.0033999    0.0000116    0.00031308    1.303494492640218e-01
    80       2442.99    0.00000e+00    0.0322831    0.0010422    0.02822752    1.303496760448364e-01
    81       2448.53    0.00000e+00    0.0078297    0.0000613    0.00166039    1.303749182607912e-01
    82       2472.81    0.00000e+00    0.0011723    0.0000014    0.00003722    1.304855214503828e-01
    84       2476.19    0.00000e+00    0.0013845    0.0000019    0.00005192    1.305009405940537e-01
    85       2476.78    0.00000e+00    0.0013666    0.0000019    0.00005059    1.305036077395303e-01
    87       2480.63    0.00000e+00    0.0060307    0.0000364    0.00098503    1.305211824892130e-01
    88       2482.29    0.00000e+00    0.0020969    0.0000044    0.00011909    1.305287357847349e-01
    89       2493.62    0.00000e+00    0.0081812    0.0000669    0.00181283    1.305803497233146e-01
    90       2496.70    0.00000e+00    0.0053135    0.0000282    0.00076470    1.305943857293856e-01
    91       2500.71    0.00000e+00    0.0853769    0.0072892    0.19742508    1.306126340244014e-01
    94       2506.56    0.00000e+00    0.0004088    0.0000002    0.00000453    1.306392911612591e-01
    95       2522.24    0.00000e+00    0.0049824    0.0000248    0.00067236    1.307107545822632e-01
    96       2522.74    0.00000e+00    0.0006042    0.0000004    0.00000989    1.307130383862023e-01
    97       2531.29    0.00000e+00    0.0009580    0.0000009    0.00002486    1.307519936030176e-01
    99       2534.55    0.00000e+00    0.0239092    0.0005716    0.01548281    1.307668290285513e-01
   100       2535.08    0.00000e+00    0.0016337    0.0000027    0.00007229    1.307692723662305e-01
   101       2540.85    0.00000e+00    0.0195023    0.0003803    0.01030134    1.307955507745203e-01
   102       2550.59    0.00000e+00    0.0094232    0.0000888    0.00240499    1.308399402252634e-01
   103       2568.90    0.00000e+00    0.0004788    0.0000002    0.00000621    1.309233418358666e-01
   107       2605.18    0.00000e+00    0.0166868    0.0002785    0.00754168    1.310886337641593e-01
   110       2619.05    0.00000e+00    0.0011375    0.0000013    0.00003505    1.311518631049104e-01
   111       2622.63    0.00000e+00    0.0035121    0.0000123    0.00033408    1.311681562333839e-01
   112       2624.92    0.00000e+00    0.0014870    0.0000022    0.00005989    1.311785884844932e-01
   113       2628.24    0.00000e+00    0.0059540    0.0000354    0.00096014    1.311937193094467e-01
   114       2630.77    0.00000e+00    0.0007693    0.0000006    0.00001603    1.312052452585585e-01
   115       2639.00    0.00000e+00    0.0043370    0.0000188    0.00050946    1.312427621069300e-01
   118       2651.98    0.00000e+00    0.0015267    0.0000023    0.00006313    1.313018876061482e-01
   119       2658.70    0.00000e+00    0.0035302    0.0000125    0.00033753    1.313325116234600e-01
   120       2665.22    0.00000e+00    0.0043019    0.0000185    0.00050123    1.313622134772457e-01
   121       2668.13    0.00000e+00    0.0136574    0.0001865    0.00505190    1.313754839587818e-01
   122       2675.59    0.00000e+00    0.0254486    0.0006476    0.01754074    1.314094663895012e-01
   123       2675.76    0.00000e+00    0.0051194    0.0000262    0.00070983    1.314102565641145e-01
   124       2680.33    0.00000e+00    0.0758636    0.0057553    0.15587892    1.314310420259525e-01
   125       2689.48    0.00000e+00    0.0015143    0.0000023    0.00006211    1.314727418415759e-01
   126       2692.47    0.00000e+00    0.0006535    0.0000004    0.00001157    1.314863835237346e-01
   127       2694.22    0.00000e+00    0.0046599    0.0000217    0.00058814    1.314943684794448e-01
   128       2703.35    0.00000e+00    0.0116271    0.0001352    0.00366157    1.315359534077714e-01
   129       2712.69    0.00000e+00    0.0055021    0.0000303    0.00081992    1.315785222950499e-01
   130       2714.09    0.00000e+00    0.0020361    0.0000041    0.00011229    1.315848928269987e-01
   131       2737.24    0.00000e+00    0.0037740    0.0000142    0.00038577    1.316903748799876e-01
   132       2746.43    0.00000e+00    0.0016540    0.0000027    0.00007409    1.317322394415523e-01
   134       2754.96    0.00000e+00    0.0006119    0.0000004    0.00001014    1.317711202476740e-01
   137       2771.16    0.00000e+00    0.0023560    0.0000056    0.00015034    1.318448944602115e-01
   138       2781.00    0.00000e+00    0.0046287    0.0000214    0.00058029    1.318897653248515e-01
   140       2781.83    0.00000e+00    0.0006367    0.0000004    0.00001098    1.318935168497388e-01
   141       2784.83    0.00000e+00    0.0144561    0.0002090    0.00566005    1.319072181642721e-01
   142       2792.44    0.00000e+00    0.0006788    0.0000005    0.00001248    1.319418774030027e-01
   144       2798.04    0.00000e+00    0.0014901    0.0000022    0.00006014    1.319673722933504e-01
   145       2800.35    0.00000e+00    0.0007796    0.0000006    0.00001646    1.319779155412588e-01
   146       2800.92    0.00000e+00    0.0006148    0.0000004    0.00001024    1.319805046760609e-01
   147       2810.81    0.00000e+00    0.0042508    0.0000181    0.00048939    1.320255552717983e-01
   148       2816.60    0.00000e+00    0.0094888    0.0000900    0.00243863    1.320519724011249e-01
   150       2828.94    0.00000e+00    0.0459537    0.0021117    0.05719550    1.321081913909386e-01
   151       2832.06    0.00000e+00    0.0011137    0.0000012    0.00003359    1.321223730394776e-01
   152       2835.13    0.00000e+00    0.0006870    0.0000005    0.00001278    1.321364024102653e-01
   153       2835.40    0.00000e+00    0.0042896    0.0000184    0.00049837    1.321376097025704e-01
   155       2838.42    0.00000e+00    0.0033677    0.0000113    0.00030717    1.321513531545578e-01
   156       2841.20    0.00000e+00    0.0024019    0.0000058    0.00015626    1.321640283917370e-01
   157       2850.14    0.00000e+00    0.0070360    0.0000495    0.00134084    1.322047952443204e-01
   158       2851.21    0.00000e+00    0.0034719    0.0000121    0.00032648    1.322096595442708e-01
   159       2856.31    0.00000e+00    0.0086346    0.0000746    0.00201934    1.322328774241321e-01
   160       2857.81    0.00000e+00    0.0006644    0.0000004    0.00001196    1.322397151072821e-01
   161       2860.66    0.00000e+00    0.0005641    0.0000003    0.00000862    1.322527003258831e-01
   162       2863.32    0.00000e+00    0.0006703    0.0000004    0.00001217    1.322648385714503e-01
   163       2863.98    0.00000e+00    0.0022096    0.0000049    0.00013223    1.322678170803363e-01
   164       2865.77    0.00000e+00    0.0215656    0.0004651    0.01259633    1.322759985233145e-01
   165       2868.43    0.00000e+00    0.1356159    0.0183917    0.49812979    1.322881139384048e-01
   167       2879.54    0.00000e+00    0.0047012    0.0000221    0.00059861    1.323387389539488e-01
   168       2882.54    0.00000e+00    0.0079089    0.0000625    0.00169414    1.323524156518267e-01
   169       2884.51    0.00000e+00    0.0012878    0.0000017    0.00004492    1.323613925969928e-01
   170       2890.20    0.00000e+00    0.0029303    0.0000086    0.00023257    1.323872794278412e-01
   171       2891.96    0.00000e+00    0.0056983    0.0000325    0.00087946    1.323953181620409e-01
   173       2902.91    0.00000e+00    0.0027285    0.0000074    0.00020163    1.324452173099167e-01
   176       2915.53    0.00000e+00    0.0158413    0.0002509    0.00679676    1.325027012217710e-01
   180       2933.38    0.00000e+00    0.0085706    0.0000735    0.00198952    1.325840570804961e-01
   182       2943.76    0.00000e+00    0.0005154    0.0000003    0.00000719    1.326313152400985e-01
   183       2954.33    0.00000e+00    0.0078743    0.0000620    0.00167939    1.326794861800470e-01
   184       2954.66    0.00000e+00    0.0021910    0.0000048    0.00013002    1.326810019844468e-01
   185       2956.82    0.00000e+00    0.0016886    0.0000029    0.00007723    1.326908458640867e-01
   186       2957.70    0.00000e+00    0.0036497    0.0000133    0.00036077    1.326948526203307e-01
   189       2973.01    0.00000e+00    0.0270700    0.0007328    0.01984711    1.327646300185539e-01
   190       2977.38    0.00000e+00    0.1714557    0.0293971    0.79620489    1.327845030034674e-01
   191       2977.53    0.00000e+00    0.0071471    0.0000511    0.00138349    1.327851967931899e-01
   192       2978.19    0.00000e+00    0.0012908    0.0000017    0.00004513    1.327882197790843e-01
   193       2981.31    0.00000e+00    0.0009338    0.0000009    0.00002362    1.328024070580767e-01
   194       2983.84    0.00000e+00    0.0036653    0.0000134    0.00036387    1.328139388942699e-01
   195       2986.83    0.00000e+00    0.0021642    0.0000047    0.00012686    1.328275818316884e-01
   197       2996.24    0.00000e+00    0.0008999    0.0000008    0.00002193    1.328704561903568e-01
   198       3006.19    0.00000e+00    0.0015459    0.0000024    0.00006472    1.329157973105583e-01
   199       3006.83    0.00000e+00    0.0010434    0.0000011    0.00002948    1.329186937646087e-01
   200       3008.17    0.00000e+00    0.0005050    0.0000003    0.00000691    1.329247912179766e-01
   202       3010.72    0.00000e+00    0.0049784    0.0000248    0.00067128    1.329364258179364e-01
   203       3011.05    0.00000e+00    0.0008179    0.0000007    0.00001812    1.329379117648617e-01
   204       3012.40    0.00000e+00    0.0018727    0.0000035    0.00009499    1.329440646490356e-01
   207       3019.89    0.00000e+00    0.0031248    0.0000098    0.00026447    1.329782254159302e-01
   208       3024.73    0.00000e+00    0.0044067    0.0000194    0.00052597    1.330002640315031e-01
   209       3026.77    0.00000e+00    0.0044760    0.0000200    0.00054263    1.330095460122400e-01
   211       3031.72    0.00000e+00    0.0080812    0.0000653    0.00176880    1.330320974613988e-01
   212       3033.43    0.00000e+00    0.0031991    0.0000102    0.00027719    1.330399122342202e-01
   214       3035.43    0.00000e+00    0.0020959    0.0000044    0.00011897    1.330490259632767e-01
   215       3035.91    0.00000e+00    0.0370722    0.0013743    0.03722353    1.330512189818664e-01
   216       3036.07    0.00000e+00    0.0074599    0.0000556    0.00150724    1.330519438296217e-01
   217       3036.66    0.00000e+00    0.0005055    0.0000003    0.00000692    1.330546175459051e-01
   218       3039.08    0.00000e+00    0.0243409    0.0005925    0.01604698    1.330656297262046e-01
   219       3040.81    0.00000e+00    0.0033104    0.0000110    0.00029681    1.330735517977769e-01
   220       3048.04    0.00000e+00    0.0836968    0.0070052    0.18973130    1.331064841286224e-01
   221       3052.32    0.00000e+00    0.0027055    0.0000073    0.00019826    1.331259545870215e-01
   222       3052.68    0.00000e+00    0.0018018    0.0000032    0.00008793    1.331276085127143e-01
   223       3055.68    0.00000e+00    0.0057547    0.0000331    0.00089696    1.331412759677079e-01
   224       3061.41    0.00000e+00    0.0010771    0.0000012    0.00003142    1.331673829533880e-01
   226       3064.58    0.00000e+00    0.0194390    0.0003779    0.01023452    1.331818318880552e-01
   227       3070.31    0.00000e+00    0.0010552    0.0000011    0.00003016    1.332079429158145e-01
   228       3070.77    0.00000e+00    0.0165335    0.0002734    0.00740375    1.332100421877337e-01
   230       3080.66    0.00000e+00    0.0058192    0.0000339    0.00091716    1.332551142596890e-01
   231       3081.52    0.00000e+00    0.0899869    0.0080976    0.21932069    1.332590356893298e-01
   232       3092.80    0.00000e+00    0.0426747    0.0018211    0.04932437    1.333104080287440e-01
   233       3098.95    0.00000e+00    0.0004196    0.0000002    0.00000477    1.333384267568294e-01
   234       3104.41    0.00000e+00    0.0004289    0.0000002    0.00000498    1.333632916461141e-01
   238       3117.44    0.00000e+00    0.0031301    0.0000098    0.00026536    1.334226637606608e-01
   239       3123.12    0.00000e+00    0.0006821    0.0000005    0.00001260    1.334485535723398e-01
   242       3140.41    0.00000e+00    0.0073867    0.0000546    0.00147780    1.335273575103152e-01
   243       3140.95    0.00000e+00    0.0011449    0.0000013    0.00003550    1.335298184142942e-01
   244       3143.53    0.00000e+00    0.0047726    0.0000228    0.00061691    1.335415364351863e-01
   245       3149.03    0.00000e+00    0.0008673    0.0000008    0.00002037    1.335666286195555e-01
   246       3152.68    0.00000e+00    0.0026157    0.0000068    0.00018531    1.335832468493825e-01
   247       3155.00    0.00000e+00    0.0014235    0.0000020    0.00005488    1.335937985471355e-01
   249       3158.33    0.00000e+00    0.0053935    0.0000291    0.00078789    1.336089752851039e-01
   250       3160.30    0.00000e+00    0.0008682    0.0000008    0.00002042    1.336179636518922e-01
   251       3160.80    0.00000e+00    0.0007036    0.0000005    0.00001341    1.336202570165191e-01
   252       3166.12    0.00000e+00    0.0011860    0.0000014    0.00003810    1.336444896229097e-01
   254       3169.05    0.00000e+00    0.0036836    0.0000136    0.00036750    1.336578353990646e-01
   256       3178.51    0.00000e+00    0.0016090    0.0000026    0.00007012    1.337009437921136e-01
   257       3179.69    0.00000e+00    0.0003384    0.0000001    0.00000310    1.337062926101790e-01
   258       3182.01    0.00000e+00    0.0013856    0.0000019    0.00005200    1.337168703959448e-01
   259       3184.58    0.00000e+00    0.0045709    0.0000209    0.00056588    1.337285775417672e-01
   260       3186.74    0.00000e+00    0.0162470    0.0002640    0.00714936    1.337384535348121e-01
   262       3194.00    0.00000e+00    0.0015935    0.0000025    0.00006877    1.337715313303711e-01
   263       3195.26    0.00000e+00    0.0026044    0.0000068    0.00018372    1.337772536633018e-01
   264       3197.52    0.00000e+00    0.0079643    0.0000634    0.00171795    1.337875734164340e-01
   265       3198.20    0.00000e+00    0.0077591    0.0000602    0.00163058    1.337906550459148e-01
   266       3205.42    0.00000e+00    0.0225277    0.0005075    0.01374537    1.338235372051961e-01
   267       3205.75    0.00000e+00    0.0027209    0.0000074    0.00020052    1.338250703562607e-01
   268       3209.37    0.00000e+00    0.0019067    0.0000036    0.00009846    1.338415469217919e-01
   270       3210.35    0.00000e+00    0.0632932    0.0040060    0.10850124    1.338459907372378e-01
   272       3217.89    0.00000e+00    0.0050251    0.0000253    0.00068394    1.338803590180644e-01
   273       3222.57    0.00000e+00    0.0005512    0.0000003    0.00000823    1.339016798390489e-01
   274       3224.20    0.00000e+00    0.0042142    0.0000178    0.00048101    1.339091233736553e-01
   275       3229.11    0.00000e+00    0.0008327    0.0000007    0.00001878    1.339314967899879e-01
   276       3232.04    0.00000e+00    0.0021546    0.0000046    0.00012573    1.339448230773163e-01
   277       3235.95    0.00000e+00    0.0912554    0.0083276    0.22554781    1.339626380179345e-01
   278       3238.51    0.00000e+00    0.0047179    0.0000223    0.00060287    1.339743091250911e-01
   279       3241.78    0.00000e+00    0.0033055    0.0000109    0.00029594    1.339892220904183e-01
   280       3244.05    0.00000e+00    0.0021849    0.0000048    0.00012930    1.339995494460834e-01
   281       3248.06    0.00000e+00    0.0023371    0.0000055    0.00014794    1.340178091373504e-01
   283       3250.95    0.00000e+00    0.0016242    0.0000026    0.00007145    1.340309932254603e-01
   284       3252.29    0.00000e+00    0.0007440    0.0000006    0.00001499    1.340370953280151e-01
   286       3267.23    0.00000e+00    0.0031206    0.0000097    0.00026375    1.341051766982216e-01
   288       3270.48    0.00000e+00    0.0014372    0.0000021    0.00005594    1.341200043644492e-01
   290       3276.53    0.00000e+00    0.0013948    0.0000019    0.00005269    1.341475603425056e-01
   295       3287.01    0.00000e+00    0.0068188    0.0000465    0.00125934    1.341953041148483e-01
   296       3290.80    0.00000e+00    0.0009520    0.0000009    0.00002455    1.342125890166737e-01
   299       3298.34    0.00000e+00    0.0062627    0.0000392    0.00106231    1.342469204823596e-01
   300       3301.22    0.00000e+00    0.0019880    0.0000040    0.00010704    1.342600307190957e-01
   301       3307.11    0.00000e+00    0.0004391    0.0000002    0.00000522    1.342868701647161e-01
   302       3310.96    0.00000e+00    0.0040648    0.0000165    0.00044750    1.343044375766678e-01
   304       3311.77    0.00000e+00    0.0003802    0.0000001    0.00000391    1.343081312764563e-01
   305       3311.87    0.00000e+00    0.0006231    0.0000004    0.00001051    1.343085500108601e-01
   306       3314.88    0.00000e+00    0.0122888    0.0001510    0.00409018    1.343222728958167e-01
   308       3322.49    0.00000e+00    0.0017010    0.0000029    0.00007837    1.343569715559040e-01
   311       3325.75    0.00000e+00    0.0045968    0.0000211    0.00057230    1.343717924761848e-01
   312       3328.14    0.00000e+00    0.0009362    0.0000009    0.00002374    1.343827186659238e-01
   313       3330.30    0.00000e+00    0.0007418    0.0000006    0.00001490    1.343925252442444e-01
   314       3331.02    0.00000e+00    0.0006109    0.0000004    0.00001011    1.343958175685399e-01
   315       3338.58    0.00000e+00    0.0026420    0.0000070    0.00018906    1.344302612483078e-01
   316       3340.69    0.00000e+00    0.0192183    0.0003693    0.01000352    1.344398920572965e-01
   317       3340.84    0.00000e+00    0.0021543    0.0000046    0.00012569    1.344405626169745e-01
   318       3346.69    0.00000e+00    0.0059155    0.0000350    0.00094778    1.344672031710095e-01
   320       3355.56    0.00000e+00    0.0003699    0.0000001    0.00000371    1.345076335697856e-01
   322       3358.98    0.00000e+00    0.0424068    0.0017983    0.04870697    1.345232390886222e-01
   325       3365.19    0.00000e+00    0.0005442    0.0000003    0.00000802    1.345515144703779e-01
   326       3368.50    0.00000e+00    0.0028048    0.0000079    0.00021307    1.345665923749037e-01
   327       3371.25    0.00000e+00    0.0014593    0.0000021    0.00005768    1.345791175748547e-01
   329       3374.42    0.00000e+00    0.0012493    0.0000016    0.00004227    1.345935719947720e-01
   330       3374.73    0.00000e+00    0.0008782    0.0000008    0.00002089    1.345949674140848e-01
   332       3378.80    0.00000e+00    0.0047284    0.0000224    0.00060556    1.346135476758158e-01
   333       3380.12    0.00000e+00    0.0042454    0.0000180    0.00048815    1.346195382987189e-01
   334       3380.50    0.00000e+00    0.0016365    0.0000027    0.00007254    1.346212715494642e-01
   336       3381.10    0.00000e+00    0.0031418    0.0000099    0.00026734    1.346239884854394e-01
   338       3387.77    0.00000e+00    0.0004297    0.0000002    0.00000500    1.346544179884612e-01
   340       3391.52    0.00000e+00    0.0042289    0.0000179    0.00048438    1.346714786802388e-01
   341       3393.37    0.00000e+00    0.0006237    0.0000004    0.00001054    1.346799003675076e-01
   342       3394.07    0.00000e+00    0.0012013    0.0000014    0.00003909    1.346831153313113e-01
   343       3394.72    0.00000e+00    0.0022776    0.0000052    0.00014050    1.346860811109473e-01
   344       3395.73    0.00000e+00    0.0172152    0.0002964    0.00802684    1.346906518963517e-01
   345       3398.43    0.00000e+00    0.0772709    0.0059708    0.16171584    1.347029444267073e-01
   348       3405.06    0.00000e+00    0.0005465    0.0000003    0.00000809    1.347331650711428e-01
   349       3409.24    0.00000e+00    0.0039038    0.0000152    0.00041275    1.347522033897481e-01
   351       3412.43    0.00000e+00    0.0063102    0.0000398    0.00107848    1.347667745061095e-01
   352       3414.08    0.00000e+00    0.0010094    0.0000010    0.00002760    1.347742615431220e-01
   353       3414.56    0.00000e+00    0.0012094    0.0000015    0.00003961    1.347764558610181e-01
   355       3420.01    0.00000e+00    0.0003912    0.0000002    0.00000415    1.348013088467335e-01
   356       3420.22    0.00000e+00    0.0024217    0.0000059    0.00015885    1.348022402163247e-01
   357       3422.01    0.00000e+00    0.0047957    0.0000230    0.00062291    1.348104217681061e-01
   359       3429.55    0.00000e+00    0.0009028    0.0000008    0.00002208    1.348447438973898e-01
   361       3432.36    0.00000e+00    0.0228659    0.0005228    0.01416111    1.348575674300434e-01
   362       3432.91    0.00000e+00    0.0013879    0.0000019    0.00005217    1.348600736251684e-01
   365       3437.84    0.00000e+00    0.0088183    0.0000778    0.00210617    1.348825134566422e-01
   366       3445.10    0.00000e+00    0.0004543    0.0000002    0.00000559    1.349155947675342e-01
   367       3445.35    0.00000e+00    0.0133966    0.0001795    0.00486085    1.349167555060906e-01
   368       3448.37    0.00000e+00    0.0026781    0.0000072    0.00019426    1.349304933352758e-01
   369       3448.43    0.00000e+00    0.0036669    0.0000134    0.00036418    1.349307761811002e-01
   375       3463.44    0.00000e+00    0.0080607    0.0000650    0.00175981    1.349991686860171e-01
   377       3466.82    0.00000e+00    0.0004082    0.0000002    0.00000451    1.350145748186144e-01
   382       3484.32    0.00000e+00    0.0064771    0.0000420    0.00113627    1.350943154500397e-01
   383       3484.70    0.00000e+00    0.0014374    0.0000021    0.00005596    1.350960542430435e-01
   384       3486.83    0.00000e+00    0.0014041    0.0000020    0.00005340    1.351057324495838e-01
   385       3487.80    0.00000e+00    0.0015959    0.0000025    0.00006898    1.351101655121252e-01
   390       3500.75    0.00000e+00    0.0004122    0.0000002    0.00000460    1.351691513621323e-01
   392       3503.04    0.00000e+00    0.0154742    0.0002395    0.00648540    1.351795893698017e-01
   393       3504.51    0.00000e+00    0.0010577    0.0000011    0.00003030    1.351862861821011e-01
   394       3507.22    0.00000e+00    0.1463994    0.0214328    0.58049645    1.351986526614546e-01
   396       3507.62    0.00000e+00    0.0043049    0.0000185    0.00050193    1.352004671795687e-01
   397       3507.83    0.00000e+00    0.0039167    0.0000153    0.00041549    1.352014193984040e-01
   398       3509.80    0.00000e+00    0.0044713    0.0000200    0.00054149    1.352104159636452e-01
   399       3511.35    0.00000e+00    0.0006746    0.0000005    0.00001232    1.352174834197926e-01
   400       3516.92    0.00000e+00    0.0020088    0.0000040    0.00010930    1.352428505741738e-01
   401       3517.11    0.00000e+00    0.0008220    0.0000007    0.00001830    1.352437341038463e-01
   404       3520.56    0.00000e+00    0.0020607    0.0000042    0.00011501    1.352594402656903e-01
   406       3523.45    0.00000e+00    0.0017401    0.0000030    0.00008201    1.352726051656161e-01
   407       3526.24    0.00000e+00    0.0010337    0.0000011    0.00002894    1.352853129812836e-01
   408       3526.40    0.00000e+00    0.0045152    0.0000204    0.00055216    1.352860401393815e-01
   409       3528.56    0.00000e+00    0.0010937    0.0000012    0.00003240    1.352958905457051e-01
   410       3531.09    0.00000e+00    0.0006134    0.0000004    0.00001019    1.353073881042109e-01
   411       3536.19    0.00000e+00    0.0012041    0.0000014    0.00003927    1.353306301350795e-01
   412       3536.90    0.00000e+00    0.0004724    0.0000002    0.00000604    1.353338806884584e-01
   413       3536.93    0.00000e+00    0.0044255    0.0000196    0.00053044    1.353340395718001e-01
   415       3540.82    0.00000e+00    0.0028934    0.0000084    0.00022674    1.353517575345022e-01
   416       3541.14    0.00000e+00    0.0008484    0.0000007    0.00001950    1.353531958958108e-01
   417       3541.49    0.00000e+00    0.0009444    0.0000009    0.00002416    1.353547888472887e-01
   418       3542.51    0.00000e+00    0.0011455    0.0000013    0.00003554    1.353594291673620e-01
   419       3544.73    0.00000e+00    0.0003992    0.0000002    0.00000432    1.353695417368049e-01
   421       3549.83    0.00000e+00    0.0026295    0.0000069    0.00018727    1.353928165650427e-01
   422       3550.07    0.00000e+00    0.0020637    0.0000043    0.00011535    1.353938957184141e-01
   423       3554.40    0.00000e+00    0.0024733    0.0000061    0.00016568    1.354136189247015e-01
   424       3554.60    0.00000e+00    0.0034035    0.0000116    0.00031374    1.354145213786514e-01
