Ground state energy = 26623.77 cm^-1
Max intensity = 0.039903
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
   209       2432.22    0.00000e+00    0.0007833    0.0000006    0.00001537    1.323888625320172e-01
   210       2442.93    0.00000e+00    0.0009920    0.0000010    0.00002466    1.324376572650779e-01
   211       2442.93    0.00000e+00    0.0052522    0.0000276    0.00069130    1.324376627626839e-01
   213       2448.52    0.00000e+00    0.0009379    0.0000009    0.00002204    1.324631132707090e-01
   216       2473.57    0.00000e+00    0.0016776    0.0000028    0.00007053    1.325772635044486e-01
   219       2476.77    0.00000e+00    0.0008021    0.0000006    0.00001612    1.325918333352336e-01
   221       2480.63    0.00000e+00    0.0007343    0.0000005    0.00001351    1.326094418128623e-01
   224       2493.54    0.00000e+00    0.0008415    0.0000007    0.00001775    1.326682353030064e-01
   226       2496.65    0.00000e+00    0.0006571    0.0000004    0.00001082    1.326824374259217e-01
   228       2500.65    0.00000e+00    0.0091275    0.0000833    0.00208781    1.327006255688996e-01
   233       2507.19    0.00000e+00    0.0014569    0.0000021    0.00005319    1.327304577367992e-01
   235       2513.82    0.00000e+00    0.0016937    0.0000029    0.00007189    1.327606507082152e-01
   236       2515.53    0.00000e+00    0.0044994    0.0000202    0.00050734    1.327684590490740e-01
   238       2516.60    0.00000e+00    0.0044152    0.0000195    0.00048853    1.327732995593607e-01
   240       2522.18    0.00000e+00    0.0005940    0.0000004    0.00000884    1.327987235237604e-01
   243       2530.86    0.00000e+00    0.0003666    0.0000001    0.00000337    1.328382820520296e-01
   246       2532.76    0.00000e+00    0.0008141    0.0000007    0.00001661    1.328469425795816e-01
   247       2533.82    0.00000e+00    0.0012142    0.0000015    0.00003695    1.328517727868382e-01
   248       2533.99    0.00000e+00    0.0249853    0.0006243    0.01564436    1.328525453516313e-01
   249       2534.51    0.00000e+00    0.0028967    0.0000084    0.00021028    1.328549378296337e-01
   252       2540.59    0.00000e+00    0.0023910    0.0000057    0.00014327    1.328826225103472e-01
   253       2543.73    0.00000e+00    0.0071820    0.0000516    0.00129264    1.328969381394164e-01
   254       2545.45    0.00000e+00    0.0003653    0.0000001    0.00000334    1.329047548049511e-01
   255       2547.59    0.00000e+00    0.0230987    0.0005336    0.01337101    1.329145078967987e-01
   257       2550.84    0.00000e+00    0.0010721    0.0000011    0.00002880    1.329293196065662e-01
   258       2551.46    0.00000e+00    0.0049366    0.0000244    0.00061072    1.329321487134515e-01
   259       2552.02    0.00000e+00    0.0129789    0.0001685    0.00422151    1.329347249909252e-01
   261       2555.19    0.00000e+00    0.0009434    0.0000009    0.00002230    1.329491292978389e-01
   262       2558.05    0.00000e+00    0.0008858    0.0000008    0.00001966    1.329621619280435e-01
   263       2561.47    0.00000e+00    0.0023065    0.0000053    0.00013332    1.329777608260914e-01
   265       2573.44    0.00000e+00    0.0403558    0.0016286    0.04081317    1.330322930205071e-01
   268       2577.61    0.00000e+00    0.0018867    0.0000036    0.00008920    1.330512895633873e-01
   270       2581.41    0.00000e+00    0.0059547    0.0000355    0.00088862    1.330686113883179e-01
   274       2602.16    0.00000e+00    0.0004632    0.0000002    0.00000538    1.331631768224224e-01
   276       2605.14    0.00000e+00    0.0024473    0.0000060    0.00015009    1.331767572201522e-01
   281       2619.47    0.00000e+00    0.0143433    0.0002057    0.00515572    1.332420353763666e-01
   282       2620.45    0.00000e+00    0.0114203    0.0001304    0.00326849    1.332464853609268e-01
   283       2622.29    0.00000e+00    0.0003801    0.0000001    0.00000362    1.332548989373800e-01
   284       2622.62    0.00000e+00    0.0022222    0.0000049    0.00012375    1.332564002664295e-01
   286       2628.23    0.00000e+00    0.0007598    0.0000006    0.00001447    1.332819428873523e-01
   289       2637.55    0.00000e+00    0.1997586    0.0399035    1.00000000    1.333244221576790e-01
   290       2638.98    0.00000e+00    0.0007118    0.0000005    0.00001270    1.333309352217594e-01
   293       2643.71    0.00000e+00    0.0009066    0.0000008    0.00002060    1.333524582056399e-01
   295       2646.56    0.00000e+00    0.0006025    0.0000004    0.00000910    1.333654419283298e-01
   299       2658.68    0.00000e+00    0.0004294    0.0000002    0.00000462    1.334206863439019e-01
   301       2662.42    0.00000e+00    0.0025671    0.0000066    0.00016515    1.334377385610032e-01
   302       2665.08    0.00000e+00    0.0029354    0.0000086    0.00021594    1.334498447493612e-01
   303       2665.25    0.00000e+00    0.0005886    0.0000003    0.00000868    1.334506280622845e-01
   305       2668.08    0.00000e+00    0.0015003    0.0000023    0.00005641    1.334635090597252e-01
   307       2675.44    0.00000e+00    0.0030918    0.0000096    0.00023956    1.334970567804336e-01
   308       2675.52    0.00000e+00    0.0007648    0.0000006    0.00001466    1.334974009222650e-01
   309       2675.64    0.00000e+00    0.0007271    0.0000005    0.00001325    1.334979798202601e-01
   310       2678.30    0.00000e+00    0.0016847    0.0000028    0.00007113    1.335100645604416e-01
   311       2678.67    0.00000e+00    0.0025175    0.0000063    0.00015883    1.335117503706325e-01
   312       2680.28    0.00000e+00    0.0086655    0.0000751    0.00188181    1.335191093229795e-01
   313       2686.33    0.00000e+00    0.0004383    0.0000002    0.00000481    1.335466757992239e-01
   315       2690.00    0.00000e+00    0.0014646    0.0000021    0.00005376    1.335634049069375e-01
   318       2694.08    0.00000e+00    0.0003830    0.0000001    0.00000368    1.335819659846947e-01
   321       2696.10    0.00000e+00    0.0174994    0.0003062    0.00767424    1.335911652512171e-01
   325       2703.15    0.00000e+00    0.0014430    0.0000021    0.00005218    1.336232912759240e-01
   326       2703.18    0.00000e+00    0.0062884    0.0000395    0.00099099    1.336234514207034e-01
   327       2704.67    0.00000e+00    0.0048973    0.0000240    0.00060104    1.336302423839351e-01
   329       2712.47    0.00000e+00    0.0005986    0.0000004    0.00000898    1.336657685757763e-01
   331       2712.98    0.00000e+00    0.0006308    0.0000004    0.00000997    1.336681072822786e-01
   333       2714.36    0.00000e+00    0.0071296    0.0000508    0.00127385    1.336743634457888e-01
   336       2721.36    0.00000e+00    0.0646130    0.0041748    0.10462345    1.337062619734100e-01
   337       2722.40    0.00000e+00    0.0048694    0.0000237    0.00059420    1.337110289420252e-01
   338       2722.59    0.00000e+00    0.0010095    0.0000010    0.00002554    1.337118915142385e-01
   340       2725.69    0.00000e+00    0.0007221    0.0000005    0.00001307    1.337260144543425e-01
   342       2728.18    0.00000e+00    0.0149887    0.0002247    0.00563010    1.337373416374817e-01
   343       2728.67    0.00000e+00    0.0048390    0.0000234    0.00058682    1.337395641277664e-01
   344       2729.90    0.00000e+00    0.0045282    0.0000205    0.00051386    1.337451977910623e-01
   345       2733.00    0.00000e+00    0.0005133    0.0000003    0.00000660    1.337592996897878e-01
   346       2737.06    0.00000e+00    0.0005094    0.0000003    0.00000650    1.337778152644326e-01
   347       2740.93    0.00000e+00    0.0196434    0.0003859    0.00966993    1.337954666924730e-01
   350       2744.13    0.00000e+00    0.0135166    0.0001827    0.00457853    1.338100346511967e-01
   352       2748.22    0.00000e+00    0.0023681    0.0000056    0.00014053    1.338286785205394e-01
   355       2751.33    0.00000e+00    0.0008879    0.0000008    0.00001976    1.338428464503569e-01
   365       2769.25    0.00000e+00    0.0028214    0.0000080    0.00019949    1.339244672409579e-01
   366       2769.63    0.00000e+00    0.0117974    0.0001392    0.00348789    1.339262214378973e-01
   368       2771.16    0.00000e+00    0.0014691    0.0000022    0.00005409    1.339331660357755e-01
   370       2779.91    0.00000e+00    0.0005266    0.0000003    0.00000695    1.339730457849893e-01
   371       2781.00    0.00000e+00    0.0007869    0.0000006    0.00001552    1.339780259262989e-01
   374       2782.80    0.00000e+00    0.0049909    0.0000249    0.00062423    1.339862386493276e-01
   375       2784.82    0.00000e+00    0.0021941    0.0000048    0.00012065    1.339953998109732e-01
   376       2787.15    0.00000e+00    0.0494717    0.0024475    0.06133431    1.340060241036856e-01
   382       2798.25    0.00000e+00    0.0230670    0.0005321    0.01333435    1.340566197671277e-01
   383       2800.03    0.00000e+00    0.0965010    0.0093124    0.23337407    1.340647231704635e-01
   384       2800.14    0.00000e+00    0.0008516    0.0000007    0.00001818    1.340652213351044e-01
   388       2810.61    0.00000e+00    0.0003190    0.0000001    0.00000255    1.341129400487120e-01
   389       2810.74    0.00000e+00    0.0036151    0.0000131    0.00032751    1.341135236190928e-01
   390       2811.46    0.00000e+00    0.0018167    0.0000033    0.00008271    1.341167934517886e-01
   391       2816.55    0.00000e+00    0.0011021    0.0000012    0.00003044    1.341400112481560e-01
   392       2816.68    0.00000e+00    0.0012777    0.0000016    0.00004091    1.341405787843606e-01
   395       2827.12    0.00000e+00    0.0019372    0.0000038    0.00009404    1.341881648980653e-01
   396       2828.92    0.00000e+00    0.0054367    0.0000296    0.00074074    1.341963511237346e-01
   398       2829.62    0.00000e+00    0.0008443    0.0000007    0.00001786    1.341995446549848e-01
   400       2832.53    0.00000e+00    0.0008155    0.0000007    0.00001667    1.342128069302985e-01
   401       2833.95    0.00000e+00    0.0250852    0.0006293    0.01576972    1.342192665393988e-01
   403       2835.36    0.00000e+00    0.0004612    0.0000002    0.00000533    1.342256930052496e-01
   405       2838.40    0.00000e+00    0.0004363    0.0000002    0.00000477    1.342395437346862e-01
   412       2851.74    0.00000e+00    0.0006220    0.0000004    0.00000970    1.343003440390317e-01
   414       2854.73    0.00000e+00    0.0003789    0.0000001    0.00000360    1.343139364926453e-01
   415       2856.19    0.00000e+00    0.0008350    0.0000007    0.00001747    1.343205970579772e-01
   418       2857.78    0.00000e+00    0.0003443    0.0000001    0.00000297    1.343278387939457e-01
   419       2858.10    0.00000e+00    0.0003297    0.0000001    0.00000272    1.343293125101633e-01
   420       2859.23    0.00000e+00    0.0014758    0.0000022    0.00005458    1.343344753303101e-01
   422       2860.92    0.00000e+00    0.0004580    0.0000002    0.00000526    1.343421428083118e-01
   425       2865.59    0.00000e+00    0.0094933    0.0000901    0.00225851    1.343634316579149e-01
   427       2868.31    0.00000e+00    0.0140892    0.0001985    0.00497463    1.343758438424911e-01
   431       2871.99    0.00000e+00    0.0041440    0.0000172    0.00043036    1.343926082914207e-01
   432       2872.08    0.00000e+00    0.0024880    0.0000062    0.00015512    1.343930011816537e-01
   433       2875.23    0.00000e+00    0.0014358    0.0000021    0.00005166    1.344073457725187e-01
   434       2875.77    0.00000e+00    0.0131674    0.0001734    0.00434498    1.344098360664260e-01
   436       2878.64    0.00000e+00    0.0009539    0.0000009    0.00002280    1.344228927952787e-01
   437       2879.13    0.00000e+00    0.0008881    0.0000008    0.00001976    1.344251376616000e-01
   439       2882.29    0.00000e+00    0.0009872    0.0000010    0.00002442    1.344395388418996e-01
   440       2883.72    0.00000e+00    0.0309311    0.0009567    0.02397623    1.344460438664380e-01
   445       2889.37    0.00000e+00    0.0026997    0.0000073    0.00018265    1.344718043075937e-01
   446       2890.09    0.00000e+00    0.0003334    0.0000001    0.00000279    1.344750740150290e-01
   447       2892.17    0.00000e+00    0.0006807    0.0000005    0.00001161    1.344845559596562e-01
   448       2893.14    0.00000e+00    0.0009038    0.0000008    0.00002047    1.344889774184321e-01
   449       2894.01    0.00000e+00    0.0066288    0.0000439    0.00110119    1.344929244757456e-01
   450       2894.91    0.00000e+00    0.0003804    0.0000001    0.00000363    1.344970454355101e-01
   451       2897.03    0.00000e+00    0.0016518    0.0000027    0.00006837    1.345066711821708e-01
   452       2898.14    0.00000e+00    0.0005403    0.0000003    0.00000732    1.345117501533965e-01
   454       2900.74    0.00000e+00    0.0011698    0.0000014    0.00003429    1.345235966114329e-01
   455       2900.80    0.00000e+00    0.0007246    0.0000005    0.00001316    1.345238640285392e-01
   456       2902.86    0.00000e+00    0.0003825    0.0000001    0.00000367    1.345332359534593e-01
   459       2906.25    0.00000e+00    0.0082107    0.0000674    0.00168945    1.345486751821698e-01
   463       2911.84    0.00000e+00    0.0131772    0.0001736    0.00435145    1.345741584703642e-01
   464       2913.32    0.00000e+00    0.0003936    0.0000002    0.00000388    1.345809336513040e-01
   465       2913.59    0.00000e+00    0.0004564    0.0000002    0.00000522    1.345821438244652e-01
   466       2915.34    0.00000e+00    0.0022965    0.0000053    0.00013217    1.345901375172294e-01
   467       2915.46    0.00000e+00    0.0333411    0.0011116    0.02785791    1.345906691588853e-01
   468       2917.60    0.00000e+00    0.0075356    0.0000568    0.00142307    1.346004269180788e-01
   469       2918.79    0.00000e+00    0.0052376    0.0000274    0.00068748    1.346058288615070e-01
   471       2922.88    0.00000e+00    0.0007294    0.0000005    0.00001333    1.346244893804250e-01
   475       2929.39    0.00000e+00    0.0025727    0.0000066    0.00016587    1.346541149408913e-01
   478       2933.38    0.00000e+00    0.0013754    0.0000019    0.00004741    1.346723013604923e-01
   479       2936.97    0.00000e+00    0.0031920    0.0000102    0.00025534    1.346886606385350e-01
   480       2940.06    0.00000e+00    0.0010584    0.0000011    0.00002807    1.347027345289793e-01
   481       2941.20    0.00000e+00    0.0154927    0.0002400    0.00601509    1.347079252804093e-01
   482       2943.47    0.00000e+00    0.0003351    0.0000001    0.00000281    1.347182784692157e-01
   485       2949.95    0.00000e+00    0.0272802    0.0007442    0.01865020    1.347477969558947e-01
   486       2954.23    0.00000e+00    0.0031916    0.0000102    0.00025527    1.347672964072505e-01
   490       2958.26    0.00000e+00    0.0003686    0.0000001    0.00000341    1.347856879270190e-01
   493       2960.58    0.00000e+00    0.0127286    0.0001620    0.00406020    1.347962521351728e-01
   494       2960.93    0.00000e+00    0.0006446    0.0000004    0.00001041    1.347978419802773e-01
   495       2962.23    0.00000e+00    0.0004540    0.0000002    0.00000516    1.348037467874212e-01
   498       2971.97    0.00000e+00    0.0351395    0.0012348    0.03094423    1.348481248692173e-01
   499       2972.93    0.00000e+00    0.0037441    0.0000140    0.00035130    1.348525312601595e-01
   501       2976.97    0.00000e+00    0.0201779    0.0004071    0.01020335    1.348709264486369e-01
   503       2978.15    0.00000e+00    0.0010631    0.0000011    0.00002832    1.348762885244464e-01
   504       2979.54    0.00000e+00    0.0843616    0.0071169    0.17835243    1.348826344377148e-01
   505       2981.30    0.00000e+00    0.0010019    0.0000010    0.00002516    1.348906446438574e-01
   507       2983.80    0.00000e+00    0.0004149    0.0000002    0.00000431    1.349020557281998e-01
   508       2983.95    0.00000e+00    0.0123791    0.0001532    0.00384034    1.349027092927147e-01
   512       2994.36    0.00000e+00    0.0033594    0.0000113    0.00028282    1.349501650375999e-01
   518       3003.60    0.00000e+00    0.0017863    0.0000032    0.00007997    1.349922739108341e-01
   519       3003.69    0.00000e+00    0.0005879    0.0000003    0.00000866    1.349926625517773e-01
   521       3006.81    0.00000e+00    0.0006549    0.0000004    0.00001075    1.350068995139718e-01
   522       3006.83    0.00000e+00    0.0014541    0.0000021    0.00005299    1.350069794906873e-01
   526       3010.71    0.00000e+00    0.0005749    0.0000003    0.00000828    1.350246454607693e-01
   528       3011.82    0.00000e+00    0.0003925    0.0000002    0.00000386    1.350297053351028e-01
   534       3019.83    0.00000e+00    0.0004873    0.0000002    0.00000595    1.350662031710514e-01
