     -285.764739381172205     -285.520504228575419     -285.566617603320651     -285.508864596279977
     -285.872476559795302     -285.632463729720200     -285.674524873109249     -285.620324266930481
     -285.978788398977144     -285.741819117876105     -285.783068692809366     -285.731371342884984
     -285.919625039809546     -285.680614412805994     -285.720206724938350     -285.668664347795811
     -286.025822964834219     -285.788715863431037     -285.829301477797628     -285.779096785430170
     -286.073947581303344     -285.834534617764746     -285.875575758138154     -285.825938261881390
     -285.929212680755199     -285.691882701619079     -285.730832562360604     -285.678881340888722
     -286.035535803935943     -285.801609048160117     -285.841212734777628     -285.790193804197202
     -286.085397147024366     -285.847609757039606     -285.887594190636776     -285.836971124533818
     -286.099699586883048     -285.860664611989989     -285.899226051810786     -285.848038702432405
     -285.922077973903754     -285.686590350635413     -285.724829637243147     -285.672465577891728
     -286.028285854551882     -285.798355184198783     -285.836061450821092     -285.785076892207371
     -286.078767545169569     -285.845199630625757     -285.882633491279535     -285.832447942918066
     -286.094208953918667     -285.858445422147724     -285.894112394079741     -285.843795310977782
     -286.089198863446939     -285.856118373742163     -285.888887596670656     -285.839569777224654
     -285.903693448363924     -285.673318985232811     -285.707834796705413     -285.656642622374591
     -286.009378012135983     -285.789754518240613     -285.820728694465117     -285.772445411233207
     -286.060498474541419     -285.838848227221320     -285.867822614778277     -285.821553896154683
     -286.077359544657213     -285.852780736772786     -285.879211283105235     -285.833748879545055
     -286.072978459866079     -285.850156532595292     -285.873830266734444     -285.829471992512538
     -286.057600316483558     -285.843200298790237     -285.858506038157373     -285.818865672662469
     -285.881736339093948     -285.659569377761784     -285.685749791236503     -285.639489999116961
     -285.986489020277759     -285.782057426786707     -285.800600099437474     -285.759657594498037
     -286.037816208715753     -285.834324775365076     -285.848459021612257     -285.811342886232069
     -286.055585306212947     -285.849418202898732     -285.859976056376127     -285.824855245578078
     -286.051645301920871     -285.846430654024687     -285.854495468396237     -285.820480962877753
     -286.036872958531660     -285.838067244796150     -285.838946022102562     -285.808997057075374
     -286.016585160402201     -285.830816879153019     -285.819153941554362     -285.797589521332043
     -285.859672821101867     -285.648533095787400     -285.661436827137777     -285.624342288353830
     -285.963156137822011     -285.778021783405450     -285.778432725637117     -285.749748613577083
     -286.014312640625747     -285.834144775749849     -285.827244716856910     -285.804658773673282
     -286.032522749544967     -285.850831427079981     -285.839093122684460     -285.819910991422603
     -286.028845613618842     -285.847493735133469     -285.833579181661605     -285.815455229676957
     -286.014446600227018     -285.837540064281541     -285.817876246458866     -285.802918635629055
     -285.994424944522848     -285.827787686031115     -285.797887709452198     -285.789596813624485
     -285.972408456840469     -285.821728115615144     -285.776431739849443     -285.779170793438198
     -285.839300509460656     -285.640756946444469     -285.636599575975197     -285.612032854872155
     -285.941271989807888     -285.777799265701049     -285.755832301526425     -285.743247730343455
     -285.991961064781322     -285.838229380787766     -285.805723055234239     -285.801839662086934
     -286.010227463849901     -285.856885342168255     -285.818065269340195     -285.819209785399948
     -286.006662188261885     -285.853275667405512     -285.812578791504791     -285.814752255079327
     -285.992435534834897     -285.841749058094194     -285.796797872855450     -285.801185085426823
     -285.972526023536773     -285.829400897193409     -285.776663299357551     -285.785862366776314
     -285.950540863806452     -285.820127674501236     -285.755046327133414     -285.772827148105762
     -285.928626774450095     -285.815058904283887     -285.733511235563924     -285.763624228775029
     -285.821405009019657     -285.635082053788722     -285.612263679817431     -285.601836356952674
     -285.921716058623645     -285.779898469984857     -285.733742903025188     -285.739156059510549
     -285.971724162291025     -285.844887141011270     -285.784780384831322     -285.801715051546580
     -285.989752635501475     -285.865829151098865     -285.797731896201071     -285.821539009047342
     -285.986180518882179     -285.862074759874247     -285.792322116017488     -285.817214428847194
     -285.971966004775027     -285.849153234644746     -285.776530073689457     -285.802810615403530
     -285.952044142702221     -285.834353672862505     -285.756300375284127     -285.785652586935441
     -285.929998327489443     -285.821968081054536     -285.734558018077394     -285.770131794225392
     -285.907973243449021     -285.813476083192484     -285.712895672060768     -285.758131364188728
     -285.887166331126991     -285.808447039741566     -285.692164638610450     -285.749822095699983
     -285.806186994299821     -285.629743295352398     -285.589042472754898     -285.592439377779101
     -285.904770348891589     -285.782289922658549     -285.712715068055900     -285.735931185589891
     -285.953958485911357     -285.851923061498269     -285.764919162059186     -285.802595219320324
     -285.971538941160077     -285.875403744424943     -285.778551390612677     -285.825159003441286
