  -2.504734E-02   1.870328E-01   6.990866E-01
   1.233982E-02  -6.723856E-02  -1.258542E-01
  -1.528428E-01  -1.851108E-01  -1.243187E-01
  -1.350946E-01   1.207996E-01  -9.978454E-02
  -1.741756E-01   7.615974E-02  -8.866496E-02
   3.966553E-01  -3.792360E-02  -9.931057E-03
   2.733816E-02  -1.872520E-02   2.949272E-01
  -2.831465E-02  -2.816624E-01  -2.841536E-01
   8.766717E-02   1.857674E-01  -3.137656E-01
  -5.688184E-03   1.251984E-01   1.571740E-02
  -6.131965E-03  -1.294702E-01   2.799317E-02
   9.840150E-03  -1.640245E-02  -1.243444E-03
  -3.516560E-03   4.365030E-02  -9.619729E-04
   8.820137E-04  -9.299399E-04   1.053907E-02
