 N   -0.05240171   -4.45242124    0.00000000
 C    0.05710322   -1.95786453    0.00000000
 C   -2.22578311   -0.49355076    0.00000000
 C    2.30712414   -0.44221269    0.00000000
 C   -2.20598708    2.20060656    0.00000000
 C    2.23324501    2.26253342    0.00000000
 C    0.00405470    3.59881156    0.00000000
 H   -2.39678842   -5.67682302    0.00000000
 H    1.63283978   -5.41017847    0.00000000
 H   -3.99474487   -1.46789286    0.00000000
 H    4.11486767   -1.35308331    0.00000000
 H   -4.00293655    3.14424079    0.00000000
 H    4.00858406    3.24544129    0.00000000
 H   -0.02305692    5.62094517    0.00000000
 N   -0.05242840   -4.46343511   -0.00000001
 C    0.05716509   -1.96888229    0.00000000
 C   -2.21448631   -0.48719922    0.00000001
 C    2.29566930   -0.43627225    0.00000001
 C   -2.19460835    2.20695750   -0.00000000
 C    2.22187243    2.26847611   -0.00000000
 C    0.00418351    3.59795148   -0.00000001
 H   -2.39685857   -5.68775366   -0.00000002
 H    1.63277909   -5.42125217   -0.00000004
 H   -3.98347771   -1.46148752    0.00000002
 H    4.10338513   -1.34719785    0.00000002
 H   -3.99152912    3.15064638   -0.00000001
 H    3.99724138    3.25132998   -0.00000001
 H   -0.02286661    5.62008591   -0.00000002
 N   -0.05237552   -4.44120618   -0.00000001
 C    0.05703943   -1.94664553    0.00000001
 C   -2.23707818   -0.49999102    0.00000001
 C    2.31858066   -0.44823773    0.00000001
 C   -2.21736571    2.19416691   -0.00000000
 C    2.24461763    2.25650609   -0.00000000
 C    0.00392471    3.59958495   -0.00000001
 H   -2.39671807   -5.66569253   -0.00000005
 H    1.63290051   -5.39890263   -0.00000004
 H   -4.00600971   -1.47438799    0.00000002
 H    4.12635244   -1.35905228    0.00000002
 H   -4.01434445    3.13774540   -0.00000001
 H    4.01992620    3.23946902   -0.00000001
 H   -0.02324963    5.62171772   -0.00000002
 N   -0.05239027   -4.44706589    0.00000000
 C    0.05707821   -1.95250758    0.00000000
 C   -2.22560199   -0.48787245    0.00000000
 C    2.30684148   -0.43647325    0.00000000
 C   -2.20594323    2.19292313    0.00000000
 C    2.23328797    2.25491439    0.00000000
 C    0.00407827    3.59116019    0.00000000
 H   -2.39675909   -5.67150193    0.00000000
 H    1.63286522   -5.40479849    0.00000000
 H   -3.99454962   -1.46224021    0.00000000
 H    4.11459822   -1.34731765    0.00000000
 H   -4.00290638    3.13653129    0.00000000
 H    4.00861276    3.23784801    0.00000000
 H   -0.02306268    5.61329341    0.00000000
 N   -0.05241315   -4.45777659    0.00000000
 C    0.05712823   -1.96322148    0.00000000
 C   -2.22596423   -0.49922907    0.00000000
 C    2.30740680   -0.44795213    0.00000000
 C   -2.20603093    2.20828999    0.00000000
 C    2.23320205    2.27015245    0.00000000
 C    0.00403113    3.60646293    0.00000000
 H   -2.39681775   -5.68214411    0.00000000
 H    1.63281434   -5.41555845    0.00000000
 H   -3.99494012   -1.47354551    0.00000000
 H    4.11513712   -1.35884897    0.00000000
 H   -4.00296672    3.15195029    0.00000000
 H    4.00855536    3.25303457    0.00000000
 H   -0.02305116    5.62859693    0.00000000
 N   -0.05237450   -4.43532594    0.00000001
 C    0.05700501   -1.94076373   -0.00000000
 C   -2.22567733   -0.50102659    0.00000000
 C    2.30722739   -0.44946530   -0.00000002
 C   -2.20601396    2.19313171   -0.00000001
 C    2.23321507    2.25527716    0.00000001
 C    0.00395896    3.59144553    0.00000001
 H   -2.39669965   -5.65984558   -0.00000001
 H    1.63291514   -5.39299844    0.00000001
 H   -3.99459111   -1.47545579   -0.00000001
 H    4.11501577   -1.36024691   -0.00000002
 H   -4.00300990    3.13667745   -0.00000003
 H    4.00850572    3.23827246    0.00000002
 H   -0.02325223    5.61357780    0.00000003
 N   -0.05242928   -4.46932277   -0.00000000
 C    0.05719907   -1.97477148    0.00000000
 C   -2.22588687   -0.48616016    0.00000001
 C    2.30702286   -0.43504178   -0.00000000
 C   -2.20596027    2.20799620   -0.00000001
 C    2.23327482    2.26970791    0.00000000
 C    0.00414927    3.60609409    0.00000000
 H   -2.39687656   -5.69360857    0.00000000
 H    1.63276483   -5.42716338   -0.00000004
 H   -3.99489585   -1.46041652    0.00000000
 H    4.11472224   -1.34600001   -0.00000000
 H   -4.00286400    3.15171752   -0.00000004
 H    4.00866150    3.25252974    0.00000001
 H   -0.02286434    5.62822901    0.00000001
 N   -0.05240073   -4.45221665    0.00000000
 C    0.05710210   -1.95765985    0.00000000
 C   -2.22578546   -0.49334800    0.00000000
 C    2.30712175   -0.44200612    0.00000000
 C   -2.20599169    2.20080934    0.00000000
 C    2.23324035    2.26273993    0.00000000
 C    0.00404891    3.59901620    0.00000000
 H   -2.39678641   -5.67662040    0.00000000
 H    1.63284156   -5.40997246    0.00000000
 H   -3.99474640   -1.46769158    0.00000000
 H    4.11486604   -1.35287522    0.00000000
 H   -4.00294196    3.14444206    0.00000000
 H    4.00857857    3.24564929    0.00000000
 H   -0.02281107    5.60225422    0.00000000
 N   -0.05240269   -4.45262583    0.00000000
 C    0.05710434   -1.95806921    0.00000000
 C   -2.22578076   -0.49375352    0.00000000
 C    2.30712653   -0.44241926    0.00000000
 C   -2.20598247    2.20040378    0.00000000
 C    2.23324967    2.26232691    0.00000000
 C    0.00406049    3.59860692    0.00000000
 H   -2.39679043   -5.67702564    0.00000000
 H    1.63283800   -5.41038448    0.00000000
 H   -3.99474334   -1.46809414    0.00000000
 H    4.11486930   -1.35329140    0.00000000
 H   -4.00293114    3.14403952    0.00000000
 H    4.00858955    3.24523329    0.00000000
 H   -0.02330277    5.63963612    0.00000000
 N   -0.05240215   -4.45228388    0.00000000
 C    0.05710217   -1.95772714    0.00000000
 C   -2.22578451   -0.49341393    0.00000000
 C    2.30712272   -0.44207475    0.00000000
 C   -2.20598914    2.20074340    0.00000000
 C    2.23324294    2.26267134    0.00000000
 C    0.00405230    3.59894894    0.00000000
 H   -2.39678856   -5.67668623    0.00000000
 H    1.63283957   -5.41004070    0.00000000
 H   -3.99474604   -1.46775646    0.00000000
 H    4.11486648   -1.35294493    0.00000000
 H   -3.99110845    3.13816469    0.00000000
 H    3.99689145    3.23910737    0.00000000
 H   -0.02305981    5.62108254    0.00000000
 N   -0.05240127   -4.45255860    0.00000000
 C    0.05710427   -1.95800192    0.00000000
 C   -2.22578171   -0.49368759    0.00000000
 C    2.30712556   -0.44235063    0.00000000
 C   -2.20598502    2.20046972    0.00000000
 C    2.23324708    2.26239550    0.00000000
 C    0.00405710    3.59867418    0.00000000
 H   -2.39678828   -5.67695981    0.00000000
 H    1.63283999   -5.41031624    0.00000000
 H   -3.99474370   -1.46802926    0.00000000
