 N    0.00002721   -0.00000445   -4.29072453
 C    0.00005952   -0.00000309   -1.77721475
 C    0.02898353   -2.33874408   -0.41109186
 C   -0.02882938    2.33873937   -0.41109364
 C    0.02853397   -2.29969217    2.16393129
 C   -0.02831366    2.29969023    2.16392954
 C    0.00012700   -0.00000026    3.47553406
 H    0.02044094   -1.65268280   -5.31036527
 H   -0.02041270    1.65267280   -5.31036653
 H   -0.09236517   -4.07006489   -1.44481855
 H    0.09249276    4.07005906   -1.44482532
 H    0.05007886   -4.04175491    3.19639937
 H   -0.04983202    4.04175409    3.19639629
 H    0.00015303    0.00000084    5.50204244
 N    0.00038152   -0.00002718   -4.29073734
 C    0.00059678    0.00001649   -1.77722757
 C    0.05944226   -2.33814273   -0.41107003
 C   -0.05801473    2.33822318   -0.41114122
 C    0.05868227   -2.29905678    2.16395252
 C   -0.05681352    2.29922670    2.16388253
 C    0.00104676    0.00010775    3.47552116
 H    0.04179487   -1.65232782   -5.31035356
 H   -0.04120645    1.65223803   -5.31040386
 H   -0.18230576   -4.05665847   -1.44501861
 H    0.18355610    4.05670299   -1.44519091
 H    0.10251593   -4.04068591    3.19644645
 H   -0.10047031    4.04089170    3.19632344
 H    0.00122040    0.00014296    5.50202953
 N    0.00038151   -0.00002718   -4.29067305
 C    0.00059679    0.00001649   -1.77716328
 C    0.08868119   -2.33722532   -0.41100823
 C   -0.08725359    2.33730577   -0.41107437
 C    0.08743296   -2.29815470    2.16401437
 C   -0.08556419    2.29832462    2.16394933
 C    0.00104674    0.00010775    3.47558550
 H    0.06245655   -1.65167954   -5.31029105
 H   -0.06186822    1.65158975   -5.31033778
 H   -0.27315879   -4.03425200   -1.44539712
 H    0.27440918    4.03429650   -1.44558420
 H    0.15304585   -4.03910049    3.19650642
 H   -0.15100018    4.03930628    3.19639212
 H    0.00122032    0.00014295    5.50209387
