-285.9504159427    -285.9504131552    -285.8464919238    -285.7674768282    
-285.9505358772    -285.9502811100    -285.8472096175    -285.7663962206    
-285.9502143577    -285.9499521591    -285.8454466422    -285.7682281891    
-285.9503916660    -285.9499908724    -285.8448681102    -285.7661273225    
-285.9506377318    -285.9502512542    -285.8479003048    -285.7686189592    
-285.9508969406    -285.9502310142    -285.8455766746    -285.7680496672    
-285.9503269641    -285.9496388868    -285.8471042869    -285.7666444961    
-285.9503466078    -285.9503387979    -285.8464448013    -285.7674044736    
-285.9503502394    -285.9503474627    -285.8464014402    -285.7674116354    
-285.9503497593    -285.9503399415    -285.8464291221    -285.7674376383    
-285.9503496029    -285.9503451812    -285.8464173193    -285.7673794937    
-285.9503397232    -285.9502931947    -285.8464458599    -285.7673806244    
-285.9503947565    -285.9503527492    -285.8463983885    -285.7674346705    
-285.9505765471    -285.9496006020    -285.8469598107    -285.7670297055    
-285.9510348644    -285.9500905937    -285.8458411293    -285.7677390271    
-285.9501360346    -285.9501152703    -285.8474461060    -285.7659810598    
-285.9500773828    -285.9500645679    -285.8449376718    -285.7683898652    
-285.9501412394    -285.9499833967    -285.8470948446    -285.7661519586    
-285.9502100820    -285.9500405749    -285.8452480625    -285.7681948699    
-285.9504084728    -285.9503886218    -285.8465006820    -285.7674672171    
-285.9504102554    -285.9503956395    -285.8464554175    -285.7674585697    
-285.9504247105    -285.9503952298    -285.8464616013    -285.7674778207    
-285.9504097602    -285.9503739307    -285.8464951439    -285.7674480795    
-285.9503740323    -285.9503670619    -285.8464194958    -285.7674845734    
-285.9503281849    -285.9503261902    -285.8464476070    -285.7673213284    
-285.9504142661    -285.9503529950    -285.8464514612    -285.7674119363    
-285.9503079352    -285.9502378641    -285.8463662142    -285.7673484612    
-285.9503781605    -285.9503032245    -285.8464850177    -285.7673962399    
-285.9504065868    -285.9503180867    -285.8464336452    -285.7674270863    
-285.9503457367    -285.9503348675    -285.8464220071    -285.7673987672    
-285.9503553303    -285.9503498230    -285.8464250173    -285.7674190579    
-285.9503658391    -285.9503598738    -285.8464399429    -285.7674232095    
-285.9503292447    -285.9503276692    -285.8464053223    -285.7673932916    
-285.9504567780    -285.9503708417    -285.8464471612    -285.7675227079    
-285.9503883516    -285.9502951624    -285.8464632568    -285.7673705241    
-285.9504108506    -285.9504082931    -285.8464870478    -285.7674722347    
-285.9504076361    -285.9504046615    -285.8464832869    -285.7674682095    
-285.9504130401    -285.9504002538    -285.8464738604    -285.7674801477    
-285.9504050847    -285.9503870821    -285.8464834699    -285.7674468687    
-285.9504035204    -285.9504027494    -285.8464744804    -285.7674671894    
-285.9504025589    -285.9503970495    -285.8464834004    -285.7674598266    
-285.9504595058    -285.9501381033    -285.8465504196    -285.7672038139    
-285.9506646578    -285.9503488412    -285.8464092001    -285.7677283988    
-285.9521432409    -285.9500561902    -285.8463110387    -285.7692630286    
-285.9507669255    -285.9487037781    -285.8466663300    -285.7657116394    
-285.9505197773    -285.9503369482    -285.8464690067    -285.7675486683    
-285.9503392010    -285.9501480752    -285.8463597738    -285.7672457429    
-285.9504199408    -285.9504157494    -285.8465002673    -285.7675090377    
-285.9504152519    -285.9503944916    -285.8464819945    -285.7674333652    
-285.9505099088    -285.9498503094    -285.8465594391    -285.7669713707    
-285.9509555594    -285.9503042780    -285.8464065852    -285.7679622686    
-285.9505167570    -285.9502996596    -285.8464859325    -285.7674732929    
-285.9504300711    -285.9503572141    -285.8464724183    -285.7674600414    
-285.9504068573    -285.9503728381    -285.8464730614    -285.7674633039    
-285.9505189464    -285.9502695394    -285.8464813626    -285.7674672409    
-285.9506143973    -285.9501942776    -285.8464877611    -285.7674707400    
-285.9509594578    -285.9498154582    -285.8464623083    -285.7674652026    
-285.9505129374    -285.9502760152    -285.8464725320    -285.7674764186    
-285.9504198180    -285.9503602325    -285.8464695226    -285.7674658985    
-285.9504236525    -285.9503658452    -285.8464758509    -285.7674733055    
-285.9508799019    -285.9499488508    -285.8464928390    -285.7674804734    
-285.9507224419    -285.9501051923    -285.8464892693    -285.7674802810    
