-286.0520643741    -285.9258137401    -285.8728974854    -285.8386617758    
-286.0538601481    -285.9248044380    -285.8742633003    -285.8393143271    
-286.0559410757    -285.9231723139    -285.8758114684    -285.8401488347    
-286.0583582370    -285.9209686784    -285.8775128327    -285.8410827857    
-286.0610766995    -285.9182472555    -285.8792797454    -285.8418841314    
-286.0639817583    -285.9150517460    -285.8809886255    -285.8422954863    
-286.0668989564    -285.9114070983    -285.8824944504    -285.8421536520    
-286.0696158657    -285.9073132952    -285.8836320052    -285.8414680513    
-286.0718978559    -285.9027424716    -285.8842099706    -285.8404507375    
-286.0734963879    -285.8976482792    -285.8839953067    -285.8393242141    
