 N   -0.12724204   -4.40591170    0.07254329
 C   -0.00806832   -1.75643397    0.05081491
 C   -2.28553065   -0.39940815    0.10712745
 C    2.26976746   -0.42532483   -0.03316312
 C   -2.25999471    2.19480528    0.06057390
 C    2.26375813    2.17320726   -0.06133502
 C    0.00760001    3.49784196   -0.02382558
 H   -1.76944114   -5.73609705   -1.73489554
 H    1.67991631   -5.14910536    0.01457825
 H   -4.02754499   -1.42542471    0.19941381
 H    4.02108239   -1.44383197   -0.08576601
 H   -4.00955517    3.22107282    0.10876981
 H    4.02338524    3.18278673   -0.11596415
 H    0.01868898    5.52617578   -0.05434770
 N   -0.13601329   -4.41275400    0.08161120
 C   -0.01291788   -1.74967454    0.05716678
 C   -2.28429018   -0.39651734    0.12051838
 C    2.26158121   -0.42917479   -0.03730851
 C   -2.25804616    2.19803712    0.06814563
 C    2.25964152    2.17052241   -0.06900189
 C    0.00780880    3.49666579   -0.02680378
 H   -1.62496353   -5.68078353   -1.95175748
 H    1.67745582   -5.14627540    0.01640053
 H   -4.02688466   -1.42092872    0.22434054
 H    4.01160121   -1.44998987   -0.09648676
 H   -4.00679347    3.22548434    0.12236604
 H    4.02071603    3.17728783   -0.13045967
 H    0.02138192    5.52509756   -0.06114116
 N   -0.14478454   -4.41959630    0.09067911
 C   -0.01776744   -1.74291510    0.06351864
 C   -2.28304972   -0.39362654    0.13390931
 C    2.25339495   -0.43302476   -0.04145390
 C   -2.25609762    2.20126897    0.07571737
 C    2.25552491    2.16783757   -0.07666877
 C    0.00801758    3.49548962   -0.02978198
 H   -1.48048592   -5.62547000   -2.16861942
 H    1.67499533   -5.14344545    0.01822281
 H   -4.02622432   -1.41643273    0.24926726
 H    4.00212003   -1.45614777   -0.10720751
 H   -4.00403176    3.22989586    0.13596226
 H    4.01804682    3.17178892   -0.14495519
 H    0.02407487    5.52401934   -0.06793462
 N   -0.15355579   -4.42643860    0.09974702
 C   -0.02261700   -1.73615567    0.06987051
 C   -2.28180925   -0.39073573    0.14730025
 C    2.24520870   -0.43687473   -0.04559929
 C   -2.25414907    2.20450082    0.08328911
 C    2.25140830    2.16515273   -0.08433565
 C    0.00822636    3.49431345   -0.03276018
 H   -1.33600831   -5.57015648   -2.38548136
 H    1.67253484   -5.14061549    0.02004510
 H   -4.02556399   -1.41193674    0.27419399
 H    3.99263885   -1.46230567   -0.11792826
 H   -4.00127005    3.23430738    0.14955849
 H    4.01537761    3.16629002   -0.15945071
 H    0.02676782    5.52294112   -0.07472808
 N   -0.16232704   -4.43328090    0.10881493
 C   -0.02746656   -1.72939623    0.07622237
 C   -2.28056879   -0.38784493    0.16069118
 C    2.23702245   -0.44072470   -0.04974468
 C   -2.25220052    2.20773267    0.09086085
 C    2.24729170    2.16246789   -0.09200253
 C    0.00843514    3.49313728   -0.03573837
 H   -1.19153069   -5.51484296   -2.60234331
 H    1.67007435   -5.13778554    0.02186738
 H   -4.02490366   -1.40744075    0.29912072
 H    3.98315767   -1.46846357   -0.12864901
 H   -3.99850834    3.23871890    0.16315472
 H    4.01270839    3.16079111   -0.17394623
 H    0.02946076    5.52186290   -0.08152155
 N   -0.17109829   -4.44012320    0.11788284
 C   -0.03231612   -1.72263680    0.08257424
 C   -2.27932832   -0.38495412    0.17408211
 C    2.22883619   -0.44457466   -0.05389007
 C   -2.25025198    2.21096451    0.09843258
 C    2.24317509    2.15978304   -0.09966940
 C    0.00864393    3.49196111   -0.03871657
 H   -1.04705308   -5.45952943   -2.81920525
 H    1.66761386   -5.13495559    0.02368966
 H   -4.02424332   -1.40294476    0.32404744
 H    3.97367649   -1.47462147   -0.13936976
 H   -3.99574664    3.24313042    0.17675094
 H    4.01003918    3.15529221   -0.18844175
 H    0.03215370    5.52078468   -0.08831501
