-286.0682332725    -285.9201864136    -285.8956602113    -285.8440791371    -285.8388567680    
-286.0600982712    -285.9128399857    -285.8895720474    -285.8397813318    -285.8304402305    
-286.0507913171    -285.9046883572    -285.8827039218    -285.8350446101    -285.8207698624    
-286.0402376154    -285.8957664150    -285.8750479371    -285.8300891716    -285.8097433146    
-286.0283524722    -285.8860937588    -285.8666160019    -285.8251864755    -285.7972426909    
