Ground state energy = 26164.85 cm^-1
Max intensity = 0.033345
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
   156       2571.70    0.00000e+00    0.0084897    0.0000721    0.00216153    1.309333741284736e-01
   164       2593.08    0.00000e+00    0.0087605    0.0000767    0.00230158    1.310307942829628e-01
   165       2605.06    0.00000e+00    0.0164722    0.0002713    0.00813723    1.310853796393188e-01
   166       2607.50    0.00000e+00    0.0023383    0.0000055    0.00016397    1.310965194614378e-01
   170       2618.96    0.00000e+00    0.0012242    0.0000015    0.00004495    1.311487164210295e-01
   171       2622.55    0.00000e+00    0.0034110    0.0000116    0.00034892    1.311650733264922e-01
   172       2625.01    0.00000e+00    0.0016648    0.0000028    0.00008312    1.311762802034912e-01
   173       2628.23    0.00000e+00    0.0058531    0.0000343    0.00102741    1.311909541130533e-01
   175       2638.93    0.00000e+00    0.0043104    0.0000186    0.00055720    1.312396943884785e-01
   176       2640.08    0.00000e+00    0.0014183    0.0000020    0.00006033    1.312449452470139e-01
   179       2652.13    0.00000e+00    0.0018000    0.0000032    0.00009717    1.312998777570407e-01
   181       2652.87    0.00000e+00    0.0018488    0.0000034    0.00010251    1.313032304224720e-01
   182       2657.25    0.00000e+00    0.0232703    0.0005415    0.01623960    1.313231952769204e-01
   183       2658.67    0.00000e+00    0.0034972    0.0000122    0.00036679    1.313296475323831e-01
   185       2665.18    0.00000e+00    0.0048581    0.0000236    0.00070778    1.313593262597491e-01
   186       2668.04    0.00000e+00    0.0133145    0.0001773    0.00531646    1.313723549631091e-01
   187       2675.26    0.00000e+00    0.0272023    0.0007400    0.02219127    1.314052255499303e-01
   188       2675.58    0.00000e+00    0.0042693    0.0000182    0.00054661    1.314067068716105e-01
   189       2679.96    0.00000e+00    0.0014736    0.0000022    0.00006512    1.314266569029767e-01
   190       2680.19    0.00000e+00    0.0738662    0.0054562    0.16363040    1.314276981996018e-01
   192       2684.25    0.00000e+00    0.0015940    0.0000025    0.00007619    1.314462244357295e-01
   196       2693.98    0.00000e+00    0.0044941    0.0000202    0.00060570    1.314905602365521e-01
   197       2703.10    0.00000e+00    0.0114885    0.0001320    0.00395818    1.315320906685848e-01
   198       2705.30    0.00000e+00    0.0012185    0.0000015    0.00004453    1.315421263146196e-01
   201       2712.91    0.00000e+00    0.0054523    0.0000297    0.00089153    1.315767980370096e-01
   202       2713.91    0.00000e+00    0.0026420    0.0000070    0.00020933    1.315813292146462e-01
   204       2724.16    0.00000e+00    0.0013111    0.0000017    0.00005155    1.316280537460641e-01
   208       2737.07    0.00000e+00    0.0037956    0.0000144    0.00043204    1.316868478108774e-01
   209       2741.03    0.00000e+00    0.0093982    0.0000883    0.00264887    1.317049251729679e-01
   210       2746.69    0.00000e+00    0.0016077    0.0000026    0.00007752    1.317307023666503e-01
   214       2755.32    0.00000e+00    0.0026570    0.0000071    0.00021171    1.317700076768077e-01
   215       2757.73    0.00000e+00    0.0016273    0.0000026    0.00007942    1.317810218994762e-01
   218       2763.63    0.00000e+00    0.0021470    0.0000046    0.00013824    1.318078714197836e-01
   220       2771.10    0.00000e+00    0.0023162    0.0000054    0.00016089    1.318419078650118e-01
   221       2779.30    0.00000e+00    0.0011328    0.0000013    0.00003849    1.318792850430583e-01
   222       2780.88    0.00000e+00    0.0049478    0.0000245    0.00073416    1.318864797284239e-01
   225       2784.74    0.00000e+00    0.0140606    0.0001977    0.00592902    1.319040758574449e-01
   226       2789.15    0.00000e+00    0.0016720    0.0000028    0.00008384    1.319241616590701e-01
   230       2798.03    0.00000e+00    0.0015060    0.0000023    0.00006801    1.319646021110785e-01
   233       2806.95    0.00000e+00    0.0072528    0.0000526    0.00157756    1.320052851644030e-01
   234       2810.64    0.00000e+00    0.0041343    0.0000171    0.00051260    1.320220860825781e-01
   236       2816.54    0.00000e+00    0.0093871    0.0000881    0.00264265    1.320489708226390e-01
   237       2817.94    0.00000e+00    0.0033334    0.0000111    0.00033323    1.320553340194517e-01
   239       2826.89    0.00000e+00    0.0013552    0.0000018    0.00005508    1.320961108036820e-01
   240       2828.86    0.00000e+00    0.0452945    0.0020516    0.06152663    1.321051045467791e-01
   242       2830.16    0.00000e+00    0.0044023    0.0000194    0.00058122    1.321110019465416e-01
   243       2832.53    0.00000e+00    0.0021564    0.0000047    0.00013946    1.321218314561033e-01
   246       2838.40    0.00000e+00    0.0033040    0.0000109    0.00032738    1.321485635063219e-01
   248       2841.43    0.00000e+00    0.0026020    0.0000068    0.00020304    1.321623878886694e-01
   249       2849.98    0.00000e+00    0.0074443    0.0000554    0.00166197    1.322013488617575e-01
   250       2851.10    0.00000e+00    0.0033675    0.0000113    0.00034008    1.322064405626013e-01
   251       2856.10    0.00000e+00    0.0087456    0.0000765    0.00229377    1.322291937574999e-01
   253       2858.60    0.00000e+00    0.0031959    0.0000102    0.00030631    1.322406242552851e-01
   256       2863.95    0.00000e+00    0.0020494    0.0000042    0.00012596    1.322649660323749e-01
   257       2865.59    0.00000e+00    0.0211773    0.0004485    0.01344974    1.322724317042481e-01
   258       2868.20    0.00000e+00    0.1333374    0.0177789    0.53318293    1.322843603573864e-01
   260       2878.90    0.00000e+00    0.0046076    0.0000212    0.00063667    1.323330751094355e-01
   261       2882.18    0.00000e+00    0.0073735    0.0000544    0.00163049    1.323480457253604e-01
   262       2884.46    0.00000e+00    0.0016520    0.0000027    0.00008185    1.323584290460083e-01
   265       2890.05    0.00000e+00    0.0029429    0.0000087    0.00025973    1.323839189517605e-01
   266       2892.11    0.00000e+00    0.0057355    0.0000329    0.00098656    1.323932675941047e-01
   269       2902.75    0.00000e+00    0.0030417    0.0000093    0.00027746    1.324417651633442e-01
   275       2915.14    0.00000e+00    0.0156444    0.0002447    0.00733990    1.324982113090904e-01
   281       2931.11    0.00000e+00    0.0015798    0.0000025    0.00007485    1.325709776836806e-01
   283       2933.32    0.00000e+00    0.0084288    0.0000710    0.00213063    1.325810427592035e-01
   284       2934.98    0.00000e+00    0.0046413    0.0000215    0.00064603    1.325885960992449e-01
   291       2954.17    0.00000e+00    0.0077708    0.0000604    0.00181095    1.326760557834382e-01
   292       2954.55    0.00000e+00    0.0022661    0.0000051    0.00015400    1.326777819807131e-01
   293       2956.96    0.00000e+00    0.0016524    0.0000027    0.00008188    1.326887471936599e-01
   294       2957.97    0.00000e+00    0.0036066    0.0000130    0.00039009    1.326933818973143e-01
   296       2960.72    0.00000e+00    0.0049711    0.0000247    0.00074111    1.327058785785729e-01
   298       2964.58    0.00000e+00    0.0019639    0.0000039    0.00011567    1.327234860393278e-01
   299       2972.83    0.00000e+00    0.0265331    0.0007040    0.02111286    1.327610734011873e-01
   300       2972.91    0.00000e+00    0.0014578    0.0000021    0.00006373    1.327614456125090e-01
   301       2975.33    0.00000e+00    0.0019602    0.0000038    0.00011523    1.327724531246816e-01
   302       2977.10    0.00000e+00    0.1690194    0.0285676    0.85673313    1.327805190685430e-01
   303       2977.84    0.00000e+00    0.0025262    0.0000064    0.00019138    1.327838862984671e-01
   304       2978.62    0.00000e+00    0.0038724    0.0000150    0.00044971    1.327874309490091e-01
   305       2981.03    0.00000e+00    0.0019063    0.0000036    0.00010898    1.327984180200613e-01
   307       2986.84    0.00000e+00    0.0021770    0.0000047    0.00014213    1.328248915023753e-01
   309       2996.14    0.00000e+00    0.0011039    0.0000012    0.00003655    1.328672586490499e-01
   313       3005.00    0.00000e+00    0.0015080    0.0000023    0.00006819    1.329076632661759e-01
   315       3006.55    0.00000e+00    0.0013124    0.0000017    0.00005166    1.329146950710200e-01
   316       3006.76    0.00000e+00    0.0010060    0.0000010    0.00003035    1.329156541714756e-01
   318       3010.70    0.00000e+00    0.0049578    0.0000246    0.00073714    1.329336251814627e-01
   320       3012.39    0.00000e+00    0.0018357    0.0000034    0.00010106    1.329413390295863e-01
   323       3019.69    0.00000e+00    0.0028789    0.0000083    0.00024856    1.329746048073437e-01
   324       3020.78    0.00000e+00    0.0034431    0.0000119    0.00035552    1.329795699380111e-01
   326       3024.28    0.00000e+00    0.0042454    0.0000180    0.00054053    1.329954820469230e-01
   327       3024.85    0.00000e+00    0.0030942    0.0000096    0.00028713    1.329980887957224e-01
   328       3026.70    0.00000e+00    0.0044505    0.0000198    0.00059400    1.330065164225508e-01
   329       3030.60    0.00000e+00    0.0386338    0.0014926    0.04476179    1.330242775758524e-01
   332       3031.55    0.00000e+00    0.0083147    0.0000691    0.00207331    1.330286052272873e-01
   333       3032.98    0.00000e+00    0.0146124    0.0002135    0.00640345    1.330351131115208e-01
   334       3033.26    0.00000e+00    0.0017334    0.0000030    0.00009011    1.330363955992135e-01
   336       3035.59    0.00000e+00    0.0022421    0.0000050    0.00015076    1.330470435082030e-01
   337       3035.92    0.00000e+00    0.0069201    0.0000479    0.00143612    1.330485438851462e-01
   341       3038.98    0.00000e+00    0.0239015    0.0005713    0.01713259    1.330624551066644e-01
   342       3041.08    0.00000e+00    0.0032021    0.0000103    0.00030749    1.330720384657324e-01
   343       3047.82    0.00000e+00    0.0822619    0.0067670    0.20294080    1.331027442586838e-01
   345       3052.21    0.00000e+00    0.0023270    0.0000054    0.00016239    1.331227403693949e-01
   346       3052.36    0.00000e+00    0.0026637    0.0000071    0.00021278    1.331234387136850e-01
   348       3055.18    0.00000e+00    0.0071411    0.0000510    0.00152934    1.331362846231736e-01
   350       3061.70    0.00000e+00    0.0012056    0.0000015    0.00004359    1.331659890402349e-01
   353       3064.47    0.00000e+00    0.0190415    0.0003626    0.01087367    1.331786074914864e-01
   357       3067.35    0.00000e+00    0.0030940    0.0000096    0.00028709    1.331917200007467e-01
   358       3070.44    0.00000e+00    0.0164153    0.0002695    0.00808105    1.332058383915281e-01
   364       3080.71    0.00000e+00    0.0838487    0.0070306    0.21084581    1.332526066376110e-01
   365       3080.84    0.00000e+00    0.0295074    0.0008707    0.02611157    1.332531930569145e-01
   366       3083.54    0.00000e+00    0.0032805    0.0000108    0.00032273    1.332654827357107e-01
   368       3092.76    0.00000e+00    0.0428464    0.0018358    0.05505550    1.333075267165130e-01
   372       3101.68    0.00000e+00    0.0070228    0.0000493    0.00147909    1.333481532814886e-01
   384       3116.59    0.00000e+00    0.0036017    0.0000130    0.00038902    1.334161040866521e-01
   385       3123.07    0.00000e+00    0.0047107    0.0000222    0.00066548    1.334456142130657e-01
   387       3125.55    0.00000e+00    0.0015252    0.0000023    0.00006976    1.334569099050205e-01
   389       3135.12    0.00000e+00    0.0076513    0.0000585    0.00175569    1.335005179336413e-01
   390       3137.53    0.00000e+00    0.0024056    0.0000058    0.00017355    1.335115045694993e-01
   394       3140.53    0.00000e+00    0.0013667    0.0000019    0.00005602    1.335251567868393e-01
   397       3143.45    0.00000e+00    0.0047025    0.0000221    0.00066318    1.335384892992591e-01
   399       3152.58    0.00000e+00    0.0025308    0.0000064    0.00019208    1.335800864805874e-01
   400       3155.06    0.00000e+00    0.0016212    0.0000026    0.00007882    1.335913752221343e-01
   401       3157.01    0.00000e+00    0.0017007    0.0000029    0.00008674    1.336002798607645e-01
   403       3158.31    0.00000e+00    0.0053253    0.0000284    0.00085046    1.336061644334912e-01
   407       3166.05    0.00000e+00    0.0012112    0.0000015    0.00004400    1.336414326481367e-01
   409       3168.97    0.00000e+00    0.0036521    0.0000133    0.00040000    1.336547292957270e-01
   410       3170.00    0.00000e+00    0.0010778    0.0000012    0.00003483    1.336594660713185e-01
   412       3178.23    0.00000e+00    0.0015471    0.0000024    0.00007178    1.336969505369320e-01
   417       3182.10    0.00000e+00    0.0015244    0.0000023    0.00006969    1.337145849348598e-01
   419       3184.44    0.00000e+00    0.0045271    0.0000205    0.00061463    1.337252466413700e-01
   421       3186.25    0.00000e+00    0.0159893    0.0002557    0.00766705    1.337335018934885e-01
   422       3187.18    0.00000e+00    0.0186435    0.0003476    0.01042381    1.337377079608375e-01
   423       3188.77    0.00000e+00    0.0016748    0.0000028    0.00008412    1.337449797810875e-01
   427       3195.15    0.00000e+00    0.0031285    0.0000098    0.00029352    1.337740165722391e-01
   429       3197.63    0.00000e+00    0.0072376    0.0000524    0.00157094    1.337853336975378e-01
   430       3197.82    0.00000e+00    0.0036559    0.0000134    0.00040083    1.337861814494229e-01
   431       3198.07    0.00000e+00    0.0075501    0.0000570    0.00170952    1.337873561948010e-01
   432       3200.49    0.00000e+00    0.0022766    0.0000052    0.00015543    1.337983645107569e-01
   433       3204.93    0.00000e+00    0.0240355    0.0005777    0.01732518    1.338185902582789e-01
   434       3205.54    0.00000e+00    0.0023781    0.0000057    0.00016960    1.338213554496699e-01
   435       3209.51    0.00000e+00    0.0014906    0.0000022    0.00006663    1.338394499822956e-01
   436       3209.99    0.00000e+00    0.0013508    0.0000018    0.00005472    1.338416675347848e-01
   437       3210.18    0.00000e+00    0.0617602    0.0038143    0.11439053    1.338425313961123e-01
   445       3217.61    0.00000e+00    0.0054449    0.0000296    0.00088911    1.338763502602702e-01
   448       3223.92    0.00000e+00    0.0042418    0.0000180    0.00053960    1.339051079029459e-01
   450       3231.96    0.00000e+00    0.0018762    0.0000035    0.00010557    1.339417434839209e-01
   451       3233.07    0.00000e+00    0.0054293    0.0000295    0.00088403    1.339467978455896e-01
   452       3235.17    0.00000e+00    0.0137817    0.0001899    0.00569613    1.339563745025121e-01
   453       3235.56    0.00000e+00    0.0883147    0.0077995    0.23390446    1.339581686586155e-01
   457       3241.60    0.00000e+00    0.0030102    0.0000091    0.00027175    1.339856681982620e-01
   458       3243.02    0.00000e+00    0.0027095    0.0000073    0.00022017    1.339921635868691e-01
   459       3243.79    0.00000e+00    0.0028025    0.0000079    0.00023553    1.339956712860787e-01
   463       3251.20    0.00000e+00    0.0016071    0.0000026    0.00007745    1.340294149091619e-01
   464       3252.04    0.00000e+00    0.0011247    0.0000013    0.00003794    1.340332329655236e-01
   473       3267.02    0.00000e+00    0.0031745    0.0000101    0.00030222    1.341015145035469e-01
   476       3270.10    0.00000e+00    0.0017158    0.0000029    0.00008829    1.341155298253124e-01
   477       3271.01    0.00000e+00    0.0077196    0.0000596    0.00178716    1.341196655673581e-01
   481       3276.78    0.00000e+00    0.0013709    0.0000019    0.00005636    1.341459624598969e-01
   488       3285.89    0.00000e+00    0.0059749    0.0000357    0.00107063    1.341874681945127e-01
   489       3287.53    0.00000e+00    0.0021565    0.0000047    0.00013947    1.341949628854755e-01
   490       3287.76    0.00000e+00    0.0010782    0.0000012    0.00003487    1.341959833191539e-01
   498       3293.68    0.00000e+00    0.0017360    0.0000030    0.00009038    1.342229653591675e-01
   499       3298.15    0.00000e+00    0.0062535    0.0000391    0.00117278    1.342433325761946e-01
   500       3299.12    0.00000e+00    0.0019152    0.0000037    0.00011000    1.342477377619659e-01
   502       3301.15    0.00000e+00    0.0019569    0.0000038    0.00011485    1.342569895067968e-01
   503       3302.80    0.00000e+00    0.0044252    0.0000196    0.00058728    1.342645074727098e-01
   506       3310.78    0.00000e+00    0.0043116    0.0000186    0.00055751    1.343008775705082e-01
   510       3314.77    0.00000e+00    0.0119543    0.0001429    0.00428567    1.343190463602313e-01
   515       3322.29    0.00000e+00    0.0016730    0.0000028    0.00008394    1.343533129482012e-01
   519       3325.77    0.00000e+00    0.0051561    0.0000266    0.00079729    1.343691909960801e-01
   524       3336.77    0.00000e+00    0.0056501    0.0000319    0.00095740    1.344193127029991e-01
   525       3337.57    0.00000e+00    0.0033412    0.0000112    0.00033480    1.344229711418208e-01
   526       3340.39    0.00000e+00    0.0188322    0.0003547    0.01063588    1.344358016634435e-01
   527       3340.62    0.00000e+00    0.0020219    0.0000041    0.00012260    1.344368437638613e-01
   529       3343.10    0.00000e+00    0.0011052    0.0000012    0.00003663    1.344481389841992e-01
   531       3346.59    0.00000e+00    0.0059096    0.0000349    0.00104736    1.344640420359682e-01
   532       3347.96    0.00000e+00    0.0026739    0.0000071    0.00021442    1.344702997582514e-01
   533       3349.06    0.00000e+00    0.0014254    0.0000020    0.00006093    1.344752905654037e-01
   538       3358.88    0.00000e+00    0.0417677    0.0017445    0.05231823    1.345200474898605e-01
   539       3359.29    0.00000e+00    0.0023476    0.0000055    0.00016528    1.345219141327215e-01
   543       3362.58    0.00000e+00    0.0014393    0.0000021    0.00006213    1.345369025372575e-01
   546       3366.72    0.00000e+00    0.0015555    0.0000024    0.00007256    1.345557462154908e-01
   548       3368.48    0.00000e+00    0.0027548    0.0000076    0.00022759    1.345637701981587e-01
   550       3371.45    0.00000e+00    0.0016535    0.0000027    0.00008199    1.345773061996325e-01
   551       3372.97    0.00000e+00    0.0010495    0.0000011    0.00003303    1.345842429882892e-01
   553       3374.88    0.00000e+00    0.0010385    0.0000011    0.00003234    1.345929696866104e-01
   556       3378.72    0.00000e+00    0.0047592    0.0000226    0.00067926    1.346104252591000e-01
   557       3379.84    0.00000e+00    0.0045336    0.0000206    0.00061638    1.346155614656870e-01
   558       3380.45    0.00000e+00    0.0016274    0.0000026    0.00007942    1.346183140318037e-01
   559       3380.79    0.00000e+00    0.0030373    0.0000092    0.00027666    1.346198941860361e-01
   561       3382.44    0.00000e+00    0.0025417    0.0000065    0.00019374    1.346273910842941e-01
   562       3386.11    0.00000e+00    0.0042171    0.0000178    0.00053333    1.346441047025501e-01
   565       3388.57    0.00000e+00    0.0030085    0.0000091    0.00027144    1.346553036530894e-01
   570       3394.02    0.00000e+00    0.0010768    0.0000012    0.00003477    1.346801350803127e-01
   571       3394.58    0.00000e+00    0.0022859    0.0000052    0.00015671    1.346827281282276e-01
   572       3395.50    0.00000e+00    0.0168190    0.0002829    0.00848348    1.346869020845617e-01
   574       3398.13    0.00000e+00    0.0767819    0.0058955    0.17680300    1.346988768915639e-01
   576       3400.56    0.00000e+00    0.0138661    0.0001923    0.00576612    1.347099354243799e-01
   580       3408.23    0.00000e+00    0.0034605    0.0000120    0.00035912    1.347449193730408e-01
   582       3411.91    0.00000e+00    0.0056193    0.0000316    0.00094698    1.347616619732462e-01
   584       3413.95    0.00000e+00    0.0012505    0.0000016    0.00004689    1.347709594378484e-01
   585       3414.44    0.00000e+00    0.0016556    0.0000027    0.00008220    1.347731834038786e-01
   591       3420.06    0.00000e+00    0.0024600    0.0000061    0.00018149    1.347987877351027e-01
   592       3422.12    0.00000e+00    0.0049203    0.0000242    0.00072604    1.348081904124722e-01
   602       3432.15    0.00000e+00    0.0227314    0.0005167    0.01549623    1.348538746040031e-01
   603       3432.66    0.00000e+00    0.0011515    0.0000013    0.00003977    1.348562150284560e-01
   609       3434.74    0.00000e+00    0.0027394    0.0000075    0.00022505    1.348657033388812e-01
   613       3437.46    0.00000e+00    0.0082081    0.0000674    0.00202047    1.348780973456650e-01
   616       3444.63    0.00000e+00    0.0020026    0.0000040    0.00012027    1.349107649323150e-01
   617       3444.80    0.00000e+00    0.0132327    0.0001751    0.00525130    1.349115077613642e-01
   619       3448.32    0.00000e+00    0.0010852    0.0000012    0.00003532    1.349275639823271e-01
   620       3448.47    0.00000e+00    0.0043368    0.0000188    0.00056404    1.349282270217512e-01
   623       3451.41    0.00000e+00    0.0028354    0.0000080    0.00024110    1.349416585571550e-01
   633       3463.36    0.00000e+00    0.0079346    0.0000630    0.00188807    1.349961012878537e-01
