   0.396733e-03  -0.872501e-05   0.768995e-01
  -0.304921e-02   0.727317e-05  -0.645743e-01
  -0.184796e-03  -0.275039e-01   0.259870e-01
  -0.185632e-03   0.274984e-01   0.259934e-01
   0.469383e-02  -0.158015e-01  -0.215159e-01
   0.469328e-02   0.158065e-01  -0.215124e-01
  -0.806276e-03  -0.230228e-06   0.173885e-02
  -0.256392e-04  -0.148616e-01  -0.105198e-01
  -0.260600e-04   0.148639e-01  -0.105165e-01
   0.840884e-03   0.310687e-02   0.115400e-02
   0.840988e-03  -0.310728e-02   0.115335e-02
  -0.420192e-02   0.139995e-02  -0.179162e-02
  -0.420190e-02  -0.139967e-02  -0.179194e-02
   0.121572e-02   0.761370e-07  -0.703623e-03
   0.785911e-03  -0.874909e-05   0.769041e-01
  -0.607301e-02   0.718467e-05  -0.642296e-01
  -0.412416e-03  -0.280375e-01   0.264427e-01
  -0.413295e-03   0.280318e-01   0.264493e-01
   0.932901e-02  -0.158145e-01  -0.209622e-01
   0.932849e-02   0.158194e-01  -0.209587e-01
  -0.159603e-02  -0.206726e-06   0.151212e-02
  -0.498103e-04  -0.148565e-01  -0.105120e-01
  -0.502322e-04   0.148589e-01  -0.105086e-01
   0.168180e-02   0.311507e-02   0.111000e-02
   0.168191e-02  -0.311544e-02   0.110934e-02
  -0.832391e-02   0.203146e-02  -0.281527e-02
  -0.832388e-02  -0.203108e-02  -0.281574e-02
   0.243546e-02   0.957189e-07  -0.725372e-03
   0.117618e-02  -0.744876e-05   0.769091e-01
  -0.906193e-02   0.531050e-05  -0.636573e-01
  -0.715799e-03  -0.289296e-01   0.272000e-01
  -0.721834e-03   0.289245e-01   0.272059e-01
   0.138448e-01  -0.158259e-01  -0.200423e-01
   0.138416e-01   0.158326e-01  -0.200393e-01
  -0.235132e-02  -0.393847e-06   0.114705e-02
  -0.713471e-04  -0.148482e-01  -0.104985e-01
  -0.743905e-04   0.148502e-01  -0.104956e-01
   0.252172e-02   0.313087e-02   0.103890e-02
   0.252239e-02  -0.313071e-02   0.103833e-02
  -0.122860e-01   0.307984e-02  -0.451989e-02
  -0.122854e-01  -0.308154e-02  -0.452051e-02
   0.366135e-02   0.428875e-06  -0.765770e-03
   0.159130e-02  -0.741957e-05   0.769106e-01
  -0.120218e-01   0.491066e-05  -0.628567e-01
  -0.112923e-02  -0.301844e-01   0.282555e-01
  -0.113555e-02   0.301790e-01   0.282616e-01
   0.181742e-01  -0.158260e-01  -0.187674e-01
   0.181710e-01   0.158334e-01  -0.187643e-01
  -0.305325e-02  -0.383557e-06   0.660822e-03
  -0.951692e-04  -0.148358e-01  -0.104795e-01
  -0.982120e-04   0.148379e-01  -0.104766e-01
   0.335912e-02   0.315581e-02   0.942455e-03
   0.335979e-02  -0.315544e-02   0.941869e-03
  -0.160079e-01   0.454486e-02  -0.689857e-02
  -0.160070e-01  -0.454689e-02  -0.689949e-02
   0.489265e-02   0.560374e-06  -0.830275e-03
   0.202555e-02  -0.930703e-05   0.769021e-01
  -0.149372e-01   0.497543e-05  -0.618275e-01
  -0.168723e-02  -0.318055e-01   0.296070e-01
  -0.169912e-02   0.317978e-01   0.296152e-01
   0.222649e-01  -0.157995e-01  -0.171470e-01
   0.222591e-01   0.158121e-01  -0.171431e-01
  -0.368353e-02  -0.701071e-06   0.724363e-04
  -0.116796e-03  -0.148185e-01  -0.104546e-01
  -0.122265e-03   0.148211e-01  -0.104509e-01
   0.418998e-02   0.319197e-02   0.823088e-03
   0.419119e-02  -0.319077e-02   0.822314e-03
  -0.194066e-01   0.642465e-02  -0.994768e-02
  -0.194042e-01  -0.642945e-02  -0.994932e-02
   0.612626e-02   0.122129e-05  -0.922026e-03
   0.248806e-02  -0.924395e-05   0.768750e-01
  -0.178076e-01   0.430199e-05  -0.605670e-01
  -0.243137e-02  -0.337936e-01   0.312561e-01
  -0.244400e-02   0.337851e-01   0.312647e-01
   0.260560e-01  -0.157389e-01  -0.151954e-01
   0.260503e-01   0.157524e-01  -0.151915e-01
  -0.422542e-02  -0.683147e-06  -0.597394e-03
  -0.138544e-03  -0.147946e-01  -0.104219e-01
  -0.144004e-03   0.147971e-01  -0.104182e-01
   0.501128e-02   0.323980e-02   0.682293e-03
   0.501251e-02  -0.323825e-02   0.681502e-03
  -0.223936e-01   0.872620e-02  -0.136615e-01
  -0.223904e-01  -0.873119e-02  -0.136638e-01
   0.735681e-02   0.146299e-05  -0.104289e-02
   0.298339e-02  -0.914093e-05   0.768168e-01
  -0.206315e-01   0.360700e-05  -0.590688e-01
  -0.340126e-02  -0.361517e-01   0.332054e-01
  -0.341479e-02   0.361424e-01   0.332146e-01
   0.294896e-01  -0.156307e-01  -0.129326e-01
   0.294838e-01   0.156449e-01  -0.129287e-01
  -0.466490e-02  -0.661653e-06  -0.132614e-02
  -0.158229e-03  -0.147609e-01  -0.103806e-01
  -0.163678e-03   0.147634e-01  -0.103769e-01
   0.581971e-02   0.330006e-02   0.521579e-03
   0.582096e-02  -0.329816e-02   0.520765e-03
  -0.248724e-01   0.114584e-01  -0.180349e-01
  -0.248681e-01  -0.114632e-01  -0.180378e-01
   0.857739e-02   0.170793e-05  -0.119262e-02
   0.351997e-02  -0.919062e-05   0.767113e-01
  -0.234128e-01   0.310747e-05  -0.573225e-01
  -0.464344e-02  -0.388835e-01   0.354623e-01
  -0.465748e-02   0.388732e-01   0.354724e-01
   0.324981e-01  -0.154636e-01  -0.103865e-01
   0.324927e-01   0.154779e-01  -0.103826e-01
  -0.499110e-02  -0.561138e-06  -0.208795e-02
  -0.175248e-03  -0.147130e-01  -0.103285e-01
  -0.180492e-03   0.147156e-01  -0.103248e-01
   0.661311e-02   0.337296e-02   0.341816e-03
   0.661435e-02  -0.337081e-02   0.340971e-03
  -0.267311e-01   0.146386e-01  -0.230612e-01
  -0.267259e-01  -0.146424e-01  -0.230650e-01
   0.977934e-02   0.189120e-05  -0.136977e-02
   0.410663e-02  -0.906928e-05   0.765366e-01
  -0.261584e-01   0.238294e-05  -0.553115e-01
  -0.621096e-02  -0.419960e-01   0.380402e-01
  -0.622613e-02   0.419844e-01   0.380510e-01
   0.350000e-01  -0.152245e-01  -0.759601e-02
   0.349946e-01   0.152390e-01  -0.759211e-02
  -0.519570e-02  -0.517795e-06  -0.285171e-02
  -0.188440e-03  -0.146444e-01  -0.102626e-01
  -0.193662e-03   0.146469e-01  -0.102589e-01
   0.739023e-02   0.345898e-02   0.143549e-03
   0.739151e-02  -0.345650e-02   0.142681e-03
  -0.278340e-01   0.182931e-01  -0.287324e-01
  -0.278274e-01  -0.182959e-01  -0.287371e-01
   0.109517e-01   0.212805e-05  -0.157176e-02
   0.475822e-02  -0.892764e-05   0.762638e-01
  -0.288828e-01   0.160586e-05  -0.530073e-01
  -0.816514e-02  -0.455037e-01   0.409609e-01
  -0.818156e-02   0.454907e-01   0.409727e-01
   0.368836e-01  -0.148946e-01  -0.462206e-02
   0.368783e-01   0.149091e-01  -0.461824e-02
  -0.527172e-02  -0.425769e-06  -0.357713e-02
  -0.197250e-03  -0.145464e-01  -0.101784e-01
  -0.202435e-03   0.145489e-01  -0.101747e-01
   0.815075e-02   0.355882e-02  -0.733303e-04
   0.815206e-02  -0.355601e-02  -0.742255e-04
  -0.280049e-01   0.224625e-01  -0.350354e-01
  -0.279968e-01  -0.224638e-01  -0.350411e-01
   0.120797e-01   0.235587e-05  -0.179558e-02
