   0.881948e-08  -0.682728e-07   0.110007e-04
   0.933623e-07   0.104492e-06   0.554253e-05
   0.245632e-02   0.159608e-04   0.429838e-06
  -0.245657e-02  -0.156798e-04   0.253845e-05
  -0.130743e-05   0.405849e-05  -0.269441e-07
   0.127809e-05  -0.408925e-05  -0.227994e-06
   0.902826e-08  -0.660203e-07  -0.962831e-05
  -0.344292e-02   0.477308e-03  -0.328089e-05
   0.344292e-02  -0.477363e-03  -0.573296e-05
   0.625343e-06  -0.324498e-05  -0.331166e-06
  -0.504480e-06   0.308447e-05  -0.296124e-06
   0.770086e-06   0.149290e-06   0.181507e-06
  -0.730398e-06  -0.132651e-06   0.180066e-06
   0.124056e-07  -0.214031e-07  -0.348679e-06
