Ground state energy = 26531.03 cm^-1
Max intensity = 0.002662
Number    ΔE / cm^-1    convergence    amplitude    intensity    normalized    E / Hartree
    97       2037.49    0.00000e+00    0.0016090    0.0000026    0.00097265    1.301677647758726e-01
   100       2053.23    0.00000e+00    0.0003747    0.0000001    0.00005274    1.302394873712079e-01
   101       2059.79    0.00000e+00    0.0006859    0.0000005    0.00017675    1.302693715393786e-01
   104       2074.82    0.00000e+00    0.0004661    0.0000002    0.00008163    1.303378547624836e-01
   106       2083.73    0.00000e+00    0.0003399    0.0000001    0.00004342    1.303784757922219e-01
   109       2099.22    0.00000e+00    0.0016367    0.0000027    0.00100640    1.304490578580210e-01
   110       2109.94    0.00000e+00    0.0095878    0.0000919    0.03453626    1.304978735401874e-01
   116       2135.86    0.00000e+00    0.0005653    0.0000003    0.00012005    1.306159605408397e-01
   122       2160.25    0.00000e+00    0.0003878    0.0000002    0.00005651    1.307271280157784e-01
   128       2187.82    0.00000e+00    0.0004840    0.0000002    0.00008800    1.308527094517516e-01
   132       2199.63    0.00000e+00    0.0003594    0.0000001    0.00004852    1.309065438641372e-01
   134       2212.09    0.00000e+00    0.0032399    0.0000105    0.00394359    1.309633046836431e-01
   135       2215.31    0.00000e+00    0.0007200    0.0000005    0.00019478    1.309779846740272e-01
   136       2215.34    0.00000e+00    0.0016532    0.0000027    0.00102685    1.309781226315112e-01
   143       2261.50    0.00000e+00    0.0004430    0.0000002    0.00007373    1.311884438920413e-01
   146       2264.26    0.00000e+00    0.0004968    0.0000002    0.00009273    1.312010299042586e-01
   155       2288.94    0.00000e+00    0.0012241    0.0000015    0.00056297    1.313134413387057e-01
   161       2313.68    0.00000e+00    0.0011861    0.0000014    0.00052853    1.314261803352147e-01
   162       2316.48    0.00000e+00    0.0005964    0.0000004    0.00013362    1.314389311684278e-01
   167       2337.81    0.00000e+00    0.0032217    0.0000104    0.00389953    1.315361254192199e-01
   173       2365.68    0.00000e+00    0.0005292    0.0000003    0.00010521    1.316631308423627e-01
   184       2412.02    0.00000e+00    0.0005465    0.0000003    0.00011219    1.318742520773936e-01
   191       2435.63    0.00000e+00    0.0003534    0.0000001    0.00004691    1.319818391254336e-01
   195       2442.58    0.00000e+00    0.0006483    0.0000004    0.00015790    1.320134853337263e-01
   199       2448.57    0.00000e+00    0.0005087    0.0000003    0.00009721    1.320407937209977e-01
   201       2451.38    0.00000e+00    0.0007641    0.0000006    0.00021938    1.320535835628634e-01
   202       2453.94    0.00000e+00    0.0003400    0.0000001    0.00004342    1.320652472828078e-01
   203       2461.90    0.00000e+00    0.0063813    0.0000407    0.01529886    1.321015424038854e-01
   204       2466.71    0.00000e+00    0.0016453    0.0000027    0.00101699    1.321234602679664e-01
   220       2500.19    0.00000e+00    0.0013868    0.0000019    0.00072253    1.322759768276646e-01
   222       2502.57    0.00000e+00    0.0013508    0.0000018    0.00068554    1.322868450904833e-01
   229       2523.72    0.00000e+00    0.0003510    0.0000001    0.00004630    1.323831912528640e-01
   233       2534.11    0.00000e+00    0.0003625    0.0000001    0.00004936    1.324305312895884e-01
   238       2541.80    0.00000e+00    0.0003836    0.0000001    0.00005529    1.324655710341224e-01
   239       2543.40    0.00000e+00    0.0005632    0.0000003    0.00011915    1.324728554983939e-01
   243       2555.23    0.00000e+00    0.0005804    0.0000003    0.00012655    1.325267544790766e-01
   244       2561.41    0.00000e+00    0.0013652    0.0000019    0.00070025    1.325549385600798e-01
   247       2567.36    0.00000e+00    0.0012137    0.0000015    0.00055340    1.325820586143203e-01
   253       2579.30    0.00000e+00    0.0020136    0.0000041    0.00152331    1.326364319474908e-01
   255       2589.83    0.00000e+00    0.0005653    0.0000003    0.00012006    1.326844045318002e-01
   263       2611.58    0.00000e+00    0.0008770    0.0000008    0.00028895    1.327835169192476e-01
   271       2629.16    0.00000e+00    0.0010310    0.0000011    0.00039937    1.328636424617259e-01
   274       2632.06    0.00000e+00    0.0004606    0.0000002    0.00007971    1.328768299521355e-01
   277       2639.68    0.00000e+00    0.0071546    0.0000512    0.01923125    1.329115479139658e-01
   278       2644.79    0.00000e+00    0.0003751    0.0000001    0.00005286    1.329348468996724e-01
   282       2650.12    0.00000e+00    0.0003580    0.0000001    0.00004816    1.329591281944169e-01
   285       2656.48    0.00000e+00    0.0005861    0.0000003    0.00012904    1.329880974173085e-01
   294       2678.91    0.00000e+00    0.0007191    0.0000005    0.00019428    1.330903208044518e-01
   296       2683.90    0.00000e+00    0.0003570    0.0000001    0.00004788    1.331130525982158e-01
   313       2706.50    0.00000e+00    0.0008119    0.0000007    0.00024767    1.332160144322660e-01
   322       2721.56    0.00000e+00    0.0009587    0.0000009    0.00034532    1.332846438402002e-01
   329       2732.00    0.00000e+00    0.0003491    0.0000001    0.00004578    1.333321988429234e-01
   330       2733.10    0.00000e+00    0.0006610    0.0000004    0.00016417    1.333371900648013e-01
   333       2738.20    0.00000e+00    0.0004879    0.0000002    0.00008942    1.333604364795576e-01
   335       2742.01    0.00000e+00    0.0020799    0.0000043    0.00162532    1.333777937402533e-01
   336       2744.19    0.00000e+00    0.0023900    0.0000057    0.00214609    1.333877408941044e-01
   337       2745.26    0.00000e+00    0.0014155    0.0000020    0.00075273    1.333926051695579e-01
   345       2761.46    0.00000e+00    0.0006283    0.0000004    0.00014830    1.334664033855927e-01
   348       2764.20    0.00000e+00    0.0015266    0.0000023    0.00087560    1.334788870456616e-01
   354       2779.69    0.00000e+00    0.0003730    0.0000001    0.00005227    1.335494842702707e-01
   360       2789.26    0.00000e+00    0.0018292    0.0000033    0.00125711    1.335930962467481e-01
   363       2794.29    0.00000e+00    0.0003375    0.0000001    0.00004280    1.336160004205950e-01
   364       2795.01    0.00000e+00    0.0011069    0.0000012    0.00046034    1.336192681509214e-01
   372       2807.89    0.00000e+00    0.0008272    0.0000007    0.00025706    1.336779658088215e-01
   374       2810.69    0.00000e+00    0.0034090    0.0000116    0.00436610    1.336907125748921e-01
   379       2818.75    0.00000e+00    0.0009540    0.0000009    0.00034189    1.337274761909588e-01
   382       2826.23    0.00000e+00    0.0009197    0.0000008    0.00031779    1.337615428574796e-01
   384       2828.51    0.00000e+00    0.0034093    0.0000116    0.00436694    1.337719158241366e-01
   385       2828.83    0.00000e+00    0.0088172    0.0000777    0.02920802    1.337734030134196e-01
   393       2846.45    0.00000e+00    0.0003896    0.0000002    0.00005704    1.338536505923495e-01
   395       2848.81    0.00000e+00    0.0004778    0.0000002    0.00008576    1.338644342569844e-01
   401       2858.46    0.00000e+00    0.0003535    0.0000001    0.00004696    1.339083686865734e-01
   406       2867.72    0.00000e+00    0.0026895    0.0000072    0.00271752    1.339505608389339e-01
   409       2869.51    0.00000e+00    0.0005092    0.0000003    0.00009743    1.339587401329970e-01
   413       2882.45    0.00000e+00    0.0020427    0.0000042    0.00156763    1.340176865971671e-01
   419       2890.44    0.00000e+00    0.0003678    0.0000001    0.00005082    1.340540910050654e-01
   422       2894.82    0.00000e+00    0.0005127    0.0000003    0.00009877    1.340740723866799e-01
   424       2898.53    0.00000e+00    0.0004194    0.0000002    0.00006608    1.340909446493976e-01
   432       2908.43    0.00000e+00    0.0007020    0.0000005    0.00018514    1.341360529391535e-01
   434       2916.14    0.00000e+00    0.0016514    0.0000027    0.00102463    1.341712109246937e-01
   435       2916.71    0.00000e+00    0.0009544    0.0000009    0.00034222    1.341737936956994e-01
   436       2919.36    0.00000e+00    0.0038821    0.0000151    0.00566210    1.341858701418844e-01
   450       2934.66    0.00000e+00    0.0019706    0.0000039    0.00145900    1.342555916905664e-01
   453       2939.23    0.00000e+00    0.0009552    0.0000009    0.00034279    1.342764031816399e-01
   455       2941.99    0.00000e+00    0.0007463    0.0000006    0.00020927    1.342889917563596e-01
   458       2944.10    0.00000e+00    0.0033557    0.0000113    0.00423069    1.342985729287306e-01
   459       2945.08    0.00000e+00    0.0013015    0.0000017    0.00063642    1.343030702854363e-01
   460       2946.07    0.00000e+00    0.0037771    0.0000143    0.00535984    1.343075512604014e-01
   467       2963.16    0.00000e+00    0.0006153    0.0000004    0.00014224    1.343854189443089e-01
   468       2965.24    0.00000e+00    0.0025880    0.0000067    0.00251637    1.343949237011841e-01
   469       2965.25    0.00000e+00    0.0019727    0.0000039    0.00146209    1.343949707304995e-01
   470       2968.46    0.00000e+00    0.0082978    0.0000689    0.02586806    1.344095887558660e-01
   471       2968.50    0.00000e+00    0.0031293    0.0000098    0.00367912    1.344097618498534e-01
   472       2969.25    0.00000e+00    0.0013363    0.0000018    0.00067092    1.344131908471490e-01
   473       2970.49    0.00000e+00    0.0016235    0.0000026    0.00099022    1.344188131022900e-01
   475       2971.73    0.00000e+00    0.0005310    0.0000003    0.00010592    1.344244909882099e-01
   476       2972.55    0.00000e+00    0.0004751    0.0000002    0.00008479    1.344282063001941e-01
   478       2974.28    0.00000e+00    0.0010173    0.0000010    0.00038884    1.344361253684731e-01
   479       2974.81    0.00000e+00    0.0084129    0.0000708    0.02659098    1.344384957876836e-01
   480       2975.11    0.00000e+00    0.0004920    0.0000002    0.00009094    1.344398794268057e-01
   481       2975.94    0.00000e+00    0.0005109    0.0000003    0.00009807    1.344436449370456e-01
   483       2978.43    0.00000e+00    0.0003703    0.0000001    0.00005152    1.344550268182149e-01
   485       2979.16    0.00000e+00    0.0008990    0.0000008    0.00030361    1.344583579790097e-01
   488       2981.33    0.00000e+00    0.0004158    0.0000002    0.00006495    1.344682098941133e-01
   489       2982.22    0.00000e+00    0.0004102    0.0000002    0.00006323    1.344722870502435e-01
   490       2983.79    0.00000e+00    0.0010384    0.0000011    0.00040507    1.344794130488275e-01
   491       2986.20    0.00000e+00    0.0069478    0.0000483    0.01813565    1.344904098307337e-01
   492       2986.87    0.00000e+00    0.0004761    0.0000002    0.00008515    1.344934492496544e-01
   493       2989.93    0.00000e+00    0.0003947    0.0000002    0.00005854    1.345074312287007e-01
   494       2991.55    0.00000e+00    0.0032611    0.0000106    0.00399538    1.345147941868459e-01
   495       2993.96    0.00000e+00    0.0026131    0.0000068    0.00256546    1.345257592698859e-01
   497       2996.57    0.00000e+00    0.0014850    0.0000022    0.00082848    1.345376587610352e-01
   503       3004.12    0.00000e+00    0.0021549    0.0000046    0.00174462    1.345720419013409e-01
   505       3006.38    0.00000e+00    0.0080817    0.0000653    0.02453856    1.345823776380531e-01
   506       3006.39    0.00000e+00    0.0079008    0.0000624    0.02345185    1.345823922831469e-01
   509       3010.29    0.00000e+00    0.0008433    0.0000007    0.00026720    1.346001548551699e-01
   510       3012.08    0.00000e+00    0.0053758    0.0000289    0.01085727    1.346083481145615e-01
   511       3012.42    0.00000e+00    0.0004394    0.0000002    0.00007255    1.346098710850456e-01
   512       3012.68    0.00000e+00    0.0004812    0.0000002    0.00008700    1.346110803809318e-01
   519       3024.94    0.00000e+00    0.0016746    0.0000028    0.00105360    1.346669301831444e-01
   520       3025.17    0.00000e+00    0.0005115    0.0000003    0.00009829    1.346679676279578e-01
   521       3025.48    0.00000e+00    0.0026663    0.0000071    0.00267090    1.346693919517264e-01
   526       3030.19    0.00000e+00    0.0005154    0.0000003    0.00009979    1.346908405777524e-01
   528       3031.79    0.00000e+00    0.0006412    0.0000004    0.00015445    1.346981229904300e-01
   530       3032.73    0.00000e+00    0.0010003    0.0000010    0.00037594    1.347024429055245e-01
   533       3035.14    0.00000e+00    0.0007194    0.0000005    0.00019445    1.347134172507806e-01
   535       3038.55    0.00000e+00    0.0018289    0.0000033    0.00125666    1.347289316754973e-01
   538       3045.98    0.00000e+00    0.0008541    0.0000007    0.00027409    1.347627808863558e-01
   539       3046.41    0.00000e+00    0.0055162    0.0000304    0.01143206    1.347647559038324e-01
   540       3046.71    0.00000e+00    0.0010503    0.0000011    0.00041447    1.347661301025584e-01
   544       3053.54    0.00000e+00    0.0011524    0.0000013    0.00049893    1.347972582584827e-01
   548       3058.04    0.00000e+00    0.0007826    0.0000006    0.00023013    1.348177500953155e-01
   550       3062.40    0.00000e+00    0.0013330    0.0000018    0.00066756    1.348375925643796e-01
   551       3064.04    0.00000e+00    0.0013090    0.0000017    0.00064373    1.348450974354064e-01
   553       3065.74    0.00000e+00    0.0003387    0.0000001    0.00004310    1.348528130675583e-01
   556       3069.70    0.00000e+00    0.0099173    0.0000984    0.03695121    1.348708876628270e-01
   557       3071.03    0.00000e+00    0.0012818    0.0000016    0.00061723    1.348769235569399e-01
   559       3071.52    0.00000e+00    0.0028783    0.0000083    0.00311247    1.348791383538756e-01
   560       3072.35    0.00000e+00    0.0057424    0.0000330    0.01238872    1.348829308328102e-01
   561       3073.44    0.00000e+00    0.0003438    0.0000001    0.00004441    1.348879259949053e-01
   563       3075.75    0.00000e+00    0.0117854    0.0001389    0.05218327    1.348984425317716e-01
   566       3078.97    0.00000e+00    0.0012391    0.0000015    0.00057686    1.349131200520167e-01
   567       3079.66    0.00000e+00    0.0008430    0.0000007    0.00026702    1.349162479659899e-01
   568       3081.36    0.00000e+00    0.0009319    0.0000009    0.00032629    1.349239945496791e-01
   571       3085.01    0.00000e+00    0.0004642    0.0000002    0.00008096    1.349406087800131e-01
   572       3090.81    0.00000e+00    0.0037334    0.0000139    0.00523671    1.349670459982474e-01
   574       3093.84    0.00000e+00    0.0060930    0.0000371    0.01394765    1.349808639651457e-01
   576       3096.58    0.00000e+00    0.0068909    0.0000475    0.01783978    1.349933533754716e-01
   577       3097.20    0.00000e+00    0.0018683    0.0000035    0.00131139    1.349961714378852e-01
   579       3097.69    0.00000e+00    0.0090158    0.0000813    0.03053837    1.349984106553945e-01
   580       3099.74    0.00000e+00    0.0015292    0.0000023    0.00087853    1.350077267950690e-01
   581       3101.20    0.00000e+00    0.0006722    0.0000005    0.00016975    1.350143990759273e-01
   582       3102.23    0.00000e+00    0.0139349    0.0001942    0.07295418    1.350190900800489e-01
   583       3102.53    0.00000e+00    0.0020107    0.0000040    0.00151886    1.350204643538955e-01
   585       3105.24    0.00000e+00    0.0042870    0.0000184    0.00690472    1.350327921914135e-01
   587       3106.45    0.00000e+00    0.0031304    0.0000098    0.00368158    1.350382920326174e-01
   590       3109.45    0.00000e+00    0.0024359    0.0000059    0.00222926    1.350519812758559e-01
   592       3112.53    0.00000e+00    0.0016392    0.0000027    0.00100949    1.350660055081260e-01
   593       3112.55    0.00000e+00    0.0024499    0.0000060    0.00225496    1.350661037461552e-01
   594       3113.04    0.00000e+00    0.0011269    0.0000013    0.00047709    1.350683496797608e-01
   595       3113.14    0.00000e+00    0.0003397    0.0000001    0.00004336    1.350687965339144e-01
   599       3121.27    0.00000e+00    0.0018379    0.0000034    0.00126900    1.351058435561793e-01
   600       3122.62    0.00000e+00    0.0005505    0.0000003    0.00011387    1.351119687671136e-01
   606       3131.02    0.00000e+00    0.0027215    0.0000074    0.00278262    1.351502519137252e-01
   607       3131.23    0.00000e+00    0.0018506    0.0000034    0.00128670    1.351512166028573e-01
   608       3133.62    0.00000e+00    0.0137049    0.0001878    0.07056558    1.351621186961099e-01
   609       3134.89    0.00000e+00    0.0006654    0.0000004    0.00016636    1.351679055020991e-01
   611       3137.29    0.00000e+00    0.0009842    0.0000010    0.00036389    1.351788357630777e-01
   614       3140.89    0.00000e+00    0.0016224    0.0000026    0.00098893    1.351952210833612e-01
   615       3142.51    0.00000e+00    0.0072531    0.0000526    0.01976463    1.352026031655625e-01
   616       3143.26    0.00000e+00    0.0008386    0.0000007    0.00026424    1.352060341575382e-01
   617       3143.81    0.00000e+00    0.0016696    0.0000028    0.00104734    1.352085407974588e-01
   618       3144.62    0.00000e+00    0.0016522    0.0000027    0.00102555    1.352122396665122e-01
   620       3146.18    0.00000e+00    0.0005553    0.0000003    0.00011586    1.352193451930152e-01
   621       3147.08    0.00000e+00    0.0004338    0.0000002    0.00007069    1.352234397629838e-01
   623       3149.43    0.00000e+00    0.0012997    0.0000017    0.00063467    1.352341549787699e-01
   626       3153.22    0.00000e+00    0.0067572    0.0000457    0.01715418    1.352514189836735e-01
   627       3153.77    0.00000e+00    0.0018008    0.0000032    0.00121841    1.352538977847931e-01
   628       3154.82    0.00000e+00    0.0026209    0.0000069    0.00258064    1.352586910721673e-01
   629       3155.41    0.00000e+00    0.0004495    0.0000002    0.00007592    1.352614059960584e-01
   631       3158.08    0.00000e+00    0.0005754    0.0000003    0.00012441    1.352735587346678e-01
   633       3159.07    0.00000e+00    0.0007209    0.0000005    0.00019528    1.352780531320495e-01
   634       3159.61    0.00000e+00    0.0016243    0.0000026    0.00099119    1.352805373208204e-01
   640       3167.63    0.00000e+00    0.0004020    0.0000002    0.00006071    1.353170719208320e-01
   641       3168.12    0.00000e+00    0.0005790    0.0000003    0.00012597    1.353192858383550e-01
   643       3169.37    0.00000e+00    0.0030520    0.0000093    0.00349953    1.353250165964101e-01
   645       3172.95    0.00000e+00    0.0030534    0.0000093    0.00350281    1.353413098770709e-01
   648       3174.89    0.00000e+00    0.0004169    0.0000002    0.00006530    1.353501576822109e-01
   650       3177.61    0.00000e+00    0.0011630    0.0000014    0.00050815    1.353625366747318e-01
   652       3177.87    0.00000e+00    0.0007293    0.0000005    0.00019983    1.353637347234185e-01
   653       3178.22    0.00000e+00    0.0062531    0.0000391    0.01469008    1.353653351407245e-01
   654       3179.30    0.00000e+00    0.0014078    0.0000020    0.00074462    1.353702258108473e-01
   655       3180.28    0.00000e+00    0.0023406    0.0000055    0.00205827    1.353746863349471e-01
   656       3180.37    0.00000e+00    0.0014177    0.0000020    0.00075512    1.353751198449809e-01
   657       3181.86    0.00000e+00    0.0025819    0.0000067    0.00250453    1.353819091099171e-01
   659       3184.38    0.00000e+00    0.0003471    0.0000001    0.00004526    1.353934031707898e-01
   661       3186.09    0.00000e+00    0.0009908    0.0000010    0.00036879    1.354011963774195e-01
   662       3186.17    0.00000e+00    0.0016469    0.0000027    0.00101906    1.354015369254873e-01
   663       3186.33    0.00000e+00    0.0004079    0.0000002    0.00006250    1.354022648424784e-01
   673       3196.82    0.00000e+00    0.0033517    0.0000112    0.00422050    1.354500663070188e-01
   676       3199.88    0.00000e+00    0.0005137    0.0000003    0.00009913    1.354640210646485e-01
   678       3202.88    0.00000e+00    0.0050385    0.0000254    0.00953775    1.354776745655351e-01
   681       3208.29    0.00000e+00    0.0043143    0.0000186    0.00699296    1.355023296080730e-01
   682       3209.33    0.00000e+00    0.0043782    0.0000192    0.00720160    1.355070679139332e-01
   684       3212.42    0.00000e+00    0.0134114    0.0001799    0.06757563    1.355211497501537e-01
   685       3213.29    0.00000e+00    0.0060452    0.0000365    0.01372986    1.355251262136215e-01
   686       3213.81    0.00000e+00    0.0028642    0.0000082    0.00308208    1.355274820617555e-01
   687       3214.24    0.00000e+00    0.0003857    0.0000001    0.00005589    1.355294313199060e-01
   688       3216.57    0.00000e+00    0.0008128    0.0000007    0.00024819    1.355400386497130e-01
   689       3217.12    0.00000e+00    0.0019334    0.0000037    0.00140438    1.355425640448343e-01
   690       3217.27    0.00000e+00    0.0013043    0.0000017    0.00063915    1.355432443843797e-01
   691       3218.64    0.00000e+00    0.0026535    0.0000070    0.00264526    1.355495027816698e-01
   694       3222.57    0.00000e+00    0.0006483    0.0000004    0.00015790    1.355673850034661e-01
   695       3222.76    0.00000e+00    0.0010827    0.0000012    0.00044041    1.355682706255869e-01
   700       3231.12    0.00000e+00    0.0007483    0.0000006    0.00021039    1.356063352265830e-01
   701       3231.50    0.00000e+00    0.0021745    0.0000047    0.00177646    1.356080730702784e-01
   702       3231.65    0.00000e+00    0.0067251    0.0000452    0.01699174    1.356087486467629e-01
   703       3234.28    0.00000e+00    0.0011886    0.0000014    0.00053080    1.356207335264688e-01
   705       3235.08    0.00000e+00    0.0004415    0.0000002    0.00007322    1.356243779947576e-01
   707       3236.67    0.00000e+00    0.0036896    0.0000136    0.00511454    1.356316555654944e-01
   709       3240.19    0.00000e+00    0.0013231    0.0000018    0.00065767    1.356476649472184e-01
   710       3242.89    0.00000e+00    0.0016546    0.0000027    0.00102854    1.356599969566109e-01
   711       3243.85    0.00000e+00    0.0015329    0.0000023    0.00088276    1.356643752407583e-01
   717       3249.93    0.00000e+00    0.0004252    0.0000002    0.00006791    1.356920707643658e-01
   718       3251.77    0.00000e+00    0.0035099    0.0000123    0.00462826    1.357004624638790e-01
   723       3257.98    0.00000e+00    0.0035323    0.0000125    0.00468763    1.357287536405655e-01
   725       3261.90    0.00000e+00    0.0013183    0.0000017    0.00065289    1.357465874829439e-01
   726       3262.93    0.00000e+00    0.0004526    0.0000002    0.00007695    1.357512840401919e-01
   727       3263.32    0.00000e+00    0.0008580    0.0000007    0.00027661    1.357530677910688e-01
   728       3265.43    0.00000e+00    0.0007578    0.0000006    0.00021577    1.357626798375913e-01
   730       3268.19    0.00000e+00    0.0012575    0.0000016    0.00059405    1.357752584299058e-01
   732       3270.87    0.00000e+00    0.0006403    0.0000004    0.00015404    1.357874593697152e-01
   733       3271.93    0.00000e+00    0.0016545    0.0000027    0.00102838    1.357923175317177e-01
   734       3273.98    0.00000e+00    0.0016613    0.0000028    0.00103690    1.358016376795121e-01
   735       3274.43    0.00000e+00    0.0032027    0.0000103    0.00385367    1.358037044495830e-01
   736       3275.28    0.00000e+00    0.0007309    0.0000005    0.00020068    1.358075826440551e-01
   737       3275.81    0.00000e+00    0.0032890    0.0000108    0.00406413    1.358099873674964e-01
   738       3277.84    0.00000e+00    0.0011579    0.0000013    0.00050371    1.358192349841564e-01
   740       3280.58    0.00000e+00    0.0006358    0.0000004    0.00015186    1.358316909675487e-01
   743       3284.46    0.00000e+00    0.0004469    0.0000002    0.00007504    1.358494000391532e-01
   745       3288.83    0.00000e+00    0.0010875    0.0000012    0.00044433    1.358693205404963e-01
   747       3291.56    0.00000e+00    0.0027120    0.0000074    0.00276328    1.358817582272937e-01
   748       3291.88    0.00000e+00    0.0017542    0.0000031    0.00115611    1.358831880291000e-01
   749       3293.54    0.00000e+00    0.0007866    0.0000006    0.00023248    1.358907447320675e-01
   750       3294.38    0.00000e+00    0.0049940    0.0000249    0.00936983    1.358945666513067e-01
   751       3295.99    0.00000e+00    0.0008456    0.0000007    0.00026866    1.359019285499584e-01
   753       3299.03    0.00000e+00    0.0012720    0.0000016    0.00060788    1.359157569083615e-01
   756       3302.39    0.00000e+00    0.0003329    0.0000001    0.00004163    1.359311029921841e-01
   757       3305.96    0.00000e+00    0.0007487    0.0000006    0.00021062    1.359473265267843e-01
   759       3309.58    0.00000e+00    0.0011233    0.0000013    0.00047409    1.359638582302957e-01
   761       3311.94    0.00000e+00    0.0027397    0.0000075    0.00282005    1.359745936243985e-01
   762       3313.93    0.00000e+00    0.0004229    0.0000002    0.00006720    1.359836397970244e-01
   765       3319.00    0.00000e+00    0.0046309    0.0000214    0.00805682    1.360067686737143e-01
   766       3320.59    0.00000e+00    0.0005625    0.0000003    0.00011887    1.360140055224963e-01
   767       3321.15    0.00000e+00    0.0004766    0.0000002    0.00008535    1.360165548892789e-01
   768       3322.51    0.00000e+00    0.0010073    0.0000010    0.00038118    1.360227484623238e-01
   769       3322.98    0.00000e+00    0.0018910    0.0000036    0.00134341    1.360248896232445e-01
   770       3324.26    0.00000e+00    0.0004334    0.0000002    0.00007056    1.360307096452809e-01
   771       3325.30    0.00000e+00    0.0033568    0.0000113    0.00423332    1.360354557478288e-01
   773       3329.98    0.00000e+00    0.0006186    0.0000004    0.00014375    1.360568090639800e-01
   774       3330.98    0.00000e+00    0.0014765    0.0000022    0.00081905    1.360613596623123e-01
   775       3331.56    0.00000e+00    0.0005169    0.0000003    0.00010040    1.360640091366138e-01
   776       3333.07    0.00000e+00    0.0020241    0.0000041    0.00153924    1.360708735787017e-01
   779       3337.72    0.00000e+00    0.0004515    0.0000002    0.00007658    1.360920353218793e-01
   780       3339.85    0.00000e+00    0.0004415    0.0000002    0.00007322    1.361017640982606e-01
   781       3340.43    0.00000e+00    0.0043526    0.0000189    0.00711752    1.361043944081028e-01
   784       3345.71    0.00000e+00    0.0012253    0.0000015    0.00056403    1.361284765315690e-01
   786       3349.19    0.00000e+00    0.0004554    0.0000002    0.00007792    1.361443102000820e-01
   788       3351.44    0.00000e+00    0.0011038    0.0000012    0.00045775    1.361545909705275e-01
   789       3352.34    0.00000e+00    0.0015327    0.0000023    0.00088261    1.361586761612117e-01
