   0.221862e-04  -0.258858e-04   0.569555e-01
  -0.123695e-04   0.143131e-04  -0.317494e-01
  -0.187407e-02  -0.241987e-01   0.128890e-01
   0.188414e-02   0.241873e-01   0.129095e-01
   0.498224e-02  -0.887264e-02  -0.138138e-01
  -0.499308e-02   0.888515e-02  -0.138020e-01
   0.154920e-07  -0.906491e-07   0.765713e-04
  -0.178823e-01  -0.780724e-02  -0.109778e-01
   0.178737e-01   0.781726e-02  -0.109847e-01
  -0.429950e-03   0.170776e-02   0.140748e-02
   0.431085e-03  -0.170913e-02   0.140568e-02
   0.109090e-02   0.950472e-03  -0.187181e-02
  -0.109234e-02  -0.948749e-03  -0.187183e-02
  -0.203511e-06   0.235502e-06  -0.572320e-03
